Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,308.45001220703125,310.5,304.3500061035156,307.25,265.9535217285156,16445
2015-01-02,306.5,309.75,298.8999938964844,301.54998779296875,261.0196228027344,339757
2015-01-05,301.5,306.6499938964844,301.5,303.20001220703125,262.4479064941406,27915
2015-01-06,301.0,309.70001220703125,300.1000061035156,303.5,262.70758056640625,102491
2015-01-07,301.3999938964844,308.0,301.04998779296875,303.0,262.2747497558594,64535
2015-01-08,304.0,305.0,301.95001220703125,303.1499938964844,262.4046325683594,158401
2015-01-09,302.0,305.25,300.04998779296875,303.79998779296875,262.96734619140625,524959
2015-01-12,304.04998779296875,305.0,298.1000061035156,299.3999938964844,259.1586608886719,37950
2015-01-13,299.70001220703125,302.8500061035156,295.3500061035156,297.1499938964844,257.2110595703125,22819
2015-01-14,295.79998779296875,300.54998779296875,295.0,296.8999938964844,256.99462890625,32213
2015-01-15,297.1000061035156,302.5,291.3500061035156,295.6000061035156,255.869384765625,50571
2015-01-16,295.0,298.0,293.79998779296875,294.3999938964844,254.83070373535156,18087
2015-01-19,294.54998779296875,297.5,293.04998779296875,294.45001220703125,254.87399291992188,16430
2015-01-20,295.5,311.0,295.5,302.1499938964844,261.5390319824219,145913
2015-01-21,305.0,308.95001220703125,302.0,303.75,262.9239807128906,50913
2015-01-22,302.20001220703125,309.0,296.20001220703125,300.20001220703125,259.8511657714844,47633
2015-01-23,308.0,308.0,291.3999938964844,294.8500061035156,255.22021484375,720969
2015-01-27,299.79998779296875,299.79998779296875,279.29998779296875,289.95001220703125,250.97885131835938,2722275
2015-01-28,291.0,296.70001220703125,287.25,292.8500061035156,253.489013671875,101587
2015-01-29,288.45001220703125,296.8999938964844,287.3999938964844,289.25,250.37290954589844,608907
2015-01-30,290.0,294.8500061035156,286.3999938964844,289.8999938964844,250.935546875,227712
2015-02-02,291.0,292.95001220703125,280.8999938964844,282.95001220703125,244.91964721679688,68283
2015-02-03,284.0,285.25,267.5,270.70001220703125,234.31614685058594,611948
2015-02-04,274.5,284.0,271.0,275.5,238.4709930419922,123628
2015-02-05,277.0,286.3999938964844,275.1000061035156,278.95001220703125,241.45729064941406,240136
2015-02-06,279.8999938964844,279.8999938964844,270.20001220703125,272.0,235.44140625,99397
2015-02-09,274.54998779296875,274.54998779296875,266.6000061035156,272.3500061035156,235.7443389892578,47569
2015-02-10,275.0,278.79998779296875,269.3999938964844,274.75,237.82179260253906,57510
2015-02-11,280.8500061035156,281.0,267.29998779296875,273.1499938964844,236.43682861328125,603563
2015-02-12,279.0,284.70001220703125,274.79998779296875,282.3999938964844,244.44357299804688,109025
2015-02-13,285.95001220703125,287.95001220703125,280.04998779296875,286.04998779296875,247.60296630859375,657681
