Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,465.9666748046875,478.0,460.0,462.5666809082031,429.2186584472656,19999
2015-01-02,465.9666748046875,476.6666564941406,458.76666259765625,460.6000061035156,427.3937683105469,18235
2015-01-05,463.8666687011719,466.6333312988281,462.0333251953125,463.3666687011719,429.96099853515625,6622
2015-01-06,463.3999938964844,466.6666564941406,436.0,442.9666748046875,411.0317077636719,27175
2015-01-07,444.6666564941406,460.0,438.1333312988281,451.9666748046875,419.38287353515625,9205
2015-01-08,452.6000061035156,453.9333190917969,436.6666564941406,442.3333435058594,410.4440002441406,15601
2015-01-09,446.6666564941406,450.0,443.3666687011719,447.1666564941406,414.92889404296875,5641
2015-01-12,446.6666564941406,451.8666687011719,440.0333251953125,443.6000061035156,411.619384765625,5002
2015-01-13,441.3999938964844,446.6666564941406,441.3999938964844,444.3666687011719,412.3307800292969,10954
2015-01-14,442.1333312988281,444.6666564941406,438.0333251953125,439.70001220703125,408.00054931640625,8068
2015-01-15,441.3666687011719,451.9333190917969,440.0,443.3999938964844,411.4338073730469,9673
2015-01-16,441.20001220703125,446.6666564941406,440.0,441.73333740234375,409.88726806640625,81738
2015-01-19,443.3333435058594,463.3333435058594,440.6666564941406,444.9333190917969,412.8565979003906,21618
2015-01-20,446.6666564941406,456.0,441.0,442.9666748046875,411.0317077636719,20550
2015-01-21,444.6666564941406,452.6333312988281,440.8333435058594,442.9666748046875,411.0317077636719,25909
2015-01-22,441.3999938964844,485.3333435058594,441.3999938964844,476.9666748046875,442.5805358886719,197883
2015-01-23,481.9333190917969,496.6666564941406,463.3333435058594,483.79998779296875,448.9211730957031,135783
2015-01-27,482.0,492.0,466.6666564941406,471.23333740234375,437.260498046875,57403
2015-01-28,472.6666564941406,482.0,466.0,468.0666809082031,434.3221740722656,27223
2015-01-29,470.0,477.3666687011719,459.9666748046875,465.5333251953125,431.9714050292969,19456
2015-01-30,486.6666564941406,489.3333435058594,460.73333740234375,467.0333251953125,433.36334228515625,62235
2015-02-02,468.0,502.6666564941406,462.0,494.4666748046875,458.81890869140625,144750
2015-02-03,496.0,510.0,491.5333251953125,498.1333312988281,462.2212219238281,64405
2015-02-04,497.3999938964844,506.6666564941406,480.0,502.70001220703125,466.4586486816406,15298
2015-02-05,500.6666564941406,506.6666564941406,490.0333251953125,495.3666687011719,459.6540222167969,17659
2015-02-06,493.3333435058594,500.0,483.3333435058594,483.79998779296875,448.9211730957031,12517
2015-02-09,483.3333435058594,486.6666564941406,467.76666259765625,476.0333251953125,441.7144775390625,15163
2015-02-10,466.8999938964844,483.3333435058594,458.6666564941406,469.9666748046875,436.085205078125,13663
2015-02-11,470.70001220703125,481.3333435058594,470.6666564941406,479.3666687011719,444.8074645996094,6192
2015-02-12,477.4666748046875,484.1333312988281,475.3333435058594,483.6000061035156,448.73565673828125,6577
2015-02-13,485.29998779296875,488.0,474.0,478.3999938964844,443.9105224609375,3735
2015-02-16,479.9333190917969,485.3333435058594,464.3333435058594,467.5666809082031,433.8582458496094,10254
2015-02-18,468.0,486.6666564941406,468.0,482.8666687011719,448.0551452636719,9847
2015-02-19,481.3333435058594,536.9666748046875,470.3333435058594,507.26666259765625,470.6961364746094,93738
2015-02-20,510.0,511.6000061035156,498.0333251953125,501.9666748046875,465.7782287597656,26086
2015-02-23,503.20001220703125,505.1000061035156,488.6666564941406,495.4333190917969,459.7158203125,9412
2015-02-24,493.6333312988281,495.29998779296875,486.6666564941406,489.3666687011719,454.0865783691406,9831
2015-02-25,488.3333435058594,496.6666564941406,483.3333435058594,490.1333312988281,454.7979431152344,5859
2015-02-26,489.20001220703125,496.6666564941406,473.3666687011719,489.0,453.7463073730469,12772
2015-02-27,490.6666564941406,506.0,488.73333740234375,496.1666564941406,460.3963317871094,9448
2015-03-02,493.3333435058594,495.3666687011719,483.3999938964844,492.3666687011719,456.87030029296875,8071
2015-03-03,494.0,533.3333129882812,490.6666564941406,526.2999877929688,488.35723876953125,51682
2015-03-04,524.6666870117188,536.6666870117188,514.0,517.5333251953125,480.2226257324219,30217
2015-03-05,518.0333251953125,518.4000244140625,506.6333312988281,509.29998779296875,472.58282470703125,5970
2015-03-09,509.29998779296875,519.7999877929688,504.8333435058594,511.20001220703125,474.3458251953125,13071
2015-03-10,511.3333435058594,528.5999755859375,506.0,510.1333312988281,473.3561096191406,57241
2015-03-11,510.0,518.0,508.0,515.0333251953125,477.9028015136719,68523
2015-03-12,516.6666870117188,517.3666381835938,507.3999938964844,508.5333251953125,471.8714599609375,199864
2015-03-13,510.6666564941406,517.3333129882812,496.6666564941406,497.73333740234375,461.8500671386719,21732
2015-03-16,498.29998779296875,505.29998779296875,493.3666687011719,494.5666809082031,458.9117126464844,57174
2015-03-17,496.6666564941406,515.3333129882812,494.70001220703125,497.1000061035156,461.26239013671875,28968
2015-03-18,500.5666809082031,503.3666687011719,490.0,492.0333251953125,456.56097412109375,183804
2015-03-19,500.5333251953125,502.6666564941406,481.70001220703125,490.5666809082031,455.2000732421875,12487
2015-03-20,488.4666748046875,490.6666564941406,480.0666809082031,483.8666687011719,448.98309326171875,7848
2015-03-23,479.1000061035156,483.8333435058594,460.0,462.4333190917969,429.094970703125,142101
2015-03-24,465.23333740234375,471.0,456.73333740234375,464.8999938964844,431.3837890625,31494
2015-03-25,469.9666748046875,475.1000061035156,460.73333740234375,467.1000061035156,433.4251708984375,167251
2015-03-26,464.70001220703125,466.0,446.0,450.4666748046875,417.9909973144531,19596
2015-03-27,450.1333312988281,456.20001220703125,436.6666564941406,441.26666259765625,409.4542541503906,16455
2015-03-30,446.6666564941406,464.0,445.4333190917969,460.20001220703125,427.0226135253906,11571
2015-03-31,460.1666564941406,472.0,456.0,458.1333312988281,425.10491943359375,5214
2015-04-01,465.9666748046875,468.6666564941406,458.0,462.26666259765625,428.9402770996094,12751
2015-04-06,463.3333435058594,489.8666687011719,460.0,482.4333190917969,447.6530456542969,53206
2015-04-07,489.0666809082031,494.6666564941406,474.3333435058594,482.6666564941406,447.8695983886719,31131
2015-04-08,482.70001220703125,493.23333740234375,482.0333251953125,483.5333251953125,448.6737060546875,5751
2015-04-09,489.5,496.6666564941406,478.0333251953125,481.26666259765625,446.57049560546875,43053
2015-04-10,485.3333435058594,488.0,475.4666748046875,478.4333190917969,443.94140625,22000
2015-04-13,482.9333190917969,485.3666687011719,476.0,478.1666564941406,443.69403076171875,22711
2015-04-15,478.1666564941406,482.1333312988281,471.0,476.73333740234375,442.3640441894531,13438
2015-04-16,475.5,485.9333190917969,471.3999938964844,472.29998779296875,438.2502746582031,20196
2015-04-17,476.1000061035156,481.9333190917969,468.73333740234375,478.0666809082031,443.6011962890625,10603
2015-04-20,489.3333435058594,489.3333435058594,463.4333190917969,466.8666687011719,433.20867919921875,8859
2015-04-21,471.0666809082031,475.1666564941406,464.6666564941406,465.9666748046875,432.3735656738281,9202
2015-04-22,473.29998779296875,478.1000061035156,460.0,466.6333312988281,432.9921569824219,32832
2015-04-23,470.20001220703125,470.73333740234375,463.3999938964844,464.8666687011719,431.35284423828125,5500
2015-04-24,467.9666748046875,469.79998779296875,456.0,458.8666687011719,425.78546142578125,10719
2015-04-27,459.0333251953125,467.8333435058594,446.6666564941406,457.8666687011719,424.8575134277344,16438
2015-04-28,453.76666259765625,462.0,450.70001220703125,459.3666687011719,426.2493591308594,11649
2015-04-29,462.0333251953125,465.9333190917969,453.3999938964844,455.76666259765625,422.90887451171875,17392
2015-04-30,471.3333435058594,471.3333435058594,446.73333740234375,450.29998779296875,417.8363342285156,41851
2015-05-04,459.6333312988281,464.6333312988281,454.8333435058594,459.0333251953125,425.9400939941406,12660
2015-05-05,463.1333312988281,483.1333312988281,456.6666564941406,474.9666748046875,440.7247009277344,89740
2015-05-06,473.1666564941406,475.8333435058594,452.0666809082031,454.0333251953125,421.30047607421875,22354
2015-05-07,453.3999938964844,462.6333312988281,440.3666687011719,446.23333740234375,414.0628356933594,39912
2015-05-08,432.5333251953125,432.5333251953125,404.0666809082031,421.1666564941406,390.8033447265625,57454
2015-05-11,418.4333190917969,433.1333312988281,408.6666564941406,419.8666687011719,389.5970458984375,32877
2015-05-12,420.9333190917969,424.9333190917969,408.3666687011719,416.5333251953125,386.5040588378906,9639
2015-05-13,424.6333312988281,459.3333435058594,408.73333740234375,432.9666748046875,401.75262451171875,60930
2015-05-14,426.6666564941406,448.0,422.5,445.20001220703125,413.1040344238281,18514
2015-05-15,446.6333312988281,449.5333251953125,426.6666564941406,430.8666687011719,399.8040466308594,15981
2015-05-18,437.4666748046875,440.5666809082031,433.70001220703125,438.3666687011719,406.7633361816406,52354
2015-05-19,441.3333435058594,441.3333435058594,424.3999938964844,430.0666809082031,399.0617370605469,15394
2015-05-20,425.0,433.3333435058594,416.73333740234375,426.4333190917969,395.69024658203125,9837
2015-05-21,436.0,438.6333312988281,414.6666564941406,417.8333435058594,387.7102966308594,14091
2015-05-22,429.26666259765625,429.26666259765625,417.0,419.76666259765625,389.5042419433594,6840
2015-05-25,426.6333312988281,426.6333312988281,392.0,396.79998779296875,368.1933288574219,25326
2015-05-26,401.8999938964844,401.8999938964844,387.3999938964844,393.4333190917969,365.0693664550781,11479
2015-05-27,392.0333251953125,401.6666564941406,375.5333251953125,377.4333190917969,350.2228698730469,14635
2015-05-28,398.26666259765625,398.26666259765625,370.0,373.26666259765625,346.3565979003906,45442
2015-05-29,389.9333190917969,400.0,360.73333740234375,392.9666748046875,364.6363830566406,150621
2015-06-01,390.6666564941406,396.26666259765625,378.6666564941406,386.8333435058594,358.9452209472656,13194
2015-06-02,378.79998779296875,389.6666564941406,378.79998779296875,385.9666748046875,358.14105224609375,6556
2015-06-03,382.0,387.8333435058594,366.6666564941406,381.20001220703125,353.71795654296875,9348
2015-06-04,376.6666564941406,389.20001220703125,373.4333190917969,385.0,357.2440490722656,5700
2015-06-05,379.79998779296875,386.6666564941406,378.6666564941406,380.0,352.6045227050781,115234
2015-06-08,395.29998779296875,395.29998779296875,372.0,374.3333435058594,347.346435546875,5811
2015-06-09,372.0,376.70001220703125,361.73333740234375,364.79998779296875,338.5002746582031,103588
