Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,52.0,53.95000076293945,49.5,52.099998474121094,51.7383918762207,2883
2015-01-02,53.0,54.79999923706055,50.20000076293945,52.29999923706055,51.93700408935547,10725
2015-01-05,52.0,55.0,51.349998474121094,53.25,52.88041305541992,3899
2015-01-06,52.75,53.400001525878906,52.0,52.5,52.135616302490234,1636
2015-01-07,55.75,56.0,51.04999923706055,52.099998474121094,51.7383918762207,1540
2015-01-08,52.0,54.20000076293945,51.95000076293945,53.099998474121094,52.7314567565918,2378
2015-01-09,53.25,53.599998474121094,51.900001525878906,52.900001525878906,52.53284454345703,2631
2015-01-12,52.5,53.75,51.400001525878906,52.900001525878906,52.53284454345703,1349
2015-01-13,53.25,54.70000076293945,53.099998474121094,53.099998474121094,52.7314567565918,292
2015-01-14,53.099998474121094,55.0,53.099998474121094,54.099998474121094,53.724510192871094,932
2015-01-15,53.5,59.70000076293945,53.0,57.20000076293945,56.80299758911133,10772
2015-01-16,57.25,65.8499984741211,57.0,63.099998474121094,62.66204833984375,30545
2015-01-19,63.5,65.5,62.75,64.3499984741211,63.90336990356445,8361
2015-01-20,66.0,66.0,61.099998474121094,61.849998474121094,61.42072296142578,4154
2015-01-21,65.0,65.0,57.75,58.79999923706055,58.39189529418945,9639
2015-01-22,58.75,59.75,56.400001525878906,58.099998474121094,57.69675064086914,1394
2015-01-23,62.400001525878906,62.400001525878906,57.0,57.20000076293945,56.80299758911133,2562
2015-01-27,55.54999923706055,59.70000076293945,54.95000076293945,55.95000076293945,55.56167221069336,1862
2015-01-28,56.75,56.75,53.20000076293945,53.54999923706055,53.1783332824707,1049
2015-01-29,53.75,54.25,52.900001525878906,53.5,53.12868118286133,1709
2015-01-30,53.95000076293945,59.400001525878906,52.75,55.099998474121094,54.71757125854492,2830
2015-02-02,55.5,55.75,52.29999923706055,54.70000076293945,54.320350646972656,1970
2015-02-03,54.400001525878906,55.099998474121094,53.849998474121094,55.099998474121094,54.71757125854492,241
2015-02-04,55.0,57.25,54.5,56.599998474121094,56.20716094970703,1533
2015-02-05,56.95000076293945,59.0,56.099998474121094,56.5,56.10785675048828,1086
2015-02-06,56.25,56.75,53.099998474121094,54.95000076293945,54.5686149597168,4252
2015-02-09,54.25,54.5,51.099998474121094,52.599998474121094,52.234920501708984,2518
2015-02-10,50.900001525878906,55.0,50.900001525878906,52.95000076293945,52.582496643066406,466
2015-02-11,54.25,57.0,52.5,53.099998474121094,52.7314567565918,1565
2015-02-12,56.0,56.0,51.75,52.75,52.38388442993164,5439
2015-02-13,54.25,54.599998474121094,53.20000076293945,54.54999923706055,54.171390533447266,477
2015-02-16,54.0,59.900001525878906,54.0,58.0,57.59744644165039,15857
2015-02-18,58.25,59.0,56.75,57.599998474121094,57.200218200683594,1834
2015-02-19,57.099998474121094,59.5,54.5,55.70000076293945,55.31340789794922,2378
2015-02-20,59.79999923706055,59.79999923706055,56.0,56.04999923706055,55.66097640991211,6196
2015-02-23,56.04999923706055,61.0,55.5,58.0,57.59744644165039,16074
2015-02-24,58.5,59.849998474121094,57.0,57.400001525878906,57.001609802246094,7587
2015-02-25,59.5,59.849998474121094,56.5,57.849998474121094,57.448482513427734,8611
2015-02-26,59.5,59.5,57.04999923706055,58.0,57.59744644165039,100
2015-02-27,57.95000076293945,61.25,57.95000076293945,60.95000076293945,60.52696990966797,13107
2015-03-02,60.0,65.30000305175781,60.0,63.20000076293945,62.76136016845703,28771
2015-03-03,63.5,71.4000015258789,61.0,70.30000305175781,69.81207275390625,41421
2015-03-04,71.0,75.4000015258789,67.0999984741211,70.6500015258789,70.1596450805664,30051
2015-03-05,71.0,73.94999694824219,67.30000305175781,70.30000305175781,69.81207275390625,4520
2015-03-09,73.0,73.0,68.0,69.25,68.76936340332031,3761
2015-03-10,70.0,71.8499984741211,63.79999923706055,65.0,64.54885864257812,19522
2015-03-11,67.0,68.69999694824219,63.25,65.80000305175781,65.34331512451172,4843
2015-03-12,65.0,67.0,63.650001525878906,65.5,65.04539489746094,1017
2015-03-13,65.0,71.9000015258789,64.0,68.30000305175781,67.82596588134766,7762
2015-03-16,68.30000305175781,68.30000305175781,66.0,67.94999694824219,67.47838592529297,4206
2015-03-17,67.0,68.94999694824219,67.0,68.25,67.77631378173828,587
2015-03-18,67.0,71.0,65.0,67.55000305175781,67.08116912841797,7884
2015-03-19,67.0,67.0,60.20000076293945,61.70000076293945,61.27176284790039,6981
2015-03-20,61.0,65.75,58.400001525878906,59.5,59.087032318115234,6377
2015-03-23,61.0,61.0,57.650001525878906,59.79999923706055,59.384952545166016,2599
2015-03-24,59.0,63.95000076293945,57.29999923706055,60.29999923706055,59.8814811706543,3993
2015-03-25,61.0,62.20000076293945,58.0,58.70000076293945,58.29258728027344,1653
2015-03-26,59.0,59.900001525878906,58.099998474121094,58.099998474121094,57.69675064086914,205
2015-03-27,59.0,61.0,56.599998474121094,59.25,58.83877182006836,7246
2015-03-30,60.04999923706055,62.45000076293945,59.5,59.599998474121094,59.186336517333984,1863
2015-03-31,71.0,71.0,59.099998474121094,60.70000076293945,60.27870559692383,3435
2015-04-01,60.099998474121094,61.0,59.25,59.900001525878906,59.48426055908203,2153
2015-04-06,60.5,62.900001525878906,59.0,61.54999923706055,61.122806549072266,1631
2015-04-07,61.0,64.80000305175781,60.0,61.849998474121094,61.42072296142578,1041
2015-04-08,61.0,61.900001525878906,60.0,61.0,60.576622009277344,50
2015-04-09,61.0,62.5,60.0,61.0,60.576622009277344,538
2015-04-10,60.400001525878906,64.8499984741211,57.79999923706055,63.95000076293945,63.50614547729492,706
2015-04-13,63.95000076293945,64.94999694824219,60.650001525878906,62.349998474121094,61.91725540161133,1811
2015-04-15,62.349998474121094,65.0,62.0,62.45000076293945,62.016563415527344,441
2015-04-16,63.0,63.099998474121094,62.04999923706055,63.099998474121094,62.66204833984375,696
2015-04-17,63.95000076293945,67.0,62.0,62.5,62.06621551513672,909
2015-04-20,62.0,62.0,61.0,61.0,60.576622009277344,2590
2015-04-21,62.0,64.5,59.0,59.900001525878906,59.48426055908203,1397
2015-04-22,60.0,63.0,58.0,60.0,59.58356475830078,2129
2015-04-23,60.0,60.5,58.29999923706055,58.400001525878906,57.99467086791992,1086
2015-04-24,60.0,62.0,55.0,56.849998474121094,56.45542526245117,2310
2015-04-27,56.04999923706055,60.0,55.54999923706055,56.349998474121094,55.95889663696289,2649
2015-04-28,56.0,57.5,55.0,55.25,54.86653137207031,2449
2015-04-29,55.25,57.0,54.099998474121094,55.5,55.11479568481445,546
2015-04-30,54.5,56.0,51.79999923706055,55.0,54.61826705932617,1844
2015-05-04,56.0,58.70000076293945,53.0,56.20000076293945,55.809940338134766,1760
2015-05-05,55.5,64.0999984741211,55.0,61.79999923706055,61.371070861816406,11314
