Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,348.3949890136719,352.0,346.5,349.9700012207031,339.6642761230469,75660
2015-01-02,349.0,352.0,341.6199951171875,344.375,334.23406982421875,140430
2015-01-05,346.5,352.0,341.1000061035156,343.4750061035156,333.360595703125,144620
2015-01-06,345.0,348.5,339.2200012207031,342.5849914550781,332.496826171875,137810
2015-01-07,340.375,351.7950134277344,340.375,349.55999755859375,339.2663879394531,109470
2015-01-08,346.54998779296875,351.8800048828125,346.54998779296875,348.9649963378906,338.68890380859375,96860
2015-01-09,348.1000061035156,351.2049865722656,344.1000061035156,345.0050048828125,334.84552001953125,173160
2015-01-12,345.0050048828125,351.0,339.8500061035156,343.82000732421875,333.6954345703125,117740
2015-01-13,344.010009765625,350.9750061035156,342.30499267578125,348.29998779296875,338.0434875488281,141920
2015-01-14,349.9849853515625,413.79998779296875,347.7699890136719,377.3949890136719,366.2817687988281,4175930
2015-01-15,383.79998779296875,398.4700012207031,382.5,386.0199890136719,374.6527099609375,1223200
2015-01-16,385.79998779296875,397.8999938964844,380.2250061035156,393.7799987792969,382.18426513671875,508620
2015-01-19,394.18499755859375,398.0,388.44000244140625,390.17498779296875,378.6853332519531,398990
2015-01-20,393.5,394.0199890136719,389.5,390.4750061035156,378.97650146484375,186760
2015-01-21,393.07000732421875,393.3999938964844,380.010009765625,381.739990234375,370.498779296875,565740
2015-01-22,384.45001220703125,389.0,380.6000061035156,384.06500244140625,372.75531005859375,121710
2015-01-23,389.67999267578125,389.67999267578125,382.1000061035156,387.0150146484375,375.6184997558594,424180
2015-01-27,388.45001220703125,432.5,386.0050048828125,416.9549865722656,404.6767883300781,1159950
2015-01-28,421.3999938964844,449.239990234375,418.1000061035156,432.260009765625,419.5311279296875,1394050
2015-01-29,433.1700134277344,434.4949951171875,411.0249938964844,412.8399963378906,400.6829833984375,407160
2015-01-30,418.8999938964844,426.0249938964844,401.010009765625,405.05499267578125,393.1272277832031,589870
2015-02-02,409.8999938964844,422.9949951171875,401.8949890136719,416.010009765625,403.7596740722656,376560
2015-02-03,419.95001220703125,425.5,414.0,417.2300109863281,404.9437561035156,210490
2015-02-04,419.9849853515625,421.0,405.42999267578125,410.7200012207031,398.6254577636719,286770
2015-02-05,414.8450012207031,422.0,405.510009765625,413.04998779296875,400.88677978515625,384730
2015-02-06,413.04998779296875,413.5,397.1000061035156,404.25,392.34588623046875,334310
2015-02-09,404.25,405.0,396.5,400.70001220703125,388.9005126953125,98060
2015-02-10,403.1000061035156,405.0,396.69000244140625,400.3800048828125,388.58990478515625,172870
2015-02-11,404.79998779296875,414.20001220703125,400.55499267578125,411.2349853515625,399.12518310546875,250340
2015-02-12,412.0,416.2200012207031,406.4049987792969,412.625,400.47430419921875,190070
2015-02-13,408.6000061035156,420.5,408.6000061035156,418.44000244140625,406.11810302734375,104200
2015-02-16,439.885009765625,439.885009765625,418.44000244140625,430.625,417.9442443847656,337440
2015-02-18,438.79998779296875,438.79998779296875,420.6549987792969,431.8999938964844,419.18170166015625,292010
2015-02-19,432.2049865722656,432.885009765625,420.1000061035156,430.94500732421875,418.2548828125,280220
2015-02-20,429.0050048828125,429.1050109863281,413.0,419.1199951171875,406.77801513671875,572140
2015-02-23,416.0,425.0,413.7349853515625,416.2550048828125,403.9974060058594,113320
2015-02-24,418.2749938964844,419.0,410.0050048828125,412.0350036621094,399.9017028808594,170740
2015-02-25,415.6600036621094,419.0,406.0,408.1499938964844,396.1310729980469,566960
2015-02-26,409.70001220703125,415.8900146484375,407.0,409.68499755859375,397.6208801269531,190520
2015-02-27,411.0050048828125,415.989990234375,406.1050109863281,410.7099914550781,398.6156921386719,280810
2015-03-02,439.04998779296875,444.3999938964844,426.3349914550781,437.135009765625,424.26263427734375,416840
2015-03-03,442.5,447.70001220703125,429.5,432.989990234375,420.23956298828125,275370
2015-03-04,433.010009765625,439.8999938964844,426.0,431.2950134277344,418.59454345703125,222140
2015-03-05,428.67999267578125,437.20001220703125,427.4750061035156,434.18499755859375,421.3994140625,126620
2015-03-09,438.6000061035156,438.6000061035156,415.0,421.489990234375,409.0782470703125,248670
2015-03-10,425.0,429.8999938964844,414.69000244140625,418.25,405.93365478515625,146290
2015-03-11,420.20001220703125,420.739990234375,409.0,413.2699890136719,401.100341796875,132080
2015-03-12,414.0,422.5,411.1050109863281,413.95001220703125,401.7602844238281,124050
