Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,34.5,36.400001525878906,34.0,35.23500061035156,34.033836364746094,439640
2015-01-02,35.494998931884766,37.380001068115234,35.005001068115234,35.814998626708984,34.59406661987305,655850
2015-01-05,36.099998474121094,36.70000076293945,34.6349983215332,35.6349983215332,34.42020034790039,253570
2015-01-06,36.0,36.0,34.47999954223633,34.61000061035156,33.430145263671875,98910
2015-01-07,34.625,35.0,34.150001525878906,34.51499938964844,33.338375091552734,26720
2015-01-08,35.0,37.45000076293945,34.7400016784668,36.31999969482422,35.081851959228516,597160
2015-01-09,36.5,36.8849983215332,35.54999923706055,35.720001220703125,34.50230407714844,144440
2015-01-12,35.900001525878906,36.45000076293945,35.279998779296875,36.0099983215332,34.78242111206055,56830
2015-01-13,35.834999084472656,36.7400016784668,35.834999084472656,35.959999084472656,34.73412322998047,81540
2015-01-14,35.755001068115234,36.369998931884766,35.1150016784668,35.439998626708984,34.231849670410156,61910
2015-01-15,35.70000076293945,36.70000076293945,35.70000076293945,36.064998626708984,34.83554458618164,84270
2015-01-16,36.439998626708984,37.70000076293945,35.845001220703125,36.90999984741211,35.651737213134766,311010
2015-01-19,37.46500015258789,39.4900016784668,37.20000076293945,37.810001373291016,36.521053314208984,1172970
2015-01-20,38.66999816894531,39.599998474121094,36.505001068115234,36.65999984741211,35.41025924682617,716030
2015-01-21,37.20000076293945,37.900001525878906,36.0099983215332,36.18000030517578,34.94662094116211,270170
2015-01-22,36.16999816894531,36.91999816894531,35.755001068115234,35.959999084472656,34.73412322998047,164780
2015-01-23,36.43000030517578,37.5,35.20000076293945,35.369998931884766,34.16423797607422,176440
2015-01-27,35.529998779296875,36.0,34.65999984741211,34.810001373291016,33.623329162597656,135800
2015-01-28,34.52000045776367,35.779998779296875,34.5099983215332,35.0,33.806854248046875,139160
2015-01-29,34.834999084472656,35.584999084472656,34.51499938964844,34.650001525878906,33.46878433227539,68010
2015-01-30,35.70000076293945,37.77000045776367,35.209999084472656,35.52000045776367,34.30912780761719,157660
2015-02-02,35.5,35.900001525878906,34.435001373291016,34.69499969482422,33.51225280761719,160280
2015-02-03,34.54999923706055,36.900001525878906,34.52000045776367,35.08000183105469,33.884124755859375,268770
2015-02-04,35.209999084472656,37.0,34.599998474121094,35.67499923706055,34.45883560180664,398050
2015-02-05,35.400001525878906,36.5,34.79999923706055,35.060001373291016,33.86479949951172,150380
2015-02-06,35.9900016784668,36.5,34.099998474121094,35.345001220703125,34.14009475708008,103880
2015-02-09,35.25,35.25,33.85499954223633,34.05500030517578,32.89406967163086,122080
2015-02-10,34.415000915527344,35.28499984741211,34.17499923706055,34.5,33.32389831542969,267300
2015-02-11,34.494998931884766,34.79499816894531,33.83000183105469,33.900001525878906,32.74435043334961,87130
2015-02-12,34.38999938964844,34.70000076293945,34.0,34.29999923706055,33.13071823120117,60180
2015-02-13,34.47999954223633,35.459999084472656,34.13999938964844,34.349998474121094,33.17900085449219,170110
2015-02-16,34.20500183105469,34.900001525878906,34.20500183105469,34.33000183105469,33.15969467163086,50370
2015-02-18,34.875,34.994998931884766,33.95000076293945,34.599998474121094,33.42047882080078,98170
2015-02-19,34.20000076293945,34.54999923706055,33.79999923706055,33.96500015258789,32.80713653564453,33220
2015-02-20,34.0,34.38999938964844,33.709999084472656,33.935001373291016,32.77815628051758,28960
2015-02-23,33.95000076293945,34.20000076293945,33.38999938964844,33.494998931884766,32.353153228759766,34030
2015-02-24,33.505001068115234,34.28499984741211,32.41999816894531,33.17499923706055,32.04405975341797,44610
2015-02-25,33.45500183105469,36.900001525878906,32.900001525878906,34.78499984741211,33.59917449951172,1522920
2015-02-26,35.064998626708984,35.064998626708984,33.064998626708984,33.185001373291016,32.0537223815918,316920
2015-02-27,33.58000183105469,34.599998474121094,33.29999923706055,33.935001373291016,32.77815628051758,275930
2015-03-02,33.505001068115234,33.994998931884766,32.150001525878906,32.314998626708984,31.213380813598633,259740
2015-03-03,32.20500183105469,33.29999923706055,32.099998474121094,32.380001068115234,31.27616310119629,107110
2015-03-04,32.849998474121094,33.099998474121094,32.220001220703125,32.36000061035156,31.256847381591797,51580
2015-03-05,32.30500030517578,32.79499816894531,31.829999923706055,32.04999923706055,30.957414627075195,52710
2015-03-09,31.799999237060547,32.380001068115234,30.735000610351562,31.315000534057617,30.24747085571289,60340
2015-03-10,31.200000762939453,31.774999618530273,30.700000762939453,30.81999969482422,29.769346237182617,43740
2015-03-11,30.80500030517578,34.77000045776367,30.399999618530273,33.779998779296875,32.628440856933594,934500
2015-03-12,33.994998931884766,35.0,32.625,32.86000061035156,31.73979949951172,569340
2015-03-13,32.904998779296875,33.46500015258789,31.530000686645508,31.979999542236328,30.889799118041992,62080
2015-03-16,31.799999237060547,32.70000076293945,30.989999771118164,31.204999923706055,30.141220092773438,73060
2015-03-17,31.315000534057617,32.46500015258789,30.834999084472656,31.139999389648438,30.07843780517578,93940
2015-03-18,30.940000534057617,31.604999542236328,30.709999084472656,31.010000228881836,29.952865600585938,94380
2015-03-19,31.399999618530273,31.520000457763672,30.40999984741211,31.114999771118164,30.054290771484375,93130
2015-03-20,30.53499984741211,30.799999237060547,29.700000762939453,30.0,28.977296829223633,78540
2015-03-23,29.540000915527344,30.200000762939453,29.010000228881836,29.290000915527344,28.29150390625,40440
2015-03-24,29.0,30.100000381469727,28.225000381469727,28.719999313354492,27.740934371948242,62960
2015-03-25,29.7450008392334,29.7450008392334,27.524999618530273,27.635000228881836,26.692922592163086,90500
2015-03-26,27.155000686645508,28.895000457763672,27.125,27.424999237060547,26.490079879760742,35660
2015-03-27,27.30500030517578,27.950000762939453,25.360000610351562,26.764999389648438,25.85257911682129,253350
2015-03-30,26.5,28.0,26.5,27.524999618530273,26.586673736572266,50870
2015-03-31,27.799999237060547,29.0,27.700000762939453,28.014999389648438,27.059967041015625,85210
2015-04-01,28.100000381469727,30.594999313354492,27.360000610351562,30.094999313354492,29.069061279296875,283800
2015-04-06,30.3700008392334,31.09000015258789,30.0,30.46500015258789,29.426448822021484,58800
2015-04-07,30.30500030517578,30.829999923706055,30.100000381469727,30.5049991607666,29.465084075927734,51900
2015-04-08,31.100000381469727,31.889999389648438,30.850000381469727,31.045000076293945,29.98667335510254,83290
