Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,9.04,9.04,8.80,8.81,8.835228799140324169,22334,99,197326.00,22334,100.00,0.24,-0.23
27-June-2024,9.00,9.13,8.80,8.94,8.970690993788819875,10304,43,92434.00,10304,100.00,0.33,-0.06
26-June-2024,9.00,9.09,8.80,9.01,9.031106558184432930,50761,97,458428.00,50761,100.00,0.29,0.01
25-June-2024,9.30,9.30,8.60,8.93,8.864444882666140800,25355,83,224758.00,25355,100.00,0.70,-0.37
24-June-2024,9.20,9.20,8.82,8.94,9.079035410248766106,30189,89,274087.00,30189,100.00,0.38,-0.26
21-June-2024,9.20,9.40,9.15,9.16,9.273069465039352115,8767,56,81297.00,8767,100.00,0.25,-0.04
20-June-2024,9.05,9.35,8.98,9.15,9.195745213365035665,39955,119,367416.00,39955,100.00,0.37,0.10
19-June-2024,9.48,9.50,9.02,9.23,9.213479262672811059,17360,72,159946.00,17360,100.00,0.48,-0.25
18-June-2024,9.39,9.70,9.00,9.34,9.271961826208792661,75654,225,701461.00,75654,100.00,0.70,-0.05
14-June-2024,9.13,9.39,8.82,9.37,9.205293076134563414,21462,92,197564.00,21462,100.00,0.57,0.24
13-June-2024,9.00,9.00,8.65,8.95,8.865943022845722794,76557,197,678750.00,76557,100.00,0.35,-0.05
12-June-2024,8.56,9.09,8.56,8.82,8.847385850770763730,68244,159,603781.00,68244,100.00,0.53,0.26
11-June-2024,8.49,8.92,8.10,8.86,8.658642646373660506,96585,173,836295.00,96585,100.00,0.82,0.37
10-June-2024,8.82,8.82,8.40,8.50,8.548410745143216211,19097,117,163249.00,19097,100.00,0.42,-0.32
7-June-2024,8.88,8.88,8.45,8.65,8.670057306590257879,20940,101,181551.00,20940,100.00,0.43,-0.23
6-June-2024,8.24,8.65,8.10,8.59,8.515827739485665952,55567,124,473199.00,55567,100.00,0.55,0.35
