Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
27-February-2020,1.10,1.10,1.10,1.10,1.000000000000000000,1,1,1.00,1,100.00,0.00,0.00
25-February-2020,1.10,1.10,1.10,1.10,1.099800399201596806,501,2,551.00,501,100.00,0.00,0.00
19-February-2020,1.10,1.10,1.10,1.10,1.000000000000000000,1,1,1.00,1,100.00,0.00,0.00
11-February-2020,1.10,1.10,1.10,1.10,1.058823529411764705,17,2,18.00,17,100.00,0.00,0.00
7-February-2020,1.15,1.15,1.15,1.15,1.000000000000000000,5,1,5.00,5,100.00,0.00,0.00
6-February-2020,1.15,1.15,1.15,1.15,1.142857142857142857,7,1,8.00,7,100.00,0.00,0.00
5-February-2020,1.15,1.15,1.15,1.15,1.000000000000000000,3,1,3.00,3,100.00,0.00,0.00
4-February-2020,1.15,1.15,1.15,1.15,1.000000000000000000,3,1,3.00,3,100.00,0.00,0.00
21-January-2020,1.15,1.15,1.15,1.15,1.150000000000000000,200,1,230.00,200,100.00,0.00,0.00
6-January-2020,1.15,1.15,1.15,1.15,1.100000000000000000,10,1,11.00,10,100.00,0.00,0.00
31-December-2019,1.21,1.21,1.21,1.21,1.209476309226932668,401,4,485.00,401,100.00,0.00,0.00
30-December-2019,1.27,1.27,1.27,1.27,1.266968325791855203,221,4,280.00,221,100.00,0.00,0.00
27-December-2019,1.33,1.33,1.33,1.33,1.266666666666666666,15,1,19.00,15,100.00,0.00,0.00
26-December-2019,1.33,1.33,1.33,1.33,1.329376854599406528,1011,5,1344.00,1011,100.00,0.00,0.00
24-December-2019,1.50,1.50,1.39,1.39,1.400000000000000000,30,2,42.00,30,100.00,0.11,-0.11
23-December-2019,1.46,1.46,1.46,1.46,1.440000000000000000,25,1,36.00,25,100.00,0.00,0.00
20-December-2019,1.53,1.54,1.53,1.53,1.528700906344410876,331,5,506.00,331,100.00,0.01,0.00
19-December-2019,1.61,1.61,1.61,1.61,1.608000000000000000,125,2,201.00,125,100.00,0.00,0.00
12-December-2019,1.69,1.69,1.69,1.69,1.000000000000000000,1,1,1.00,1,100.00,0.00,0.00
10-December-2019,1.77,1.77,1.77,1.77,1.750000000000000000,20,1,35.00,20,100.00,0.00,0.00
9-December-2019,1.95,1.95,1.86,1.86,1.843137254901960784,51,3,94.00,51,100.00,0.09,-0.09
4-December-2019,1.95,1.95,1.95,1.95,1.909090909090909090,11,1,21.00,11,100.00,0.00,0.00
2-December-2019,1.97,1.97,1.97,1.97,1.900000000000000000,10,2,19.00,10,100.00,0.00,0.00
29-November-2019,2.07,2.07,2.07,2.07,2.069196428571428571,896,4,1854.00,896,100.00,0.00,0.00
28-November-2019,2.28,2.28,2.17,2.17,2.170065075921908893,2305,8,5002.00,2305,100.00,0.11,-0.11
27-November-2019,2.28,2.28,2.28,2.28,2.272727272727272727,110,3,250.00,110,100.00,0.00,0.00
26-November-2019,2.39,2.39,2.39,2.39,2.388211382113821138,492,1,1175.00,492,100.00,0.00,0.00
21-November-2019,2.28,2.39,2.28,2.39,2.285171102661596958,526,4,1202.00,526,100.00,0.11,0.11
20-November-2019,2.40,2.40,2.39,2.39,2.357142857142857142,14,3,33.00,14,100.00,0.01,-0.01
13-November-2019,2.41,2.41,2.41,2.41,2.000000000000000000,2,1,4.00,2,100.00,0.00,0.00
11-November-2019,2.53,2.53,2.53,2.53,2.454545454545454545,11,2,27.00,11,100.00,0.00,0.00
7-November-2019,2.41,2.41,2.41,2.41,2.000000000000000000,1,1,2.00,1,100.00,0.00,0.00
1-November-2019,2.41,2.41,2.41,2.41,2.333333333333333333,3,1,7.00,3,100.00,0.00,0.00
27-October-2019,2.53,2.53,2.53,2.53,2.529823392202599133,3001,5,7592.00,3001,100.00,0.00,0.00
24-October-2019,2.66,2.66,2.66,2.66,2.656521739130434782,230,2,611.00,230,100.00,0.00,0.00
15-October-2019,2.79,2.79,2.79,2.79,2.789333333333333333,375,1,1046.00,375,100.00,0.00,0.00
11-October-2019,2.93,2.93,2.93,2.93,2.000000000000000000,1,1,2.00,1,100.00,0.00,0.00
23-September-2019,3.08,3.08,3.08,3.08,3.079893828798938287,7535,6,23207.00,7535,100.00,0.00,0.00
11-September-2019,3.24,3.24,3.24,3.24,3.240000000000000000,1000,1,3240.00,1000,100.00,0.00,0.00
3-September-2019,3.41,3.41,3.41,3.41,3.400000000000000000,5,1,17.00,5,100.00,0.00,0.00
23-August-2019,3.25,3.25,3.25,3.25,3.000000000000000000,1,1,3.00,1,100.00,0.00,0.00
21-August-2019,3.11,3.11,3.10,3.10,3.090909090909090909,11,2,34.00,11,100.00,0.01,-0.01
22-July-2019,3.06,3.06,2.98,2.98,2.909090909090909090,11,2,32.00,11,100.00,0.08,-0.08
3-July-2019,2.92,2.92,2.92,2.92,2.000000000000000000,1,1,2.00,1,100.00,0.00,0.00
1-July-2019,3.07,3.07,3.07,3.07,3.070000000000000000,100,1,307.00,100,100.00,0.00,0.00
28-June-2019,3.23,3.23,3.23,3.23,3.230000000000000000,300,1,969.00,300,100.00,0.00,0.00
27-June-2019,3.23,3.23,3.23,3.23,3.000000000000000000,1,1,3.00,1,100.00,0.00,0.00
19-June-2019,3.40,3.40,3.40,3.40,3.400000000000000000,100,1,340.00,100,100.00,0.00,0.00
18-June-2019,3.57,3.57,3.57,3.57,3.333333333333333333,3,3,10.00,3,100.00,0.00,0.00
13-June-2019,3.75,3.75,3.75,3.75,3.500000000000000000,2,2,7.00,2,100.00,0.00,0.00
