Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,87.55,87.55,84.02,84.50,86.234722222222222222,5040,94,434623.00,4305,85.42,3.53,-3.05
27-June-2024,89.75,90.10,87.25,87.60,89.001383763837638376,2168,52,192955.00,1949,89.90,2.85,-2.15
26-June-2024,91.00,91.00,89.70,89.75,90.762903225806451612,620,5,56273.00,619,99.84,1.30,-1.25
25-June-2024,90.86,92.78,87.00,91.08,90.000403605542849455,7433,112,668973.00,5479,73.71,5.78,0.22
24-June-2024,92.98,92.98,89.91,90.86,91.156684491978609625,1870,45,170463.00,1547,82.73,3.07,-2.12
21-June-2024,89.16,91.68,89.13,91.10,91.024859425865640722,3379,46,307573.00,2840,84.05,2.55,1.94
20-June-2024,88.01,92.85,88.01,90.11,89.943396226415094339,3233,72,290787.00,2049,63.38,4.84,2.10
19-June-2024,94.00,94.00,89.01,90.21,91.622035506166147174,7379,79,676079.00,6494,88.01,4.99,-3.79
18-June-2024,95.19,95.19,91.10,93.54,93.555363321799307958,1156,47,108150.00,548,47.40,4.09,-1.65
14-June-2024,92.41,93.34,89.30,91.92,91.577495561928171514,7323,107,670622.00,5463,74.60,4.04,-0.49
13-June-2024,93.66,96.58,92.01,92.41,93.173793103448275862,2900,71,270204.00,2506,86.41,4.57,-1.25
12-June-2024,98.99,98.99,93.00,93.66,94.002387267904509283,3770,70,354389.00,2341,62.10,5.99,-5.33
11-June-2024,96.40,97.37,94.60,95.15,96.032243134834927491,6482,74,622481.00,3972,61.28,2.77,-1.25
10-June-2024,96.00,101.68,96.00,97.07,99.013316687473990844,9612,71,951716.00,8819,91.75,5.68,1.07
7-June-2024,100.47,100.50,97.06,97.90,98.312329832749902761,2571,65,252761.00,1614,62.78,3.44,-2.57
6-June-2024,95.00,101.00,94.00,100.47,98.341271676300578034,17300,133,1701304.00,12514,72.34,7.00,5.47
5-June-2024,95.03,99.00,91.05,95.89,95.169345652449057081,7901,124,751933.00,5845,73.98,7.95,0.86
4-June-2024,103.00,104.95,88.65,99.45,95.984023425459776019,19466,186,1868425.00,10412,53.49,16.30,-3.55
3-June-2024,99.80,103.89,91.21,101.42,98.713248869930604189,15707,264,1550489.00,9785,62.30,12.68,1.62
31-May-2024,100.00,104.00,95.18,99.74,100.677288577665636605,35273,337,3551190.00,25022,70.94,8.82,-0.26
30-May-2024,90.74,102.52,90.25,96.40,95.512553708201008780,53530,196,5112787.00,48579,90.75,12.27,5.66
29-May-2024,95.86,95.86,89.96,93.06,92.500844284560604948,13621,102,1259954.00,9541,70.05,5.90,-2.80
28-May-2024,95.12,96.00,91.21,93.98,93.530194397220784980,27058,152,2530740.00,21313,78.77,4.79,-1.14
27-May-2024,89.10,94.30,87.15,93.67,92.243769210209808900,59864,292,5522081.00,45719,76.37,7.15,4.57
24-May-2024,92.50,93.99,87.15,89.32,91.411970550808943828,22004,195,2011429.00,18819,85.53,6.84,-3.18
23-May-2024,88.00,91.00,83.16,89.51,88.145300717307338605,48933,221,4313214.00,44860,91.68,7.84,1.51
22-May-2024,87.10,88.00,82.02,86.42,84.959099657827202737,18704,182,1589075.00,16697,89.27,5.98,-0.68
21-May-2024,87.62,88.00,80.35,85.38,85.769880510918829831,19416,196,1665308.00,17457,89.91,7.65,-2.24
18-May-2024,85.90,87.98,82.10,85.90,85.960892620415377817,4526,82,389059.00,3690,81.53,5.88,0.00
17-May-2024,82.65,87.00,77.06,84.19,83.597640321611637330,78231,485,6539927.00,58792,75.15,9.94,1.54
16-May-2024,85.00,85.00,75.00,79.08,78.698560233278658647,49383,435,3886371.00,32085,64.97,10.00,-5.92
15-May-2024,67.89,77.49,67.05,73.86,71.371721209093180114,32024,249,2285608.00,19030,59.42,10.44,5.97
