Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,1.64,1.68,1.58,1.62,1.637542131190044075,30856,91,50528.00,18474,59.87,0.10,-0.02
27-June-2024,1.62,1.65,1.55,1.61,1.572692708859055886,29721,80,46742.00,28113,94.59,0.10,-0.01
26-June-2024,1.71,1.71,1.61,1.62,1.639114714583105072,45635,98,74801.00,37174,81.46,0.10,-0.09
25-June-2024,1.67,1.71,1.61,1.66,1.667171658314881715,25743,105,42918.00,19823,77.00,0.10,-0.01
24-June-2024,1.52,1.65,1.52,1.64,1.630610305100324841,95739,129,156113.00,78215,81.70,0.13,0.12
21-June-2024,1.51,1.64,1.50,1.58,1.533847221085196499,232087,190,355986.00,214687,92.50,0.14,0.07
20-June-2024,1.66,1.66,1.55,1.57,1.565111026116575618,138571,120,216879.00,133110,96.06,0.11,-0.09
19-June-2024,1.74,1.74,1.63,1.63,1.633299649289662961,117761,135,192339.00,117761,100.00,0.11,-0.11
18-June-2024,1.85,1.87,1.71,1.71,1.768053917321670267,287403,153,508144.00,188095,65.45,0.16,-0.14
14-June-2024,1.88,1.88,1.77,1.80,1.804680679605130615,29782,63,53747.00,27782,93.28,0.11,-0.08
13-June-2024,1.87,1.87,1.79,1.84,1.803783727902408766,9673,58,17448.00,8916,92.17,0.08,-0.03
12-June-2024,1.83,1.91,1.77,1.81,1.803412160192759846,51463,89,92809.00,39015,75.81,0.14,-0.02
11-June-2024,1.85,1.90,1.79,1.83,1.844512511681030007,19262,89,35529.00,13194,68.50,0.11,-0.02
10-June-2024,1.80,1.92,1.76,1.85,1.829359921377167675,63086,118,115407.00,49355,78.23,0.16,0.05
7-June-2024,1.86,1.86,1.70,1.83,1.777404015498414934,56780,85,100921.00,38153,67.19,0.16,-0.03
6-June-2024,1.78,1.78,1.71,1.78,1.779976051328793809,55953,36,99595.00,55944,99.98,0.07,0.00
5-June-2024,1.79,1.81,1.68,1.70,1.732773765371852430,5123,68,8877.00,4096,79.95,0.13,-0.09
4-June-2024,1.80,1.84,1.69,1.75,1.783314422592032274,31728,101,56581.00,21605,68.09,0.15,-0.05
3-June-2024,1.79,1.85,1.71,1.76,1.791958934274422877,68573,142,122880.00,34501,50.31,0.14,-0.03
31-May-2024,1.76,1.81,1.65,1.79,1.742137035919106549,33130,111,57717.00,24432,73.75,0.16,0.03
30-May-2024,1.85,1.85,1.72,1.73,1.749384861960766608,44299,91,77496.00,41962,94.72,0.13,-0.12
