Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,9.45,9.60,9.11,9.49,9.405352088515310060,46636,115,438628.00,46636,100.00,0.49,0.04
27-June-2024,9.89,9.91,9.52,9.54,9.785849404250092126,40705,123,398333.00,40705,100.00,0.39,-0.35
26-June-2024,9.79,9.80,9.40,9.71,9.641554241827093123,19791,103,190816.00,19791,100.00,0.40,-0.08
25-June-2024,9.74,10.10,9.53,9.88,9.813454151482320496,40612,140,398544.00,40612,100.00,0.57,0.14
24-June-2024,9.80,9.80,9.37,9.70,9.676344578012561873,24041,107,232629.00,24041,100.00,0.43,-0.10
21-June-2024,9.98,9.98,9.50,9.79,9.795776573530874018,80456,177,788129.00,80456,100.00,0.48,-0.19
20-June-2024,9.21,9.52,9.09,9.51,9.480725480945641348,95385,198,904319.00,95385,100.00,0.43,0.30
19-June-2024,9.26,9.40,8.85,9.07,9.065164359334024516,32794,106,297283.00,32794,100.00,0.55,-0.19
18-June-2024,9.46,9.49,9.30,9.30,9.404633249022763853,52188,109,490809.00,52188,100.00,0.19,-0.16
14-June-2024,9.55,9.56,9.13,9.27,9.284091399939527450,23151,133,214936.00,23151,100.00,0.43,-0.28
13-June-2024,9.21,9.60,9.21,9.39,9.547419740594241560,32613,107,311370.00,32613,100.00,0.39,0.18
12-June-2024,9.10,9.55,9.10,9.43,9.423991827601303692,20557,109,193729.00,20557,100.00,0.45,0.33
11-June-2024,9.09,9.70,8.91,9.15,9.458886912856993409,19118,137,180835.00,19118,100.00,0.79,0.06
10-June-2024,9.25,9.54,8.75,9.28,9.277037231597609823,15229,160,141280.00,15229,100.00,0.79,0.03
7-June-2024,9.05,9.20,8.61,9.09,9.023475846034616378,30968,106,279439.00,30968,100.00,0.59,0.04
6-June-2024,8.71,9.05,8.41,8.99,8.882148159524906568,19533,155,173495.00,19533,100.00,0.64,0.28
5-June-2024,8.99,9.23,8.36,8.62,8.591965034127649383,33404,149,287006.00,33404,100.00,0.87,-0.37
4-June-2024,9.50,9.59,8.70,8.80,8.807891432222246700,45391,176,399799.00,45391,100.00,0.89,-0.70
3-June-2024,9.51,9.52,8.75,9.15,9.146036344482486173,37970,155,347275.00,37970,100.00,0.77,-0.36
31-May-2024,9.59,9.60,9.00,9.07,9.245528627367975447,9449,135,87361.00,9449,100.00,0.60,-0.52
30-May-2024,9.64,9.78,9.16,9.41,9.424191139870582379,10045,123,94666.00,10045,100.00,0.62,-0.23
29-May-2024,9.80,9.80,9.20,9.45,9.380410742496050552,6330,102,59378.00,6330,100.00,0.60,-0.35
28-May-2024,9.50,9.59,9.10,9.41,9.337668431990346584,14917,132,139290.00,14917,100.00,0.49,-0.09
27-May-2024,9.59,9.80,9.39,9.43,9.501042154068654557,23509,161,223360.00,23509,100.00,0.41,-0.16
24-May-2024,9.46,9.81,9.32,9.48,9.556490338442626099,26031,129,248765.00,26031,100.00,0.49,0.02
23-May-2024,9.64,9.82,9.30,9.51,9.600151278778423864,21153,124,203072.00,21153,100.00,0.52,-0.13
22-May-2024,9.36,9.69,9.36,9.56,9.541420013469923079,28211,103,269173.00,28211,100.00,0.33,0.20
21-May-2024,9.82,9.82,9.36,9.50,9.588304466326710040,90992,160,872459.00,90992,100.00,0.46,-0.32
18-May-2024,10.00,10.24,9.80,9.85,9.996709033136631865,8812,53,88091.00,8812,100.00,0.44,-0.15
17-May-2024,9.35,9.98,9.35,9.93,9.468821377092804080,90190,179,853993.00,90190,100.00,0.63,0.58
16-May-2024,9.99,9.99,9.42,9.84,9.738665861756715967,16565,118,161321.00,16565,100.00,0.57,-0.15
15-May-2024,9.60,10.00,9.51,9.79,9.775981041332682790,14347,128,140256.00,14347,100.00,0.49,0.19
14-May-2024,9.68,10.13,9.36,9.57,9.524362101931825674,15167,100,144456.00,15167,100.00,0.77,-0.11
13-May-2024,9.69,9.74,9.27,9.65,9.530886052361874592,10733,133,102295.00,10733,100.00,0.47,-0.04
10-May-2024,9.48,9.69,9.26,9.62,9.542714580918300488,19841,98,189337.00,19841,100.00,0.43,0.14
9-May-2024,9.81,9.89,9.21,9.43,9.455142503097893432,32280,155,305212.00,32280,100.00,0.68,-0.38
8-May-2024,9.35,9.75,9.03,9.62,9.629384255650818394,17962,143,172963.00,17962,100.00,0.72,0.27
7-May-2024,9.55,10.15,9.30,9.34,9.490394081741723158,35551,165,337393.00,35551,100.00,0.85,-0.21
6-May-2024,9.51,9.98,9.06,9.74,9.517798165137614678,114450,273,1089312.00,114450,100.00,0.92,0.23
3-May-2024,10.00,10.00,9.25,9.53,9.711969235699407146,62410,188,606124.00,62410,100.00,0.75,-0.47
2-May-2024,10.65,10.65,9.65,9.65,9.913824209758332249,176813,329,1752893.00,176813,100.00,1.00,-1.00
30-April-2024,10.50,10.75,10.00,10.15,10.320169323971508960,39451,174,407141.00,39451,100.00,0.75,-0.35
29-April-2024,10.60,10.85,10.22,10.35,10.592149124273944502,89697,249,950084.00,89697,100.00,0.63,-0.25
26-April-2024,10.00,10.50,9.70,10.38,10.365849954439607168,237048,210,2457204.00,237048,100.00,0.80,0.38
25-April-2024,10.40,10.55,9.73,10.00,10.034244264507422402,17784,105,178449.00,17784,100.00,0.82,-0.40
24-April-2024,10.40,10.40,9.95,10.17,10.069160076939516990,23395,91,235568.00,23395,100.00,0.45,-0.23
23-April-2024,9.91,10.37,9.91,10.17,10.059276388970200807,34162,123,343645.00,34162,100.00,0.46,0.26
22-April-2024,10.30,10.75,9.76,10.05,10.271262039307673170,56274,199,578005.00,47510,84.43,0.99,-0.25
19-April-2024,10.60,11.04,10.00,10.15,10.262497887170901715,124241,401,1275023.00,90261,72.65,1.04,-0.45
18-April-2024,10.90,11.47,10.27,10.51,10.742708595387840670,119250,264,1281068.00,80678,67.65,1.20,-0.39
16-April-2024,11.00,11.14,10.65,10.95,10.851263095080228086,60328,222,654635.00,48107,79.74,0.49,-0.05
15-April-2024,11.05,11.68,10.70,11.00,11.052218534567163579,199163,454,2201193.00,139646,70.12,0.98,-0.05
12-April-2024,12.00,13.35,10.60,11.98,12.334900681316572305,625260,806,7712520.00,371833,59.47,2.75,-0.02
10-April-2024,12.30,13.40,11.81,11.90,12.165477961635870120,176102,447,2142365.00,140339,79.69,1.59,-0.40
9-April-2024,10.65,12.00,9.73,11.73,11.112775171418260555,216138,392,2401893.00,125243,57.95,2.27,1.08
8-April-2024,10.79,10.79,10.15,10.35,10.389459833480795843,44079,164,457957.00,31329,71.07,0.64,-0.44
5-April-2024,10.19,10.80,10.10,10.74,10.667473065346423246,71098,234,758436.00,49121,69.09,0.70,0.55
4-April-2024,10.46,10.79,10.00,10.18,10.298956323885838650,20217,136,208214.00,16946,83.82,0.79,-0.28
3-April-2024,10.40,10.64,10.20,10.25,10.311295652547100982,46602,147,480527.00,40372,86.63,0.44,-0.15
2-April-2024,9.88,10.70,9.88,10.29,10.318859069576707522,43894,183,452936.00,40121,91.40,0.82,0.41
1-April-2024,8.95,9.85,8.95,9.73,9.548853788090578697,42924,184,409875.00,40381,94.08,0.90,0.78
28-March-2024,9.30,9.30,8.80,9.12,9.082901101462789206,34318,125,311707.00,31794,92.65,0.50,-0.18
27-March-2024,9.52,9.80,8.67,9.24,9.079724739845585767,41706,202,378679.00,36687,87.97,1.13,-0.28
26-March-2024,9.30,10.15,9.11,9.33,9.460911627906976744,26875,215,254262.00,21478,79.92,1.04,0.03
22-March-2024,8.65,9.45,8.65,9.23,9.217899194862009587,21487,236,198065.00,18065,84.07,0.80,0.58
21-March-2024,9.01,9.29,8.51,9.18,8.950797325659389402,46217,251,413679.00,34870,75.45,0.78,0.17
20-March-2024,8.96,9.38,8.85,9.08,9.297524500586244275,90406,214,840552.00,70440,77.92,0.53,0.12
19-March-2024,9.27,9.29,8.50,8.53,8.628330323912002063,27137,177,234147.00,22962,84.62,0.79,-0.74
18-March-2024,9.00,9.10,8.65,9.07,8.927543443313174615,26126,114,233241.00,21902,83.83,0.45,0.07
15-March-2024,9.35,9.35,8.50,8.73,8.737230466508157743,24394,147,213136.00,20781,85.19,0.85,-0.62
14-March-2024,8.61,9.30,7.83,9.03,8.660805345524881308,39809,215,344778.00,24474,61.48,1.47,0.42
13-March-2024,9.45,9.45,8.50,8.61,8.729338680506408744,25434,190,222022.00,19459,76.51,0.95,-0.84
12-March-2024,9.70,9.87,8.80,9.06,9.235275140565950778,21698,196,200387.00,15439,71.15,1.07,-0.64
11-March-2024,10.00,10.45,9.30,9.49,9.631699547309003520,35786,195,344680.00,32462,90.71,1.15,-0.51
7-March-2024,9.79,10.60,9.22,10.02,9.905819055578771416,19144,166,189637.00,14787,77.24,1.38,0.23
6-March-2024,10.30,10.54,9.36,9.69,9.653825242718446601,51500,217,497172.00,34927,67.82,1.18,-0.61
5-March-2024,10.58,10.58,9.85,10.24,10.283368463996736248,29414,94,302475.00,26846,91.27,0.73,-0.34
4-March-2024,10.66,10.66,9.80,10.04,10.243772342960903364,17623,172,180526.00,14614,82.93,0.86,-0.62
2-March-2024,10.53,10.81,9.97,10.45,10.580949562701387518,30414,60,321809.00,29994,98.62,0.84,-0.08
1-March-2024,10.55,10.55,9.70,10.30,10.227505347810782269,36931,132,377712.00,36931,100.00,0.85,-0.25
29-February-2024,10.42,10.60,9.83,10.07,10.115529715340268818,122462,139,1238768.00,122462,100.00,0.77,-0.35
28-February-2024,10.25,10.49,10.09,10.12,10.222484225235256872,91602,143,936400.00,91602,100.00,0.40,-0.13
27-February-2024,10.81,10.81,10.25,10.26,10.306332418373418814,52097,96,536929.00,52097,100.00,0.56,-0.55
26-February-2024,10.52,10.85,10.16,10.33,10.324875151842353893,51863,74,535479.00,51863,100.00,0.69,-0.19
23-February-2024,10.51,11.00,10.15,10.52,10.534229403161780068,14359,123,151261.00,14359,100.00,0.85,0.01
22-February-2024,11.22,11.22,10.20,10.67,10.896570754357920377,52548,120,572593.00,52548,100.00,1.02,-0.55
21-February-2024,10.94,10.95,10.31,10.70,10.891244007065354529,47556,128,517944.00,47556,100.00,0.64,-0.24
20-February-2024,10.74,10.74,10.01,10.43,10.527138425173585463,33845,153,356291.00,33845,100.00,0.73,-0.31
19-February-2024,9.75,10.23,9.75,10.23,10.129440014498006524,22072,105,223577.00,22072,100.00,0.48,0.48
16-February-2024,9.79,9.97,9.75,9.75,9.928662700155732140,50086,56,497287.00,50086,100.00,0.22,-0.04
15-February-2024,9.86,9.86,9.50,9.78,9.799108800594132937,16158,57,158334.00,16158,100.00,0.36,-0.08
14-February-2024,9.49,9.69,9.49,9.69,9.516729500471253534,29708,54,282723.00,29708,100.00,0.20,0.20
13-February-2024,9.87,9.87,9.68,9.68,9.719263803680981595,16300,56,158424.00,16300,100.00,0.19,-0.19
12-February-2024,9.87,9.87,9.87,9.87,9.869985277880014722,10868,54,107267.00,10868,100.00,0.00,0.00
9-February-2024,10.27,10.27,10.07,10.07,10.100573259146855504,11862,58,119813.00,11862,100.00,0.20,-0.20
8-February-2024,9.87,10.27,9.87,10.27,9.886573354069466044,96450,66,953560.00,96450,100.00,0.40,0.40
7-February-2024,10.07,10.14,10.07,10.07,10.071695313165225218,82209,93,827984.00,82209,100.00,0.07,0.00
6-February-2024,10.27,10.27,10.27,10.27,10.269979473529876164,44333,90,455299.00,44333,100.00,0.00,0.00
5-February-2024,10.60,10.60,10.47,10.47,10.546987951807228915,27390,60,288882.00,27390,100.00,0.13,-0.13
2-February-2024,10.68,10.68,10.68,10.68,10.679989762402422898,23443,30,250371.00,23443,100.00,0.00,0.00
1-February-2024,10.28,10.48,10.28,10.48,10.448788744901073896,36037,89,376543.00,36037,100.00,0.20,0.20
31-January-2024,10.28,10.28,10.28,10.28,10.279990963174937871,39837,89,409524.00,39837,100.00,0.00,0.00
30-January-2024,10.44,10.45,10.44,10.45,10.441797582068873047,44749,85,467260.00,44749,100.00,0.01,0.01
29-January-2024,10.65,10.65,10.65,10.65,10.649991690211068638,30085,75,320405.00,30085,100.00,0.00,0.00
25-January-2024,10.86,10.87,10.86,10.86,10.861177851036486561,143176,104,1555060.00,143176,100.00,0.01,0.00
24-January-2024,11.08,11.08,11.08,11.08,11.079982726094961020,43997,54,487486.00,43997,100.00,0.00,0.00
23-January-2024,11.30,11.30,11.30,11.30,11.299946197991391678,11152,38,126017.00,11152,100.00,0.00,0.00
20-January-2024,11.53,11.53,11.53,11.53,11.529928247734138972,10592,49,122125.00,10592,100.00,0.00,0.00
19-January-2024,11.76,11.76,11.76,11.76,11.759996685609330009,144823,50,1703118.00,144823,100.00,0.00,0.00
18-January-2024,11.99,11.99,11.99,11.99,11.989961759082217973,16736,36,200664.00,16736,100.00,0.00,0.00
17-January-2024,12.23,12.23,12.23,12.23,12.229986276303751143,8744,31,106939.00,8744,100.00,0.00,0.00
16-January-2024,12.47,12.47,12.47,12.47,12.469928245270711024,7665,27,95582.00,7665,100.00,0.00,0.00
15-January-2024,12.72,12.72,12.72,12.72,12.719950624903564264,12962,45,164876.00,12962,100.00,0.00,0.00
12-January-2024,12.97,12.97,12.97,12.97,12.969978746014877789,15056,47,195276.00,15056,100.00,0.00,0.00
11-January-2024,13.75,13.75,13.23,13.23,13.654022107912881689,319795,111,4366488.00,319795,100.00,0.52,-0.52
10-January-2024,13.49,13.49,13.49,13.49,13.489996223388681198,235661,91,3179066.00,235661,100.00,0.00,0.00
9-January-2024,13.23,13.23,13.23,13.23,13.229997913802602932,373886,169,4946511.00,373886,100.00,0.00,0.00
8-January-2024,12.98,12.98,12.70,12.98,12.971784001144604170,132797,186,1722614.00,132797,100.00,0.28,0.00
5-January-2024,12.37,12.37,12.37,12.37,12.369999259932759605,378344,256,4680115.00,378344,100.00,0.00,0.00
4-January-2024,11.70,11.79,11.49,11.79,11.763593796757556021,170427,345,2004834.00,170427,100.00,0.30,0.09
3-January-2024,10.85,11.23,10.85,11.23,11.198990214449302519,96060,248,1075775.00,96060,100.00,0.38,0.38
2-January-2024,10.95,11.00,10.40,10.70,10.768254497001998667,30020,161,323263.00,30020,100.00,0.60,-0.25
1-January-2024,10.65,10.80,10.23,10.79,10.579480129967508122,32008,157,338628.00,32008,100.00,0.57,0.14
29-December-2023,10.16,10.65,10.15,10.53,10.511141594269166285,32805,187,344818.00,32805,100.00,0.50,0.37
28-December-2023,10.01,10.87,9.85,10.26,10.367034553273388867,33253,205,344735.00,33253,100.00,1.02,0.25
27-December-2023,10.51,10.80,10.25,10.36,10.482962536760005114,31284,161,327949.00,31284,100.00,0.55,-0.15
26-December-2023,11.00,11.00,10.35,10.51,10.505488868369754796,38988,167,409588.00,38988,100.00,0.65,-0.49
22-December-2023,10.30,10.80,10.26,10.69,10.549825307610511924,26332,134,277798.00,26332,100.00,0.54,0.39
