Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,11.95,11.95,11.50,11.57,11.595319749848698809,4957,22,57478.00,4957,100.00,0.45,-0.38
27-June-2024,11.68,11.68,11.25,11.66,11.595454545454545454,4620,30,53571.00,4620,100.00,0.43,-0.02
26-June-2024,10.95,11.13,10.40,11.13,11.087192323738005840,7191,24,79728.00,7191,100.00,0.73,0.18
25-June-2024,10.89,10.90,9.90,10.60,10.695605573419078242,4665,22,49895.00,4665,100.00,1.00,-0.29
24-June-2024,9.73,10.39,9.50,10.39,10.029031499764927127,8508,35,85327.00,8508,100.00,0.89,0.66
21-June-2024,9.81,10.30,9.60,9.90,10.054042988741044012,4885,19,49114.00,4885,100.00,0.70,0.09
20-June-2024,10.12,10.12,9.80,9.81,9.853623188405797101,690,13,6799.00,690,100.00,0.32,-0.31
19-June-2024,10.09,10.12,9.72,10.12,10.056725146198830409,1710,10,17197.00,1710,100.00,0.40,0.03
18-June-2024,10.09,10.50,10.09,10.12,10.146475306036302237,2369,23,24037.00,2369,100.00,0.41,0.03
14-June-2024,10.56,10.85,10.25,10.30,10.595835104122396940,2353,14,24932.00,2353,100.00,0.60,-0.26
13-June-2024,10.90,10.90,10.48,10.56,10.641996032351594689,13106,22,139474.00,13106,100.00,0.42,-0.34
12-June-2024,11.30,11.60,10.65,10.98,10.944688967136150234,6816,25,74599.00,6816,100.00,0.95,-0.32
11-June-2024,11.10,11.33,11.10,11.11,11.163660422034960651,14359,36,160299.00,14359,100.00,0.23,0.01
10-June-2024,10.69,10.80,10.65,10.80,10.730497567100926071,6371,19,68364.00,6371,100.00,0.15,0.11
7-June-2024,10.50,11.00,10.10,10.29,10.622123236822568671,6735,23,71540.00,6735,100.00,0.90,-0.21
6-June-2024,10.22,11.20,10.16,10.50,10.345236453881152626,7253,31,75034.00,7253,100.00,1.04,0.28
5-June-2024,10.75,10.75,10.22,10.69,10.489019033674963396,683,8,7164.00,683,100.00,0.53,-0.06
4-June-2024,11.00,11.00,10.75,10.75,10.757479312539783577,1571,8,16900.00,1571,100.00,0.25,-0.25
3-June-2024,10.63,11.35,10.62,11.31,11.021526418786692759,4599,35,50688.00,4599,100.00,0.73,0.68
31-May-2024,10.40,11.40,10.36,11.16,10.706457925636007827,4088,21,43768.00,4088,100.00,1.04,0.76
30-May-2024,10.90,10.90,10.80,10.90,10.838323353293413173,167,5,1810.00,167,100.00,0.10,0.00
29-May-2024,10.98,10.98,10.90,10.91,10.942060085836909871,2330,12,25495.00,2330,100.00,0.08,-0.07
28-May-2024,11.00,11.05,10.66,10.98,10.897372742200328407,1218,12,13273.00,1218,100.00,0.39,-0.02
27-May-2024,10.76,11.10,10.65,10.65,10.928031604259704568,5822,17,63623.00,5822,100.00,0.45,-0.11
24-May-2024,11.38,11.94,10.82,11.10,11.083253220534512593,5201,21,57644.00,5201,100.00,1.12,-0.28
23-May-2024,11.90,11.90,11.38,11.38,11.522692307692307692,2600,12,29959.00,2600,100.00,0.52,-0.52
22-May-2024,11.60,12.18,11.50,11.97,11.722875600463806526,6037,20,70771.00,6037,100.00,0.68,0.37
21-May-2024,11.44,12.00,11.44,11.60,11.638888888888888888,7020,25,81705.00,7020,100.00,0.56,0.16
18-May-2024,10.90,11.44,10.90,11.44,10.942578548212351029,5538,11,60600.00,5538,100.00,0.54,0.54
17-May-2024,10.51,11.03,10.12,10.90,10.738158418468886824,15074,29,161867.00,15074,100.00,0.91,0.39
16-May-2024,10.80,11.00,10.32,10.51,10.952413049339444594,7418,26,81245.00,7418,100.00,0.68,-0.29
15-May-2024,10.55,11.40,10.55,10.57,10.663613231552162849,1965,16,20954.00,1965,100.00,0.85,0.02
14-May-2024,10.94,11.11,10.55,10.97,10.998036766018204533,5603,17,61622.00,5603,100.00,0.56,0.03
13-May-2024,10.21,10.94,10.16,10.92,10.562208444050782403,16935,25,178871.00,16935,100.00,0.78,0.71
10-May-2024,10.16,10.63,10.16,10.42,10.384702764104505868,2641,10,27426.00,2641,100.00,0.47,0.26
9-May-2024,10.92,10.92,10.01,10.64,10.489212242849974912,5979,26,62715.00,5979,100.00,0.91,-0.28
8-May-2024,9.67,10.50,9.67,10.50,10.078115501519756838,3290,12,33157.00,3290,100.00,0.83,0.83
7-May-2024,10.58,10.58,10.07,10.10,10.152341434499110847,1687,17,17127.00,1687,100.00,0.51,-0.48
6-May-2024,10.76,11.39,10.58,10.60,10.849383250378705907,13863,25,150405.00,13863,100.00,0.81,-0.16
3-May-2024,11.15,11.40,11.13,11.13,11.239015817223198594,569,18,6395.00,569,100.00,0.27,-0.02
2-May-2024,12.17,12.17,11.71,11.71,11.796773192677629537,3223,24,38021.00,3223,100.00,0.46,-0.46
30-April-2024,12.22,12.55,12.11,12.32,12.316571428571428571,4375,20,53885.00,4375,100.00,0.44,0.10
29-April-2024,12.18,12.60,12.18,12.60,12.531591448931116389,8420,22,105516.00,8420,100.00,0.42,0.42
26-April-2024,11.37,12.18,11.12,12.16,12.122669548770602539,3701,28,44866.00,3701,100.00,1.06,0.79
25-April-2024,11.00,11.92,11.00,11.60,11.518355359765051395,4767,24,54908.00,4767,100.00,0.92,0.60
24-April-2024,10.90,11.44,10.90,11.44,11.331664010926473935,8786,24,99560.00,8786,100.00,0.54,0.54
23-April-2024,11.20,11.20,10.90,10.90,10.903669724770642201,218,5,2377.00,218,100.00,0.30,-0.30
22-April-2024,10.86,11.50,10.86,11.01,11.300944333996023856,8048,32,90950.00,6119,76.03,0.64,0.15
19-April-2024,11.99,12.05,11.05,11.30,11.329917061611374407,16880,52,191249.00,10878,64.44,1.00,-0.69
18-April-2024,12.15,12.16,11.50,11.50,11.879643387815750371,4038,21,47970.00,2493,61.74,0.66,-0.65
16-April-2024,11.70,11.82,11.59,11.59,11.643935159306875349,1789,14,20831.00,1474,82.39,0.23,-0.11
15-April-2024,12.21,12.21,11.59,12.19,11.843428422560896183,7677,41,90922.00,6024,78.47,0.62,-0.02
12-April-2024,12.00,12.35,11.42,12.20,12.046356004380094902,8219,44,99009.00,6132,74.61,0.93,0.20
10-April-2024,12.05,12.05,11.51,12.02,11.842880060394451259,10597,41,125499.00,9718,91.71,0.54,-0.03
9-April-2024,12.07,12.07,11.40,11.90,11.878565768621236133,10096,42,119926.00,9331,92.42,0.67,-0.17
8-April-2024,11.46,11.84,10.89,11.51,11.236626026374720079,28133,68,316120.00,20670,73.47,0.95,0.05
5-April-2024,10.92,11.46,10.92,11.46,11.434260697641576048,7081,30,80966.00,7081,100.00,0.54,0.54
4-April-2024,10.26,11.24,10.26,10.92,11.140736617496984878,21558,40,240172.00,17473,81.05,0.98,0.66
3-April-2024,10.69,10.71,10.24,10.71,10.628928336620644312,7605,40,80833.00,5596,73.58,0.47,0.02
2-April-2024,10.60,10.70,10.16,10.20,10.569358619220115064,9386,38,99204.00,9271,98.77,0.54,-0.40
1-April-2024,10.20,10.50,9.91,10.21,10.145818181818181818,8250,30,83703.00,7955,96.42,0.59,0.01
28-March-2024,10.41,10.41,9.43,10.20,10.009792213995700979,29309,62,293377.00,22257,75.94,0.98,-0.21
26-March-2024,9.30,9.92,9.30,9.92,9.633263925039042165,19210,56,185055.00,19210,100.00,0.62,0.62
18-March-2024,9.04,9.49,9.04,9.45,9.374921135646687697,12680,43,118874.00,12680,100.00,0.45,0.41
11-March-2024,8.44,9.04,8.18,9.04,8.827903411268685320,5218,33,46064.00,5218,100.00,0.86,0.60
4-March-2024,8.15,8.61,8.15,8.61,8.481558596073765615,20172,79,171090.00,20172,100.00,0.46,0.46
26-February-2024,7.90,8.45,7.65,8.20,8.268530794262986621,8297,44,68604.00,8297,100.00,0.80,0.30
19-February-2024,7.52,8.05,7.52,8.05,8.043642276422764227,15375,58,123671.00,15375,100.00,0.53,0.53
12-February-2024,7.43,7.80,7.06,7.67,7.673953215847117681,22187,61,170262.00,22187,100.00,0.74,0.24
5-February-2024,6.94,7.43,6.73,7.43,7.290401447361987188,20451,80,149096.00,20451,100.00,0.70,0.49
29-January-2024,6.77,7.10,6.44,7.08,6.899846462737687492,8467,39,58421.00,8467,100.00,0.66,0.31
23-January-2024,7.12,7.12,6.77,6.77,6.908164305371521761,19622,68,135552.00,19622,100.00,0.35,-0.35
15-January-2024,7.20,7.86,7.12,7.12,7.237268383638270597,17162,69,124206.00,17162,100.00,0.74,-0.08
8-January-2024,7.72,7.88,7.49,7.49,7.502672010688042752,5988,31,44926.00,5988,100.00,0.39,-0.23
1-January-2024,7.88,7.88,7.88,7.88,7.879955046996322026,9788,24,77129.00,9788,100.00,0.00,0.00
26-December-2023,7.95,8.11,7.35,7.51,8.012902279891503555,13641,54,109304.00,13641,100.00,0.76,-0.44
18-December-2023,7.25,7.78,7.04,7.73,7.305923504788118584,17439,60,127408.00,17439,100.00,0.74,0.48
11-December-2023,7.63,7.63,7.41,7.41,7.437572032270457164,5206,41,38720.00,5206,100.00,0.22,-0.22
4-December-2023,7.45,7.98,7.22,7.79,7.865330848089468779,2146,29,16879.00,2146,100.00,0.76,0.34
28-November-2023,7.24,7.60,6.89,7.60,7.124367950213924542,10284,43,73267.00,10284,100.00,0.71,0.36
20-November-2023,6.76,7.24,6.76,7.24,7.122989949748743718,7960,32,56699.00,7960,100.00,0.48,0.48
13-November-2023,6.58,6.90,6.57,6.90,6.741718674987998079,2083,17,14043.00,2083,100.00,0.33,0.32
6-November-2023,6.14,6.58,6.00,6.58,6.472912876490802506,9894,34,64043.00,9894,100.00,0.58,0.44
30-October-2023,5.90,6.27,5.88,6.27,6.161642638706858890,9156,31,56416.00,9156,100.00,0.39,0.37
23-October-2023,5.90,6.09,5.90,5.98,5.974033467974610502,3466,21,20706.00,3466,100.00,0.19,0.08
16-October-2023,6.53,6.53,6.21,6.21,6.209989258861439312,5586,27,34689.00,5586,100.00,0.32,-0.32
9-October-2023,6.54,6.54,6.22,6.53,6.255501222493887530,2454,29,15351.00,2454,100.00,0.32,-0.01
3-October-2023,6.58,6.58,5.97,6.54,6.415209274906661426,15267,55,97941.00,15267,100.00,0.61,-0.04
25-September-2023,6.54,6.93,6.27,6.28,6.280717225161669606,6804,49,42734.00,6804,100.00,0.66,-0.26
18-September-2023,6.85,6.85,6.51,6.60,6.586757696766713899,7763,58,51133.00,7763,100.00,0.34,-0.25
11-September-2023,6.58,6.85,6.58,6.85,6.783465327409696735,10354,55,70236.00,10354,100.00,0.27,0.27
4-September-2023,6.15,6.77,6.13,6.53,6.417314593301435406,6688,59,42919.00,6688,100.00,0.64,0.38
28-August-2023,6.45,6.45,6.45,6.45,6.449955713020372010,2258,19,14564.00,2258,100.00,0.00,0.00
21-August-2023,5.86,6.15,5.57,6.15,5.968703204552261156,6678,48,39859.00,6678,100.00,0.58,0.29
14-August-2023,6.04,6.05,5.86,5.86,5.942346656842880825,5429,62,32261.00,5429,100.00,0.19,-0.18
7-August-2023,5.90,6.17,5.87,6.16,5.892065344224037339,5142,47,30297.00,5142,100.00,0.30,0.26
31-July-2023,6.01,6.58,5.96,6.17,6.076279447603574329,12310,92,74799.00,12310,100.00,0.62,0.16
24-July-2023,5.98,6.60,5.98,6.27,6.204620462046204620,19998,103,124080.00,19998,100.00,0.62,0.29
17-July-2023,6.19,6.83,6.19,6.29,6.248814488944752328,17503,108,109373.00,17503,100.00,0.64,0.10
10-July-2023,6.85,6.85,6.51,6.51,6.576793550362281865,9799,55,64446.00,9799,100.00,0.34,-0.34
3-July-2023,6.85,6.85,6.85,6.85,6.849922839506172839,7776,32,53265.00,7776,100.00,0.00,0.00
26-June-2023,7.21,7.21,7.21,7.21,7.209797657082002129,4695,15,33850.00,4695,100.00,0.00,0.00
19-June-2023,7.58,7.58,7.58,7.58,7.579823889739663093,5224,28,39597.00,5224,100.00,0.00,0.00
12-June-2023,7.97,7.97,7.97,7.97,7.969868658253927375,3883,26,30947.00,3883,100.00,0.00,0.00
5-June-2023,8.75,8.75,8.38,8.38,8.496143958868894601,3501,14,29745.00,3501,100.00,0.37,-0.37
29-May-2023,8.82,8.82,8.82,8.82,8.819984744469870327,1311,11,11563.00,1311,100.00,0.00,0.00
22-May-2023,9.28,9.28,9.28,9.28,9.279847586790855207,2362,10,21919.00,2362,100.00,0.00,0.00
16-May-2023,8.85,9.77,8.85,9.76,9.310144927536231884,1380,16,12848.00,1380,100.00,0.92,0.91
15-May-2023,9.59,9.59,9.31,9.31,9.482666666666666666,375,12,3556.00,375,100.00,0.28,-0.28
12-May-2023,10.24,10.24,9.80,9.80,10.037373737373737373,2970,13,29811.00,2970,100.00,0.44,-0.44
11-May-2023,9.76,10.24,9.76,10.24,9.997937435544860776,2909,20,29084.00,2909,100.00,0.48,0.48
10-May-2023,9.65,9.76,9.65,9.76,9.758039552880481513,11630,19,113486.00,11630,100.00,0.11,0.11
9-May-2023,9.23,9.30,9.23,9.30,9.248600592690154757,3037,12,28088.00,3037,100.00,0.07,0.07
8-May-2023,9.20,9.23,8.80,9.23,9.198730662435541451,7563,19,69570.00,7563,100.00,0.43,0.03
5-May-2023,8.90,8.90,8.80,8.80,8.892962679216372988,9137,35,81255.00,9137,100.00,0.10,-0.10
4-May-2023,8.08,8.48,8.08,8.48,8.322933952870892797,3013,10,25077.00,3013,100.00,0.40,0.40
3-May-2023,8.05,8.88,8.05,8.08,8.312624584717607973,3010,19,25021.00,3010,100.00,0.83,0.03
2-May-2023,8.90,8.90,8.47,8.47,8.605479452054794520,730,6,6282.00,730,100.00,0.43,-0.43
