Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,2892.10,2895.20,2863.00,2874.50,2876.165876777251184834,211,73,606871.00,118,55.92,32.20,-17.60
27-June-2024,2880.00,2940.00,2853.60,2873.95,2887.344720496894409937,644,235,1859450.00,285,44.25,86.40,-6.05
26-June-2024,2915.00,2950.25,2861.80,2882.55,2887.111892583120204603,1564,315,4515443.00,1127,72.06,88.45,-32.45
25-June-2024,2970.00,3000.00,2901.05,2910.60,2945.366101694915254237,295,106,868883.00,128,43.39,98.95,-59.40
24-June-2024,3000.00,3023.40,2943.00,2964.75,2985.291464260929909784,1441,268,4301805.00,769,53.37,80.40,-35.25
21-June-2024,2930.00,3069.95,2930.00,2983.95,3012.743977591036414565,1785,410,5377748.00,883,49.47,139.95,53.95
20-June-2024,2880.00,2950.00,2879.90,2926.30,2911.753108348134991119,563,184,1639317.00,364,64.65,70.10,46.30
19-June-2024,2900.00,2904.60,2824.05,2858.65,2855.379357484620642515,1463,317,4177420.00,691,47.23,80.55,-41.35
18-June-2024,2878.20,2938.80,2878.20,2898.00,2916.516835016835016835,594,124,1732411.00,496,83.50,60.60,19.80
14-June-2024,2865.00,2934.45,2865.00,2898.25,2899.945380296069423175,1959,434,5680993.00,1217,62.12,69.45,33.25
13-June-2024,2887.90,2904.20,2830.95,2866.50,2857.200766283524904214,1305,356,3728647.00,789,60.46,73.25,-21.40
12-June-2024,2720.00,2898.00,2710.75,2882.50,2840.664348756351965766,3739,832,10621244.00,2221,59.40,187.25,162.50
11-June-2024,2680.00,2760.00,2680.00,2722.95,2726.715206185567010309,776,315,2115931.00,295,38.02,80.00,42.95
10-June-2024,2580.00,2709.00,2580.00,2673.60,2646.775066312997347480,1885,586,4989171.00,901,47.80,129.00,93.60
7-June-2024,2540.00,2645.00,2524.80,2579.85,2589.275134870034330554,2039,553,5279532.00,1340,65.72,120.20,39.85
6-June-2024,2500.00,2551.00,2486.80,2540.95,2513.360239162929745889,669,197,1681438.00,356,53.21,64.20,40.95
5-June-2024,2451.05,2515.00,2415.00,2484.70,2464.637135922330097087,824,211,2030861.00,501,60.80,100.00,33.65
4-June-2024,2510.00,2510.00,2355.00,2472.10,2429.338617628408370323,1577,268,3831067.00,658,41.72,155.00,-37.90
3-June-2024,2550.00,2550.00,2490.00,2509.15,2512.142857142857142857,371,92,932005.00,215,57.95,60.00,-40.85
31-May-2024,2520.95,2520.95,2461.30,2490.90,2487.355102040816326530,490,138,1218804.00,163,33.27,59.65,-30.05
30-May-2024,2465.05,2524.00,2460.10,2503.50,2497.337209302325581395,1634,350,4080649.00,1038,63.52,63.90,38.45
29-May-2024,2465.05,2480.00,2455.00,2471.65,2472.359649122807017543,798,185,1972943.00,527,66.04,25.00,6.60
28-May-2024,2488.00,2502.95,2469.05,2472.95,2488.025962399283795881,1117,305,2779125.00,881,78.87,33.90,-15.05
27-May-2024,2505.95,2505.95,2467.75,2483.50,2481.660533578656853725,1087,240,2697565.00,690,63.48,38.20,-22.45
24-May-2024,2502.00,2515.15,2475.00,2487.00,2495.992518703241895261,802,174,2001786.00,411,51.25,40.15,-15.00
23-May-2024,2482.05,2540.00,2482.00,2499.20,2502.174496644295302013,894,201,2236944.00,512,57.27,58.00,17.15
22-May-2024,2495.00,2516.25,2475.00,2485.45,2489.017341040462427745,865,236,2153000.00,457,52.83,41.25,-9.55
21-May-2024,2470.00,2520.00,2470.00,2488.55,2494.261220825852782764,1114,382,2778607.00,555,49.82,50.00,18.55
18-May-2024,2495.00,2531.85,2490.00,2510.85,2500.818181818181818181,176,63,440144.00,105,59.66,41.85,15.85
17-May-2024,2517.00,2521.00,2441.80,2494.25,2485.029873039581777445,1339,281,3327455.00,965,72.07,79.20,-22.75
16-May-2024,2517.00,2535.00,2493.65,2512.55,2510.506024096385542168,996,235,2500464.00,788,79.12,41.35,-4.45
15-May-2024,2460.00,2523.90,2460.00,2514.30,2500.147445255474452554,685,220,1712601.00,466,68.03,63.90,54.30
14-May-2024,2479.95,2500.00,2451.75,2462.15,2471.156108597285067873,884,308,2184502.00,654,73.98,48.25,-17.80
13-May-2024,2509.95,2510.00,2452.00,2479.85,2483.744299674267100977,614,136,1525019.00,407,66.29,58.00,-30.10
10-May-2024,2511.45,2527.05,2472.95,2497.20,2500.512500000000000000,320,92,800164.00,190,59.38,54.10,-14.25
9-May-2024,2520.00,2520.00,2455.00,2462.20,2477.218181818181818181,385,126,953729.00,325,84.42,65.00,-57.80
8-May-2024,2530.00,2548.25,2512.00,2523.75,2530.451754385964912280,456,85,1153886.00,382,83.77,36.25,-6.25
7-May-2024,2607.05,2642.05,2473.50,2536.60,2553.143742255266418835,2421,663,6181161.00,1635,67.53,168.55,-70.45
6-May-2024,2680.00,2680.00,2604.00,2627.45,2628.102941176470588235,476,145,1250977.00,321,67.44,76.00,-52.55
3-May-2024,2701.95,2717.00,2645.00,2649.10,2675.383778437190900098,1011,263,2704813.00,686,67.85,72.00,-52.85
2-May-2024,2705.00,2705.00,2666.00,2699.85,2685.130208333333333333,192,85,515545.00,99,51.56,39.00,-5.15
30-April-2024,2677.05,2685.05,2666.10,2678.70,2674.530864197530864197,81,32,216637.00,51,62.96,18.95,1.65
29-April-2024,2719.95,2719.95,2656.05,2672.80,2691.407534246575342465,292,81,785891.00,235,80.48,63.90,-47.15
26-April-2024,2700.00,2720.00,2670.00,2692.35,2684.808846761453396524,1266,261,3398968.00,975,77.01,50.00,-7.65
25-April-2024,2700.00,2705.00,2668.35,2699.95,2681.857142857142857142,196,62,525644.00,158,80.61,36.65,-0.05
24-April-2024,2700.00,2725.00,2650.00,2685.60,2684.108991825613079019,367,133,985068.00,211,57.49,75.00,-14.40
23-April-2024,2686.60,2720.00,2685.10,2699.50,2699.623036649214659685,191,66,515628.00,112,58.64,34.90,12.90
22-April-2024,2650.00,2684.30,2645.90,2674.60,2665.708967851099830795,591,170,1575434.00,391,66.16,38.40,24.60
19-April-2024,2675.50,2691.10,2650.00,2671.05,2678.629032258064516129,620,269,1660750.00,267,43.06,41.10,-4.45
18-April-2024,2781.20,2781.20,2675.25,2686.05,2743.353424657534246575,365,109,1001324.00,286,78.36,105.95,-95.15
16-April-2024,2783.85,2790.00,2768.85,2780.70,2773.721311475409836065,122,15,338394.00,112,91.80,21.15,-3.15
15-April-2024,2651.05,2804.85,2650.00,2780.70,2759.342412451361867704,257,97,709151.00,109,42.41,154.85,129.65
12-April-2024,2837.20,2858.15,2795.85,2811.30,2822.947723440134907251,593,143,1674008.00,359,60.54,62.30,-25.90
10-April-2024,2827.95,2840.00,2799.95,2837.15,2813.720000000000000000,325,70,914459.00,232,71.38,40.05,9.20
9-April-2024,2910.00,2910.00,2817.05,2846.10,2863.224561403508771929,285,113,816019.00,196,68.77,92.95,-63.90
8-April-2024,2820.85,2950.00,2820.85,2913.50,2883.685881370091896407,1197,203,3451772.00,782,65.33,129.15,92.65
5-April-2024,2789.30,2789.30,2760.00,2766.75,2767.350000000000000000,180,36,498123.00,150,83.33,29.30,-22.55
4-April-2024,2775.00,2789.00,2743.50,2784.45,2772.752411575562700964,311,71,862326.00,117,37.62,45.50,9.45
3-April-2024,2700.00,2764.95,2692.00,2753.45,2722.742690058479532163,342,100,931178.00,242,70.76,72.95,53.45
2-April-2024,2705.95,2729.50,2700.70,2707.20,2716.995433789954337899,219,30,595022.00,211,96.35,28.80,1.25
1-April-2024,2625.05,2700.00,2625.00,2698.00,2659.101265822784810126,158,44,420138.00,78,49.37,75.00,72.95
28-March-2024,2678.55,2678.55,2587.45,2603.00,2623.221717401181281235,2201,308,5773711.00,1351,61.38,91.10,-75.55
27-March-2024,2692.95,2722.00,2586.30,2598.70,2677.384135472370766488,1122,199,3004025.00,816,72.73,135.70,-94.25
26-March-2024,2740.00,2760.15,2680.40,2683.90,2700.629237288135593220,472,94,1274697.00,303,64.19,79.75,-56.10
