Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,1.80,1.80,1.68,1.74,1.743146657016194698,243166,748,423874.00,178464,73.39,0.12,-0.06
27-June-2024,1.77,1.80,1.74,1.76,1.765755094333144495,174753,774,308571.00,141245,80.83,0.06,-0.01
26-June-2024,1.76,1.77,1.72,1.74,1.745015021910940161,209028,663,364757.00,167659,80.21,0.05,-0.02
25-June-2024,1.79,1.79,1.72,1.73,1.743497398959583833,132447,429,230921.00,112432,84.89,0.07,-0.06
24-June-2024,1.77,1.78,1.71,1.74,1.736766274252430370,195032,457,338725.00,135685,69.57,0.07,-0.03
21-June-2024,1.71,1.77,1.70,1.74,1.736821273415829670,315812,453,548509.00,155927,49.37,0.07,0.03
20-June-2024,1.71,1.75,1.69,1.72,1.722009810086781536,238530,394,410751.00,161251,67.60,0.06,0.01
19-June-2024,1.75,1.76,1.69,1.73,1.714829937930355012,91349,280,156648.00,73665,80.64,0.07,-0.02
18-June-2024,1.79,1.79,1.70,1.74,1.727399206787936350,269537,475,465598.00,227051,84.24,0.09,-0.05
14-June-2024,1.77,1.78,1.72,1.76,1.744301476946490954,115644,351,201718.00,92894,80.33,0.06,-0.01
13-June-2024,1.78,1.80,1.71,1.74,1.738095749709914478,186152,342,323550.00,150967,81.10,0.09,-0.04
12-June-2024,1.81,1.81,1.70,1.75,1.743111152923467707,212590,437,370568.00,162316,76.35,0.11,-0.06
11-June-2024,1.80,1.80,1.72,1.73,1.755592792479108635,91904,300,161346.00,76202,82.91,0.08,-0.07
10-June-2024,1.79,1.79,1.72,1.78,1.768824674811671925,215183,402,380621.00,209197,97.22,0.07,-0.01
7-June-2024,1.69,1.80,1.69,1.73,1.752531128086527904,214035,335,375103.00,196078,91.61,0.11,0.04
6-June-2024,1.70,1.73,1.67,1.69,1.698486012289780077,98944,264,168055.00,92743,93.73,0.06,-0.01
5-June-2024,1.70,1.71,1.62,1.69,1.661127719325490805,77271,355,128357.00,61324,79.36,0.09,-0.01
4-June-2024,1.74,1.74,1.63,1.67,1.670164924706208452,209247,421,349477.00,171531,81.98,0.11,-0.07
3-June-2024,1.76,1.77,1.69,1.71,1.723227516663616344,169381,464,291882.00,140368,82.87,0.08,-0.05
31-May-2024,1.75,1.75,1.70,1.73,1.718459313199830419,160396,324,275634.00,123794,77.18,0.05,-0.02
30-May-2024,1.68,1.75,1.68,1.74,1.723570794618636206,199429,285,343730.00,164788,82.63,0.07,0.06
29-May-2024,1.72,1.75,1.69,1.69,1.699959288913013977,95797,298,162851.00,87706,91.55,0.06,-0.03
28-May-2024,1.75,1.76,1.71,1.72,1.721316785779361447,98786,303,170042.00,93673,94.82,0.05,-0.03
27-May-2024,1.73,1.77,1.71,1.75,1.737227647347822006,181153,391,314704.00,166532,91.93,0.06,0.02
24-May-2024,1.73,1.76,1.70,1.73,1.724299460333941010,248487,424,428466.00,135697,54.61,0.06,0.00
23-May-2024,1.75,1.75,1.71,1.73,1.720912568406025221,109274,348,188051.00,90464,82.79,0.04,-0.02
22-May-2024,1.74,1.78,1.70,1.73,1.737304154572560681,126439,302,219663.00,107115,84.72,0.08,-0.01
21-May-2024,1.79,1.79,1.69,1.72,1.737912499955148422,278697,501,484351.00,203279,72.94,0.10,-0.07
18-May-2024,1.72,1.80,1.69,1.75,1.749922704318252086,19406,100,33959.00,18859,97.18,0.11,0.03
17-May-2024,1.73,1.74,1.69,1.72,1.715278528516934101,129502,309,222132.00,96597,74.59,0.05,-0.01
