Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,586.45,594.10,582.30,590.95,586.865671641791044776,670,89,393200.00,194,28.96,11.80,4.50
27-June-2024,592.35,592.35,576.60,581.20,584.061132075471698113,1325,109,773881.00,747,56.38,15.75,-11.15
26-June-2024,588.00,603.00,584.90,592.35,594.324282786885245901,1952,249,1160121.00,655,33.56,18.10,4.35
25-June-2024,575.00,630.00,575.00,587.55,606.405075827917053543,16155,2135,9796474.00,8014,49.61,55.00,12.55
24-June-2024,584.85,584.90,571.65,575.90,576.495711835334476843,583,78,336097.00,282,48.37,13.25,-8.95
21-June-2024,584.80,587.50,572.00,574.30,579.272563176895306859,1662,278,962751.00,991,59.63,15.50,-10.50
20-June-2024,581.85,593.00,577.65,584.30,585.954968944099378881,644,144,377355.00,337,52.33,15.35,2.45
19-June-2024,576.20,595.00,565.60,579.20,579.238044491807646196,7507,595,4348340.00,6035,80.39,29.40,3.00
18-June-2024,580.00,584.20,569.00,575.70,575.285825545171339563,1284,158,738667.00,800,62.31,15.20,-4.30
14-June-2024,578.65,590.00,575.30,576.90,582.823844884488448844,2424,396,1412765.00,1054,43.48,14.70,-1.75
13-June-2024,588.00,588.00,571.00,577.15,581.261140392908481073,2087,363,1213092.00,1297,62.15,17.00,-10.85
12-June-2024,575.00,587.15,572.80,575.30,580.551599275799637899,1657,220,961974.00,1012,61.07,14.35,0.30
11-June-2024,571.00,575.95,567.30,570.95,571.217239370995923121,1717,333,980780.00,1143,66.57,8.65,-0.05
10-June-2024,595.00,595.00,568.30,572.00,572.764305177111716621,3670,616,2102045.00,2238,60.98,26.70,-23.00
7-June-2024,598.00,598.00,561.55,570.15,569.568200836820083682,3585,636,2041902.00,2239,62.45,36.45,-27.85
6-June-2024,569.70,583.70,557.15,570.00,572.472027972027972027,2860,493,1637270.00,1414,49.44,26.55,0.30
5-June-2024,593.95,593.95,529.35,561.90,548.463063881320012110,6606,836,3623147.00,2719,41.16,64.60,-32.05
4-June-2024,595.45,595.45,501.65,530.45,541.009778283115406480,8795,1238,4758181.00,3893,44.26,93.80,-65.00
3-June-2024,600.00,608.40,581.80,583.45,597.396657571623465211,2932,434,1751567.00,1384,47.20,26.60,-16.55
31-May-2024,599.35,609.95,585.00,585.60,592.401176470588235294,5100,447,3021246.00,2587,50.73,24.95,-13.75
30-May-2024,602.05,603.95,585.10,591.80,596.247201946472019464,4110,524,2450576.00,1342,32.65,18.85,-10.25
29-May-2024,612.70,623.10,600.40,605.95,608.670378240543986400,11765,1117,7161007.00,6762,57.48,22.70,-6.75
28-May-2024,594.65,662.25,584.05,619.30,626.182174083257209969,30652,2271,19193736.00,10814,35.28,78.20,24.65
27-May-2024,599.00,610.30,585.90,589.75,594.714498806682577565,3352,408,1993483.00,853,25.45,24.40,-9.25
24-May-2024,607.95,611.20,587.05,595.60,601.323349972268441486,5409,426,3252558.00,3141,58.07,24.15,-12.35
23-May-2024,614.95,614.95,597.60,605.45,601.645367412140575079,626,121,376630.00,455,72.68,17.35,-9.50
22-May-2024,597.05,611.95,597.00,602.85,605.905263157894736842,2375,253,1439025.00,1613,67.92,14.95,5.80
21-May-2024,618.00,619.05,591.25,595.45,607.446407065435568044,2491,325,1513149.00,1371,55.04,27.80,-22.55
18-May-2024,612.05,624.05,607.05,614.35,618.163406214039125431,869,97,537184.00,622,71.58,17.00,2.30
17-May-2024,607.00,618.80,600.45,612.00,609.775207591933570581,3372,374,2056162.00,2173,64.44,18.35,5.00
16-May-2024,621.85,621.85,597.20,606.10,607.958798882681564245,2864,326,1741194.00,1783,62.26,24.65,-15.75
15-May-2024,590.05,629.45,587.80,609.65,611.026794845571691552,4889,689,2987310.00,2354,48.15,41.65,19.60
14-May-2024,571.55,599.10,571.55,586.20,583.009729729729729729,1850,324,1078568.00,1094,59.14,27.55,14.65
13-May-2024,567.05,578.00,561.00,571.55,570.774436090225563909,532,128,303652.00,265,49.81,17.00,4.50
10-May-2024,581.45,581.45,550.00,566.80,558.928769017980636237,1446,286,808211.00,462,31.95,31.45,-14.65
9-May-2024,590.65,590.65,551.90,556.40,559.152233363719234275,2194,471,1226780.00,938,42.75,38.75,-34.25
8-May-2024,546.15,591.30,546.15,579.05,580.797128423291677745,3761,739,2184378.00,1245,33.10,45.15,32.90
7-May-2024,600.00,600.00,560.55,566.50,575.266400512593030706,20289,1414,11671580.00,8388,41.34,39.45,-33.50
6-May-2024,629.95,629.95,582.50,591.00,602.634053053670573719,16210,1471,9768698.00,7848,48.41,47.45,-38.95
3-May-2024,640.75,650.00,616.35,621.50,629.740729783037475345,20280,1752,12771142.00,10617,52.35,33.65,-19.25
2-May-2024,748.75,748.75,618.35,633.50,649.501101799606023171,59902,4937,38906415.00,24261,40.50,130.40,-115.25
30-April-2024,710.05,774.70,688.00,761.85,739.377379937482239272,10557,1046,7805607.00,5023,47.58,86.70,51.80
29-April-2024,746.95,746.95,705.50,707.65,715.704095470572280987,3687,545,2638801.00,2261,61.32,41.45,-39.30
26-April-2024,741.05,748.10,722.50,724.45,734.673073578013567576,11498,1104,8447271.00,5579,48.52,25.60,-16.60
25-April-2024,669.45,749.40,669.00,726.50,723.567712079046934117,31981,3529,23140419.00,9239,28.89,80.40,57.05
24-April-2024,680.00,687.00,662.00,666.70,669.252985281866148292,7202,965,4819960.00,3008,41.77,25.00,-13.30
23-April-2024,698.85,698.85,665.30,683.70,684.058055717903759984,10266,1237,7022540.00,5435,52.94,33.55,-15.15
22-April-2024,619.00,700.05,612.00,679.55,668.589794081242263981,17774,1665,11883515.00,11374,63.99,88.05,60.55
19-April-2024,606.00,620.00,602.00,606.90,613.492801771871539313,2709,362,1661952.00,951,35.11,18.00,0.90
18-April-2024,649.95,652.20,609.25,614.10,630.927496236828901154,3986,705,2514877.00,1469,36.85,42.95,-35.85
16-April-2024,600.00,649.15,591.90,619.20,622.624846248462484624,4878,794,3037164.00,2684,55.02,57.25,19.20
15-April-2024,595.05,618.10,570.40,602.55,596.129060970182465509,2247,466,1339502.00,1184,52.69,47.70,7.50
12-April-2024,630.85,639.80,612.05,624.70,627.107957425240750126,1973,294,1237284.00,1017,51.55,27.75,-6.15
10-April-2024,651.25,651.25,625.85,633.60,635.653477218225419664,1668,304,1060270.00,1108,66.43,25.40,-17.65
9-April-2024,645.65,666.45,642.00,646.90,650.978602537398220034,5281,469,3437818.00,2203,41.72,24.45,1.25
8-April-2024,619.90,692.95,619.90,639.10,665.729593550554249244,5954,768,3963754.00,2163,36.33,73.05,19.20
5-April-2024,615.20,642.00,613.00,632.15,632.364092276830491474,997,128,630467.00,821,82.35,29.00,16.95
4-April-2024,609.95,611.70,603.20,608.40,609.768688293370944992,709,140,432326.00,591,83.36,8.50,-1.55
3-April-2024,591.40,619.80,591.40,611.65,603.212982832618025751,1864,207,1124389.00,1423,76.34,28.40,20.25
2-April-2024,583.95,588.85,578.30,586.80,583.002061855670103092,485,103,282756.00,324,66.80,10.55,2.85
1-April-2024,577.90,596.85,569.95,583.95,584.138385502471169686,607,87,354572.00,500,82.37,26.90,6.05
28-March-2024,560.00,565.00,547.15,551.25,552.253570184604667363,2871,330,1585520.00,2434,84.78,17.85,-8.75
27-March-2024,579.95,579.95,552.05,561.45,571.071722862187841587,11893,217,6791756.00,11795,99.18,27.90,-18.50
26-March-2024,586.85,586.85,551.95,558.35,568.583389149363697253,2986,237,1697790.00,2539,85.03,34.90,-28.50
22-March-2024,568.00,588.00,561.95,584.55,575.577464788732394366,639,125,367794.00,296,46.32,26.05,16.55
21-March-2024,545.85,573.10,545.85,556.85,561.649609713790112749,1153,285,647582.00,776,67.30,27.25,11.00
20-March-2024,564.25,567.00,537.40,541.65,546.010822510822510822,924,181,504514.00,772,83.55,29.60,-22.60
19-March-2024,575.50,575.50,557.15,560.40,565.563483735571878279,953,199,538982.00,791,83.00,18.35,-15.10
18-March-2024,569.45,591.00,568.00,572.85,579.848509266720386784,1241,152,719592.00,839,67.61,23.00,3.40
15-March-2024,615.60,618.55,557.60,573.40,574.255808550185873605,4304,794,2471597.00,2561,59.50,60.95,-42.20
14-March-2024,581.50,614.00,581.50,606.50,598.687580025608194622,781,144,467575.00,576,73.75,32.50,25.00
13-March-2024,624.80,624.80,589.10,593.30,598.179280983916745506,2114,290,1264551.00,1615,76.40,35.70,-31.50
12-March-2024,624.75,628.20,597.15,615.80,609.456119402985074626,3350,539,2041678.00,2215,66.12,31.05,-8.95
11-March-2024,641.80,650.35,619.50,631.00,630.143119266055045871,1090,264,686856.00,617,56.61,30.85,-10.80
7-March-2024,635.25,647.85,630.00,638.30,638.191117092866756393,743,164,474176.00,371,49.93,17.85,3.05
6-March-2024,674.05,674.05,628.35,631.45,636.969017529555646147,2453,410,1562485.00,1629,66.41,45.70,-42.60
5-March-2024,682.95,705.20,673.00,679.35,690.789823008849557522,452,148,312237.00,311,68.81,32.20,-3.60
4-March-2024,704.30,704.30,685.10,690.10,690.939368770764119601,1204,248,831891.00,938,77.91,19.20,-14.20
2-March-2024,718.90,718.90,693.90,702.10,708.424050632911392405,316,106,223862.00,248,78.48,25.00,-16.80
1-March-2024,687.50,721.80,668.90,707.00,707.949747768723321691,10308,987,7297546.00,7885,76.49,52.90,19.50
29-February-2024,686.80,688.30,650.80,661.85,668.062839879154078549,4965,589,3316932.00,3795,76.44,37.50,-24.95
28-February-2024,685.65,719.00,672.35,687.75,691.641408342900880214,2613,525,1807259.00,1566,59.93,46.65,2.10
27-February-2024,654.00,725.00,654.00,720.15,705.265557729941291585,10220,1273,7207814.00,4429,43.34,71.00,66.15
26-February-2024,660.40,675.15,651.05,661.00,657.326511627906976744,2150,200,1413252.00,1543,71.77,24.10,0.60
23-February-2024,673.15,673.50,658.00,660.20,663.936842105263157894,380,59,252296.00,298,78.42,15.50,-12.95
22-February-2024,678.40,682.45,659.40,666.75,669.796610169491525423,413,38,276626.00,287,69.49,23.05,-11.65
21-February-2024,682.60,682.60,660.55,663.05,671.262312633832976445,934,220,626959.00,613,65.63,22.05,-19.55
20-February-2024,695.00,700.00,660.00,682.55,678.937249102049440101,4733,407,3213410.00,3257,68.81,40.00,-12.45
19-February-2024,645.70,700.05,645.70,689.85,681.738997321086873325,2613,371,1781384.00,2127,81.40,54.35,44.15
16-February-2024,662.45,669.35,640.50,641.85,649.132454695222405271,3035,335,1970117.00,2242,73.87,28.85,-20.60
15-February-2024,658.45,667.10,650.95,651.35,658.926799007444168734,806,169,531095.00,642,79.65,16.15,-7.10
14-February-2024,665.95,672.20,640.55,650.65,663.473047304730473047,909,193,603097.00,674,74.15,31.65,-15.30
13-February-2024,672.55,689.55,660.00,662.35,673.436217948717948717,3120,208,2101121.00,2743,87.92,29.55,-10.20
12-February-2024,706.05,725.00,682.20,691.85,696.687117022866537139,13382,1109,9323067.00,10127,75.68,42.80,-14.20
