Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
26-June-2024,218.00,220.00,218.00,219.00,219.000000000000000000,3000,2,657000.00,3000,100.00,2.00,1.00
11-June-2024,219.00,219.00,219.00,219.00,219.000000000000000000,3000,4,657000.00,3000,100.00,0.00,0.00
7-June-2024,218.00,218.00,218.00,218.00,218.000000000000000000,3000,4,654000.00,3000,100.00,0.00,0.00
5-June-2024,220.00,220.00,220.00,220.00,220.000000000000000000,1500,1,330000.00,1500,100.00,0.00,0.00
21-May-2024,221.00,221.00,221.00,221.00,221.000000000000000000,3000,1,663000.00,3000,100.00,0.00,0.00
18-March-2024,227.95,227.95,227.95,227.95,227.949333333333333333,750,1,170962.00,750,100.00,0.00,0.00
19-February-2024,226.95,226.95,226.95,226.95,226.949333333333333333,750,1,170212.00,750,100.00,0.00,0.00
13-February-2024,219.00,221.00,219.00,221.00,220.000000000000000000,2250,3,495000.00,2250,100.00,2.00,2.00
5-February-2024,226.00,226.00,226.00,226.00,226.000000000000000000,750,1,169500.00,750,100.00,0.00,0.00
31-January-2024,215.00,218.00,215.00,216.50,216.500000000000000000,3000,4,649500.00,3000,100.00,3.00,1.50
30-January-2024,225.00,226.00,225.00,226.00,225.500000000000000000,1500,2,338250.00,1500,100.00,1.00,1.00
3-January-2024,220.00,230.00,220.00,225.50,225.500000000000000000,3000,4,676500.00,3000,100.00,10.00,5.50
6-November-2023,232.00,232.00,232.00,232.00,232.000000000000000000,750,1,174000.00,750,100.00,0.00,0.00
24-July-2023,232.00,232.00,232.00,232.00,232.000000000000000000,750,1,174000.00,750,100.00,0.00,0.00
18-July-2023,232.00,232.00,232.00,232.00,232.000000000000000000,750,1,174000.00,750,100.00,0.00,0.00
10-July-2023,231.00,231.00,231.00,231.00,231.000000000000000000,1500,2,346500.00,1500,100.00,0.00,0.00
2-June-2023,231.00,254.00,231.00,242.50,242.500000000000000000,1500,2,363750.00,1500,100.00,23.00,11.50
20-February-2023,231.00,231.00,231.00,231.00,231.000000000000000000,750,1,173250.00,750,100.00,0.00,0.00
8-February-2023,306.40,306.40,210.85,210.85,258.624666666666666666,1500,2,387937.00,0,0.00,95.55,-95.55
6-February-2023,257.00,257.00,257.00,257.00,257.000000000000000000,750,1,192750.00,750,100.00,0.00,0.00
3-February-2023,369.15,369.15,265.45,320.00,318.200000000000000000,2250,3,715950.00,750,33.33,103.70,-49.15
2-February-2023,325.00,325.00,325.00,325.00,325.000000000000000000,750,1,243750.00,750,100.00,0.00,0.00
1-February-2023,299.90,300.00,205.40,300.00,268.433333333333333333,2250,3,603975.00,750,33.33,94.60,0.10
18-January-2023,252.70,252.70,252.70,252.70,252.700000000000000000,750,1,189525.00,750,100.00,0.00,0.00
16-January-2023,269.90,269.90,234.00,251.95,251.950000000000000000,1500,2,377925.00,0,0.00,35.90,-17.95
13-January-2023,270.00,270.00,270.00,270.00,270.000000000000000000,750,1,202500.00,750,100.00,0.00,0.00
12-January-2023,202.10,260.00,202.00,231.00,216.600000000000000000,3000,4,649800.00,1500,50.00,58.00,28.90
4-January-2023,238.80,238.80,238.80,238.80,238.800000000000000000,750,1,179100.00,750,100.00,0.00,0.00
3-January-2023,199.00,199.00,199.00,199.00,199.000000000000000000,750,1,149250.00,750,100.00,0.00,0.00
14-December-2022,199.00,199.00,199.00,199.00,199.000000000000000000,750,1,149250.00,750,100.00,0.00,0.00
13-December-2022,165.20,190.00,165.20,190.00,177.600000000000000000,1500,2,266400.00,1500,100.00,24.80,24.80
1-November-2022,201.00,201.00,201.00,201.00,201.000000000000000000,1500,1,301500.00,1500,100.00,0.00,0.00
7-October-2022,180.00,180.00,180.00,180.00,180.000000000000000000,1500,1,270000.00,1500,100.00,0.00,0.00
27-September-2022,153.00,153.00,153.00,153.00,153.000000000000000000,1500,1,229500.00,1500,100.00,0.00,0.00
26-September-2022,153.00,153.00,153.00,153.00,153.000000000000000000,1500,1,229500.00,1500,100.00,0.00,0.00
21-September-2022,130.00,130.00,130.00,130.00,130.000000000000000000,10500,2,1365000.00,10500,100.00,0.00,0.00
12-September-2022,130.00,130.00,130.00,130.00,130.000000000000000000,1500,1,195000.00,1500,100.00,0.00,0.00
9-September-2022,130.00,130.00,130.00,130.00,130.000000000000000000,1500,1,195000.00,1500,100.00,0.00,0.00
22-August-2022,125.00,125.00,125.00,125.00,125.000000000000000000,1500,1,187500.00,1500,100.00,0.00,0.00
14-July-2022,106.00,106.00,106.00,106.00,106.000000000000000000,1500,1,159000.00,1500,100.00,0.00,0.00
13-July-2022,106.00,106.00,106.00,106.00,106.000000000000000000,3000,2,318000.00,3000,100.00,0.00,0.00
5-July-2022,104.60,104.60,104.60,104.60,104.600000000000000000,1500,1,156900.00,1500,100.00,0.00,0.00
31-May-2022,87.30,87.30,87.30,87.30,87.300000000000000000,1500,1,130950.00,1500,100.00,0.00,0.00
27-May-2022,73.00,73.00,72.00,72.75,72.750000000000000000,12000,3,873000.00,12000,100.00,1.00,-0.25
13-April-2022,75.00,75.00,75.00,75.00,75.000000000000000000,3000,1,225000.00,3000,100.00,0.00,0.00
