Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,43.83,43.83,43.26,43.44,43.542088854247856586,2566,84,111729.00,1946,75.84,0.57,-0.39
27-June-2024,43.50,43.55,43.32,43.35,43.412663755458515283,916,51,39766.00,610,66.59,0.23,-0.15
26-June-2024,44.00,44.00,43.22,43.45,43.396877081329090505,13513,176,586422.00,12571,93.03,0.78,-0.55
25-June-2024,43.22,43.65,43.22,43.39,43.511840915938535703,16595,485,722079.00,12472,75.16,0.43,0.17
24-June-2024,43.73,43.92,43.45,43.55,43.652349426772162118,12386,368,540678.00,10555,85.22,0.47,-0.18
21-June-2024,44.18,44.18,43.62,43.73,43.862782859894077997,4154,68,182206.00,3954,95.19,0.56,-0.45
20-June-2024,44.33,44.33,43.66,43.91,43.907810978806260765,13353,193,586301.00,10533,78.88,0.67,-0.42
19-June-2024,44.25,44.40,43.71,43.92,43.826305970149253731,5360,49,234909.00,3959,73.86,0.69,-0.33
18-June-2024,43.70,44.20,43.67,43.90,43.802053268057433049,27371,271,1198906.00,25119,91.77,0.53,0.20
14-June-2024,44.52,44.52,43.67,43.81,43.791601423487544483,7025,129,307636.00,5851,83.29,0.85,-0.71
13-June-2024,44.00,44.25,43.20,43.87,43.623536922749521174,9398,123,409974.00,6063,64.51,1.05,-0.13
12-June-2024,44.00,44.03,43.79,43.90,43.885707993833957278,13623,193,597855.00,11545,84.75,0.24,-0.10
11-June-2024,44.11,44.11,43.58,43.83,43.858847674065065369,13156,249,577007.00,10182,77.39,0.53,-0.28
10-June-2024,43.78,44.20,43.50,43.84,43.691917454858125537,11630,141,508137.00,9048,77.80,0.70,0.06
7-June-2024,43.40,44.50,43.15,43.72,43.772503121098626716,32040,517,1402471.00,24634,76.89,1.35,0.32
6-June-2024,43.69,43.69,43.11,43.49,43.413464927740571025,17022,197,738984.00,11842,69.57,0.58,-0.20
5-June-2024,43.28,43.28,43.01,43.28,43.107229647630619684,3292,44,141909.00,2643,80.29,0.27,0.00
4-June-2024,43.18,43.45,42.61,42.84,42.938252158024069056,31742,423,1362946.00,29971,94.42,0.84,-0.34
3-June-2024,43.85,43.98,42.76,43.15,43.580309357172263718,17003,163,740996.00,10967,64.50,1.22,-0.70
31-May-2024,43.24,43.70,43.15,43.30,43.316003168944345414,10098,193,437405.00,8181,81.02,0.55,0.06
30-May-2024,43.31,44.00,43.31,43.65,43.836903602726387536,4108,122,180082.00,3558,86.61,0.69,0.34
29-May-2024,43.48,43.70,43.46,43.67,43.662746585735963581,2636,55,115095.00,2602,98.71,0.24,0.19
28-May-2024,43.23,43.54,43.05,43.43,43.266864390736416987,15847,419,685650.00,14279,90.11,0.49,0.20
27-May-2024,43.53,43.53,43.08,43.23,43.390423728813559322,11800,255,512007.00,9451,80.09,0.45,-0.30
24-May-2024,43.99,43.99,42.92,43.39,43.227766599597585513,9940,184,429684.00,9486,95.43,1.07,-0.60
23-May-2024,43.84,43.84,42.71,43.25,43.296749452154857560,21904,357,948372.00,18714,85.44,1.13,-0.59
22-May-2024,43.50,43.74,42.75,43.39,43.089260119606583304,20233,214,871825.00,12114,59.87,0.99,-0.11
21-May-2024,43.23,43.38,42.29,43.23,42.847402161959174914,37281,445,1597394.00,28783,77.21,1.09,0.00
18-May-2024,42.29,42.29,42.29,42.29,42.289962825278810408,1345,9,56880.00,1345,100.00,0.00,0.00
17-May-2024,43.50,43.72,43.50,43.68,43.606303030303030303,4125,90,179876.00,2839,68.82,0.22,0.18
16-May-2024,43.38,43.60,42.90,43.40,43.273097725420463806,53988,602,2336228.00,52391,97.04,0.70,0.02
15-May-2024,43.60,43.60,41.96,42.76,42.644005579619704867,13621,267,580854.00,10466,76.84,1.64,-0.84
14-May-2024,43.48,43.48,42.89,43.36,43.199395936298736957,18210,348,786661.00,14163,77.78,0.59,-0.12
13-May-2024,43.02,43.39,42.90,43.24,43.089953877198039780,69380,860,2989581.00,65480,94.38,0.49,0.22
10-May-2024,43.51,43.59,42.05,42.73,42.946689643671132358,17989,241,772568.00,14144,78.63,1.54,-0.78
9-May-2024,43.48,43.48,43.04,43.13,43.275668948350964530,1607,61,69544.00,1046,65.09,0.44,-0.35
8-May-2024,43.63,43.69,42.20,43.03,42.778419111752445085,6237,218,266809.00,5092,81.64,1.49,-0.60
7-May-2024,43.00,43.45,43.00,43.35,43.193092257765414928,4314,125,186335.00,3915,90.75,0.45,0.35
6-May-2024,43.00,43.20,41.50,42.60,42.302593837707800018,32423,501,1371577.00,23352,72.02,1.70,-0.40
3-May-2024,43.33,43.50,42.23,42.73,43.184236387188993612,44774,495,1933531.00,34296,76.60,1.27,-0.60
2-May-2024,44.39,44.39,42.17,43.24,42.966708207228057682,5617,101,241344.00,4470,79.58,2.22,-1.15
