Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-April-2019,0.47,0.49,0.47,0.48,0.472275862068965517,3625,8,1712.00,3625,100.00,0.02,0.01
22-April-2019,0.49,0.49,0.47,0.47,0.470483005366726296,559,3,263.00,559,100.00,0.02,-0.02
15-April-2019,0.46,0.49,0.46,0.49,0.461988304093567251,171,4,79.00,171,100.00,0.03,0.03
8-April-2019,0.46,0.48,0.46,0.48,0.462068965517241379,145,2,67.00,145,100.00,0.02,0.02
25-March-2019,0.48,0.50,0.48,0.48,0.480180180180180180,1110,4,533.00,1110,100.00,0.02,0.00
18-March-2019,0.50,0.50,0.50,0.50,0.499937741252645996,8031,15,4015.00,8031,100.00,0.00,0.00
11-March-2019,0.54,0.54,0.52,0.52,0.520000000000000000,325,2,169.00,325,100.00,0.02,-0.02
5-March-2019,0.54,0.54,0.54,0.54,0.535714285714285714,28,1,15.00,28,100.00,0.00,0.00
25-February-2019,0.54,0.54,0.54,0.54,0.537974683544303797,316,4,170.00,316,100.00,0.00,0.00
28-January-2019,0.54,0.56,0.54,0.56,0.557721139430284857,667,3,372.00,667,100.00,0.02,0.02
21-January-2019,0.56,0.56,0.56,0.56,0.560000000000000000,1050,6,588.00,1050,100.00,0.00,0.00
14-January-2019,0.58,0.58,0.58,0.58,0.580000000000000000,500,2,290.00,500,100.00,0.00,0.00
7-January-2019,0.61,0.62,0.61,0.61,0.618634886240520043,1846,9,1142.00,1846,100.00,0.01,0.00
31-December-2018,0.64,0.64,0.64,0.64,0.640000000000000000,600,4,384.00,600,100.00,0.00,0.00
24-December-2018,0.67,0.70,0.67,0.67,0.670522388059701492,2680,12,1797.00,2680,100.00,0.03,0.00
17-December-2018,0.70,0.70,0.70,0.70,0.700000000000000000,300,1,210.00,300,100.00,0.00,0.00
10-December-2018,0.73,0.73,0.73,0.73,0.729914529914529914,3510,8,2562.00,3510,100.00,0.00,0.00
3-December-2018,0.76,0.76,0.76,0.76,0.760000000000000000,200,1,152.00,200,100.00,0.00,0.00
26-November-2018,0.79,0.79,0.79,0.79,0.790000000000000000,100,1,79.00,100,100.00,0.00,0.00
19-November-2018,0.83,0.83,0.83,0.83,0.829268292682926829,1353,5,1122.00,1353,100.00,0.00,0.00
12-November-2018,0.91,0.91,0.87,0.87,0.878407615750757247,2311,9,2030.00,2311,100.00,0.04,-0.04
5-November-2018,0.91,0.91,0.91,0.91,0.908602150537634408,186,3,169.00,186,100.00,0.00,0.00
16-October-2018,0.91,0.91,0.91,0.91,0.910000000000000000,700,3,637.00,700,100.00,0.00,0.00
15-October-2018,0.91,0.93,0.91,0.91,0.911258278145695364,1510,6,1376.00,1510,100.00,0.02,0.00
11-October-2018,0.91,0.91,0.91,0.91,0.875000000000000000,8,2,7.00,8,100.00,0.00,0.00
10-October-2018,0.85,0.91,0.83,0.91,0.850422195416164053,3316,25,2820.00,3316,100.00,0.08,0.06
9-October-2018,0.87,0.87,0.87,0.87,0.869684499314128943,2916,11,2536.00,2916,100.00,0.00,0.00
8-October-2018,0.91,0.91,0.91,0.91,0.906367041198501872,267,2,242.00,267,100.00,0.00,0.00
5-October-2018,1.00,1.00,0.95,0.95,0.972826086956521739,920,5,895.00,920,100.00,0.05,-0.05
1-October-2018,1.00,1.00,1.00,1.00,1.000000000000000000,700,5,700.00,700,100.00,0.00,0.00
28-September-2018,0.92,1.00,0.92,1.00,0.921924290220820189,1268,6,1169.00,1268,100.00,0.08,0.08
27-September-2018,0.95,1.05,0.95,0.96,0.951627088830255057,5685,18,5410.00,5685,100.00,0.10,0.01
26-September-2018,1.05,1.05,1.00,1.00,1.010111223458038422,1978,8,1998.00,1978,100.00,0.05,-0.05
25-September-2018,1.05,1.05,1.05,1.05,1.000000000000000000,10,1,10.00,10,100.00,0.00,0.00
24-September-2018,1.10,1.10,1.10,1.10,1.098280098280098280,407,2,447.00,407,100.00,0.00,0.00
21-September-2018,1.18,1.19,1.15,1.15,1.185214785214785214,5005,5,5932.00,5005,100.00,0.04,-0.03
19-September-2018,1.19,1.19,1.19,1.19,1.000000000000000000,1,1,1.00,1,100.00,0.00,0.00
18-September-2018,1.19,1.19,1.19,1.19,1.189913675601999091,2201,8,2619.00,2201,100.00,0.00,0.00
17-September-2018,1.26,1.26,1.14,1.14,1.160000000000000000,1200,2,1392.00,1200,100.00,0.12,-0.12
14-September-2018,1.20,1.20,1.20,1.20,1.198641765704584040,589,3,706.00,589,100.00,0.00,0.00
