Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,118.75,118.75,118.75,118.75,118.500000000000000000,2,2,237.00,2,100.00,0.00,0.00
27-June-2024,118.75,118.75,118.75,118.75,118.750000000000000000,100,1,11875.00,100,100.00,0.00,0.00
26-June-2024,125.00,125.00,125.00,125.00,125.000000000000000000,100,2,12500.00,100,100.00,0.00,0.00
24-June-2024,128.00,128.00,128.00,128.00,128.000000000000000000,10,1,1280.00,10,100.00,0.00,0.00
21-June-2024,128.00,128.00,128.00,128.00,128.000000000000000000,20,2,2560.00,20,100.00,0.00,0.00
20-June-2024,128.00,128.00,128.00,128.00,128.000000000000000000,1,1,128.00,1,100.00,0.00,0.00
19-June-2024,128.00,128.50,128.00,128.00,128.165562913907284768,151,3,19353.00,151,100.00,0.50,0.00
18-June-2024,134.50,134.50,134.50,134.50,134.483870967741935483,31,3,4169.00,31,100.00,0.00,0.00
12-June-2024,134.50,134.50,134.50,134.50,134.000000000000000000,1,1,134.00,1,100.00,0.00,0.00
10-June-2024,134.50,134.50,134.50,134.50,134.500000000000000000,20,1,2690.00,20,100.00,0.00,0.00
6-June-2024,128.25,128.25,128.25,128.25,128.230769230769230769,26,2,3334.00,26,100.00,0.00,0.00
3-June-2024,135.00,135.00,135.00,135.00,135.000000000000000000,9,1,1215.00,9,100.00,0.00,0.00
31-May-2024,137.95,139.00,133.80,138.85,138.845070422535211267,284,3,39432.00,284,100.00,5.20,0.90
29-May-2024,137.95,137.95,137.95,137.95,137.000000000000000000,1,1,137.00,1,100.00,0.00,0.00
27-May-2024,138.90,138.95,138.00,138.95,138.880000000000000000,150,4,20832.00,150,100.00,0.95,0.05
21-May-2024,129.50,134.00,125.40,133.00,132.704410011918951132,839,12,111339.00,839,100.00,8.60,3.50
17-May-2024,120.85,131.95,120.85,131.95,120.950495049504950495,101,3,12216.00,101,100.00,11.10,11.10
16-May-2024,127.20,127.20,127.20,127.20,127.166666666666666666,24,1,3052.00,24,100.00,0.00,0.00
14-May-2024,135.00,135.00,128.25,133.85,130.098765432098765432,162,5,21076.00,162,100.00,6.75,-1.15
13-May-2024,124.45,135.00,124.45,135.00,124.541284403669724770,109,6,13575.00,109,100.00,10.55,10.55
10-May-2024,131.15,131.15,129.95,131.00,130.613026819923371647,522,8,68180.00,522,100.00,1.20,-0.15
9-May-2024,131.15,131.15,131.15,131.15,131.138888888888888888,72,3,9442.00,72,100.00,0.00,0.00
8-May-2024,129.85,129.85,129.85,129.85,129.000000000000000000,1,1,129.00,1,100.00,0.00,0.00
7-May-2024,125.80,125.80,125.80,125.80,125.800000000000000000,10,1,1258.00,10,100.00,0.00,0.00
6-May-2024,129.15,129.15,129.15,129.15,129.120000000000000000,25,2,3228.00,25,100.00,0.00,0.00
2-May-2024,139.90,139.90,129.20,129.30,132.021739130434782608,92,9,12146.00,92,100.00,10.70,-10.60
29-April-2024,136.00,136.00,136.00,136.00,136.000000000000000000,5,1,680.00,5,100.00,0.00,0.00
24-April-2024,132.00,132.00,132.00,132.00,132.000000000000000000,1,1,132.00,1,100.00,0.00,0.00
23-April-2024,136.00,136.00,133.00,133.00,133.517241379310344827,58,4,7744.00,58,100.00,3.00,-3.00
