Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-August-2018,2.53,2.53,2.53,2.53,2.530000000000000000,200,2,506.00,200,100.00,0.00,0.00
14-June-2018,2.66,2.66,2.66,2.66,2.660000000000000000,1200,2,3192.00,1200,100.00,0.00,0.00
19-January-2018,2.80,2.80,2.80,2.80,2.800000000000000000,1200,1,3360.00,1200,100.00,0.00,0.00
1-November-2017,2.75,2.75,2.75,2.75,2.750000000000000000,500,1,1375.00,500,100.00,0.00,0.00
13-July-2017,2.89,2.89,2.89,2.89,2.890000000000000000,100,1,289.00,100,100.00,0.00,0.00
24-May-2017,3.04,3.04,3.04,3.04,3.040000000000000000,300,1,912.00,300,100.00,0.00,0.00
1-February-2017,3.20,3.20,3.20,3.20,3.200000000000000000,6000,2,19200.00,6000,100.00,0.00,0.00
6-January-2017,3.20,3.20,3.20,3.20,3.200000000000000000,200,1,640.00,200,100.00,0.00,0.00
22-December-2016,3.20,3.20,3.20,3.20,3.200000000000000000,1100,2,3520.00,1100,100.00,0.00,0.00
19-December-2016,3.23,3.23,3.23,3.23,3.230000000000000000,300,2,969.00,300,100.00,0.00,0.00
8-November-2016,3.08,3.40,3.08,3.40,3.320000000000000000,400,2,1328.00,400,100.00,0.32,0.32
2-November-2016,3.08,3.24,3.08,3.24,3.133333333333333333,300,3,940.00,300,100.00,0.16,0.16
20-October-2016,3.24,3.24,3.24,3.24,3.240000000000000000,100,1,324.00,100,100.00,0.00,0.00
10-October-2016,3.41,3.41,3.41,3.41,3.410000000000000000,2500,2,8525.00,2500,100.00,0.00,0.00
8-February-2016,3.58,3.58,3.58,3.58,3.580000000000000000,700,2,2506.00,700,100.00,0.00,0.00
29-January-2016,3.76,3.76,3.76,3.76,3.760000000000000000,100,1,376.00,100,100.00,0.00,0.00
5-January-2015,3.76,3.76,3.76,3.76,3.760000000000000000,300,5,1128.00,300,100.00,0.00,0.00
