Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
20-November-2020,0.25,0.25,0.25,0.25,0.249999944714691318,4521997,1077,1130499.00,4521997,100.00,0.00,0.00
19-November-2020,0.26,0.27,0.26,0.26,0.260596500283100726,10845963,685,2826420.00,9310476,85.84,0.01,0.00
18-November-2020,0.27,0.28,0.26,0.27,0.268892327881793608,20592592,860,5537190.00,13263963,64.41,0.02,0.00
17-November-2020,0.25,0.27,0.25,0.27,0.261582301260800055,34885468,2649,9125421.00,18182016,52.12,0.02,0.02
14-November-2020,0.26,0.27,0.26,0.26,0.260642844988556444,13310985,964,3469413.00,8973542,67.41,0.01,0.00
13-November-2020,0.27,0.27,0.27,0.27,0.269999487323187950,1423899,578,384452.00,1423899,100.00,0.00,0.00
12-November-2020,0.28,0.28,0.28,0.28,0.279999876118154632,5166213,603,1446539.00,5166213,100.00,0.00,0.00
11-November-2020,0.29,0.29,0.29,0.29,0.289999331733144611,912809,534,264714.00,912809,100.00,0.00,0.00
10-November-2020,0.30,0.30,0.30,0.30,0.300000000000000000,1541960,616,462588.00,1541959,100.00,0.00,0.00
9-November-2020,0.31,0.31,0.31,0.31,0.309999120392042277,989077,441,306613.00,989077,100.00,0.00,0.00
6-November-2020,0.32,0.32,0.32,0.32,0.320000000000000000,811750,439,259760.00,811750,100.00,0.00,0.00
5-November-2020,0.33,0.33,0.33,0.33,0.329999262178314474,528583,409,174432.00,528583,100.00,0.00,0.00
4-November-2020,0.34,0.35,0.34,0.34,0.340011533876047855,4402683,265,1496963.00,3312307,75.23,0.01,0.00
3-November-2020,0.35,0.35,0.35,0.35,0.349999963090632919,8128018,803,2844806.00,8127918,100.00,0.00,0.00
2-November-2020,0.36,0.36,0.36,0.36,0.359999953789678342,19908972,997,7167229.00,17908969,89.95,0.00,0.00
30-October-2020,0.37,0.37,0.37,0.37,0.369999642831630830,1455896,599,538681.00,1400586,96.20,0.00,0.00
29-October-2020,0.38,0.38,0.38,0.38,0.379999911331403313,1127795,726,428562.00,1127795,100.00,0.00,0.00
28-October-2020,0.40,0.40,0.40,0.40,0.399999493232114894,1183974,547,473589.00,1183974,100.00,0.00,0.00
27-October-2020,0.42,0.42,0.42,0.42,0.419998826766782567,375032,213,157513.00,375032,100.00,0.00,0.00
26-October-2020,0.48,0.48,0.44,0.44,0.449620864943706812,18476925,830,8307611.00,12736663,68.93,0.04,-0.04
23-October-2020,0.46,0.48,0.45,0.46,0.466648540894163056,17683844,1079,8252140.00,8392523,47.46,0.03,0.00
22-October-2020,0.48,0.48,0.45,0.46,0.464515313419989969,16524297,965,7675789.00,7815266,47.30,0.03,-0.02
21-October-2020,0.46,0.46,0.45,0.46,0.459997616935644023,4305381,125,1980465.00,2300401,53.43,0.01,0.00
20-October-2020,0.44,0.44,0.44,0.44,0.439998071273849440,269608,22,118627.00,269608,100.00,0.00,0.00
19-October-2020,0.42,0.42,0.42,0.42,0.419999898852481401,790924,38,332188.00,790924,100.00,0.00,0.00
16-October-2020,0.40,0.40,0.40,0.40,0.399990464687559595,62924,25,25169.00,62924,100.00,0.00,0.00
15-October-2020,0.38,0.39,0.37,0.39,0.382982793312219725,9974610,364,3820104.00,5310188,53.24,0.02,0.01
14-October-2020,0.40,0.40,0.38,0.38,0.383994958861836387,16767642,839,6438690.00,10479366,62.50,0.02,-0.02
13-October-2020,0.41,0.41,0.39,0.40,0.401739044665318346,10746705,1216,4317371.00,6146672,57.20,0.02,-0.01
12-October-2020,0.42,0.43,0.40,0.41,0.413332915080681730,12592070,560,5204717.00,6058534,48.11,0.03,-0.01
9-October-2020,0.41,0.42,0.40,0.42,0.410953290678286164,14327183,1413,5887803.00,6177460,43.12,0.02,0.01
8-October-2020,0.44,0.44,0.42,0.42,0.424837191727569117,13317198,707,5657641.00,4090829,30.72,0.02,-0.02
7-October-2020,0.46,0.46,0.43,0.44,0.439241440891617736,11718744,1170,5147358.00,6362728,54.30,0.03,-0.02
6-October-2020,0.46,0.47,0.45,0.45,0.455810926437275629,8334153,735,3798798.00,2965132,35.58,0.02,-0.01
5-October-2020,0.46,0.47,0.44,0.46,0.457601822858801079,8384193,530,3836622.00,5772697,68.85,0.03,0.00
1-October-2020,0.46,0.46,0.44,0.45,0.447676633137333770,12000537,1176,5372360.00,6266078,52.21,0.02,-0.01
30-September-2020,0.45,0.46,0.44,0.46,0.451748731663700697,4257743,979,1923430.00,2635514,61.90,0.02,0.01
29-September-2020,0.46,0.46,0.45,0.46,0.455876355721237443,5595730,1467,2550961.00,3068353,54.83,0.01,0.00
28-September-2020,0.47,0.47,0.45,0.46,0.457942960989700784,14015145,2961,6418137.00,7583551,54.11,0.02,-0.01
25-September-2020,0.45,0.47,0.44,0.47,0.461177154371087185,13306598,1082,6136699.00,5797297,43.57,0.03,0.02
24-September-2020,0.47,0.48,0.46,0.46,0.461945691817707040,14950528,1490,6906332.00,8021219,53.65,0.02,-0.01
23-September-2020,0.51,0.52,0.48,0.48,0.493024805926591876,14237525,566,7019453.00,9497490,66.71,0.04,-0.03
