Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
3-December-2015,20.15,20.15,20.15,20.15,20.140000000000000000,50,1,1007.00,50,100.00,0.00,0.00
27-November-2015,20.15,20.15,20.15,20.15,20.120000000000000000,25,1,503.00,25,100.00,0.00,0.00
20-November-2015,21.20,21.20,21.20,21.20,21.142857142857142857,14,1,296.00,14,100.00,0.00,0.00
3-September-2015,21.20,21.20,21.20,21.20,21.192771084337349397,83,1,1759.00,83,100.00,0.00,0.00
3-July-2015,21.85,21.85,21.20,21.20,21.285714285714285714,7,2,149.00,7,100.00,0.65,-0.65
12-June-2015,21.85,21.85,21.85,21.85,21.850000000000000000,60,2,1311.00,60,100.00,0.00,0.00
8-June-2015,23.00,23.00,23.00,23.00,23.000000000000000000,20,1,460.00,20,100.00,0.00,0.00
29-May-2015,23.20,23.20,23.20,23.20,23.200000000000000000,10,1,232.00,10,100.00,0.00,0.00
25-May-2015,24.40,24.40,24.40,24.40,24.390243902439024390,82,2,2000.00,82,100.00,0.00,0.00
7-May-2015,25.65,25.65,25.65,25.65,25.649411764705882352,425,2,10901.00,425,100.00,0.00,0.00
6-May-2015,27.00,27.00,27.00,27.00,27.000000000000000000,675,4,18225.00,675,100.00,0.00,0.00
6-April-2015,27.40,27.40,27.40,27.40,27.000000000000000000,2,2,54.00,2,100.00,0.00,0.00
16-March-2015,27.50,27.50,27.50,27.50,27.500000000000000000,16,2,440.00,16,100.00,0.00,0.00
9-March-2015,28.45,28.45,28.45,28.45,28.450000000000000000,40,2,1138.00,40,100.00,0.00,0.00
24-February-2015,29.90,29.90,29.90,29.90,29.000000000000000000,1,2,29.00,1,100.00,0.00,0.00
13-February-2015,31.40,31.40,31.40,31.40,31.400000000000000000,10,2,314.00,10,100.00,0.00,0.00
