Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,2250.00,2268.70,2188.30,2212.60,2224.801783237566871408,100940,10198,224571492.00,36780,36.44,80.40,-37.40
27-June-2024,2217.35,2297.50,2180.00,2237.80,2240.014430289598166247,513919,37428,1151185976.00,196899,38.31,117.50,20.45
26-June-2024,2227.95,2275.00,2192.00,2208.45,2234.622905866689328914,176505,16143,394422116.00,45062,25.53,83.00,-19.50
25-June-2024,2169.95,2238.00,2146.50,2187.50,2194.512817711747141504,439392,32596,964251376.00,164269,37.39,91.50,17.55
24-June-2024,2133.65,2198.00,2115.00,2143.15,2156.169968619336303238,116951,14083,252166234.00,37647,32.19,83.00,9.50
21-June-2024,2235.00,2241.60,2112.30,2132.15,2157.552732345869571670,134756,15913,290743176.00,65096,48.31,129.30,-102.85
20-June-2024,2260.00,2299.70,2202.15,2231.75,2256.075730021822716408,153968,16524,347363468.00,48898,31.76,97.55,-28.25
19-June-2024,2358.00,2427.75,2200.00,2255.65,2280.053504095794360795,662753,65485,1511112300.00,284698,42.96,227.75,-102.35
18-June-2024,2135.00,2333.90,2130.70,2327.30,2265.775524943109613736,541392,25999,1226672743.00,207847,38.39,203.20,192.30
14-June-2024,2018.00,2175.00,1980.10,2121.75,2085.602855331356702921,1081976,76680,2256572235.00,453897,41.95,194.90,103.75
13-June-2024,1905.30,2019.50,1890.00,2006.90,1962.066263546849594205,573196,36259,1124648534.00,319487,55.74,129.50,101.60
12-June-2024,1909.95,1924.50,1885.00,1902.90,1907.879532183595871808,176736,12034,337190997.00,96606,54.66,39.50,-7.05
11-June-2024,1904.90,1947.00,1882.25,1894.30,1914.991992255196070229,83669,5711,160225465.00,30572,36.54,64.75,-10.60
10-June-2024,1938.20,1947.95,1885.00,1893.15,1902.836288046110054684,84667,6911,161107440.00,31278,36.94,62.95,-45.05
7-June-2024,1868.00,1954.70,1862.10,1911.80,1909.085223694431715427,408079,26221,779057589.00,129063,31.63,92.60,43.80
6-June-2024,1742.20,1853.25,1726.00,1853.25,1838.468055245726852282,569311,24925,1046660087.00,249403,43.81,127.25,111.05
5-June-2024,1780.05,1784.00,1630.55,1684.80,1679.128623273673128135,807350,56600,1355644494.00,348372,43.15,153.45,-95.25
4-June-2024,2018.55,2018.55,1811.65,1811.70,1868.878155402471511894,340844,26519,636995906.00,134959,39.60,206.90,-206.85
3-June-2024,2080.05,2098.00,2003.15,2012.90,2028.921523504443464238,553172,29375,1122342577.00,217163,39.26,94.85,-67.15
31-May-2024,1980.00,2010.00,1901.10,1947.65,1952.182720855832218968,295385,19509,576645493.00,54844,18.57,108.90,-32.35
30-May-2024,2036.95,2048.00,1940.05,1956.75,1992.418333015275092720,482092,33738,960528939.00,160114,33.21,107.95,-80.20
29-May-2024,1902.95,2030.85,1840.00,2020.50,1971.205228584039477817,502966,29559,991449209.00,88863,17.67,190.85,117.55
28-May-2024,2007.95,2022.55,1864.00,1907.55,1929.652931387164996706,346116,24443,667883754.00,88075,25.45,158.55,-100.40
27-May-2024,2090.05,2100.00,1953.15,1970.50,2006.174093267209068470,700096,36034,1404514458.00,150352,21.48,146.85,-119.55
24-May-2024,1899.95,2034.00,1832.20,1910.95,1963.905586142287390660,1672657,73248,3284940426.00,339224,20.28,201.80,11.00
23-May-2024,1659.80,1939.30,1652.80,1894.30,1816.157034729436625279,734449,34867,1333874718.00,94366,12.85,286.50,234.50
22-May-2024,1653.85,1709.00,1594.05,1632.10,1645.495075774935296430,414583,18024,682194285.00,77364,18.66,114.95,-21.75
21-May-2024,1489.00,1696.80,1433.10,1636.70,1576.253403204433200819,747090,54174,1177603155.00,115074,15.40,263.70,147.70
18-May-2024,1419.95,1485.60,1416.00,1483.80,1474.374830616555737116,200728,11061,295948311.00,129629,64.58,69.60,63.85
17-May-2024,1350.95,1438.65,1347.10,1414.90,1394.629306987947312336,857734,32726,1196220974.00,220457,25.70,91.55,63.95
16-May-2024,1349.85,1360.30,1327.15,1345.90,1342.449327769256475951,116701,5230,156665179.00,29627,25.39,33.15,-3.95
15-May-2024,1344.00,1370.75,1312.95,1329.90,1336.167085855074357335,214303,10162,286344615.00,44951,20.98,57.80,-14.10
14-May-2024,1238.65,1355.00,1238.65,1342.35,1305.391337055319995523,482538,16175,629900925.00,73410,15.21,116.35,103.70
13-May-2024,1230.00,1238.20,1169.00,1195.00,1192.022206699948941964,282032,14813,336188407.00,83022,29.44,69.20,-35.00
10-May-2024,1246.70,1257.75,1200.00,1230.15,1232.661589381606943834,207263,9958,255485139.00,52344,25.25,57.75,-16.55
9-May-2024,1304.65,1304.65,1218.95,1235.30,1265.328190470773372769,210972,10795,266948819.00,64665,30.65,85.70,-69.35
8-May-2024,1247.85,1300.00,1228.90,1295.05,1270.456947699725440300,223995,9831,284576004.00,61105,27.28,71.10,47.20
7-May-2024,1292.35,1335.35,1227.95,1247.85,1274.525793777457938935,172309,8231,219612265.00,28868,16.75,107.40,-44.50
6-May-2024,1331.90,1336.05,1261.00,1287.45,1288.092114213011670866,204355,12703,263228064.00,74272,36.34,75.05,-44.45
3-May-2024,1333.05,1360.00,1303.55,1322.10,1329.567213098322616858,199537,9022,265297853.00,66283,33.22,56.45,-10.95
2-May-2024,1312.15,1334.10,1274.05,1326.20,1311.333897968178793352,115709,5162,151733134.00,27255,23.55,60.05,14.05
30-April-2024,1339.35,1378.95,1295.50,1303.15,1331.775737741291324606,126196,5855,168064771.00,39426,31.24,83.45,-36.20
29-April-2024,1368.60,1368.60,1325.90,1337.55,1340.967638903675861334,216031,10115,289690580.00,103715,48.01,42.70,-31.05
26-April-2024,1331.50,1365.10,1325.85,1352.90,1344.173913916325383441,199248,9084,267823964.00,47176,23.68,39.25,21.40
25-April-2024,1275.15,1376.90,1251.10,1325.45,1333.930073574822488692,560246,20469,747328988.00,90104,16.08,125.80,50.30
24-April-2024,1270.00,1322.00,1257.85,1273.25,1287.035468846599067341,697147,24822,897252916.00,162245,23.27,64.15,3.25
23-April-2024,1116.85,1279.00,1093.40,1252.35,1201.325321621408309462,1292358,48341,1552542390.00,402932,31.18,185.60,135.50
22-April-2024,1115.15,1124.35,1096.00,1105.15,1105.789801734566255920,48773,2261,53932686.00,17892,36.68,28.35,-10.00
19-April-2024,1076.75,1125.90,1060.25,1098.40,1099.342844829189946732,322522,13783,354562253.00,108081,33.51,65.65,21.65
18-April-2024,1124.75,1135.80,1068.05,1077.95,1102.769395042196676185,204163,9125,225144708.00,78654,38.53,67.75,-46.80
16-April-2024,1051.25,1114.10,1045.00,1103.85,1090.792814215675199385,177044,6542,193118323.00,34470,19.47,69.10,52.60
15-April-2024,1031.05,1085.00,1024.50,1056.90,1058.041466323329459395,131649,6382,139290101.00,32380,24.60,60.50,25.85
12-April-2024,1093.80,1120.00,1081.00,1096.10,1098.181856954991884559,168814,7551,185388472.00,70846,41.97,39.00,2.30
10-April-2024,1132.00,1142.70,1085.00,1092.35,1105.436143604576970521,235090,11436,259876983.00,97306,41.39,57.70,-39.65
9-April-2024,1149.00,1153.60,1113.45,1130.80,1129.725137266881280792,127671,5323,144233138.00,27246,21.34,40.15,-18.20
8-April-2024,1104.95,1170.05,1104.95,1140.95,1140.367139789531395154,393978,20686,449279565.00,68510,17.39,65.10,36.00
5-April-2024,1069.25,1117.55,1054.30,1080.65,1085.184198689030969758,384601,12569,417362928.00,114812,29.85,63.25,11.40
4-April-2024,1077.00,1080.75,1034.25,1069.85,1056.593800297140027237,193848,8274,204818595.00,50402,26.00,46.50,-7.15
3-April-2024,987.05,1085.00,977.40,1073.10,1048.557272198687598637,517677,21123,542813983.00,78876,15.24,107.60,86.05
2-April-2024,968.30,997.75,953.60,984.80,976.626449218952721988,385380,14747,376372301.00,129674,33.65,44.15,16.50
1-April-2024,885.40,976.05,885.40,968.75,950.476481897504876863,425991,26307,404894427.00,103348,24.26,90.65,83.35
28-March-2024,882.00,890.00,867.00,871.75,876.997894414064496345,97835,4270,85801089.00,43920,44.89,23.00,-10.25
27-March-2024,898.45,901.10,865.00,874.25,886.927601662278888622,183844,6717,163056318.00,77179,41.98,36.10,-24.20
26-March-2024,911.40,911.40,878.55,893.30,891.072551321869555336,52804,2342,47052195.00,17203,32.58,32.85,-18.10
22-March-2024,897.05,930.00,897.00,901.65,912.197776072406208959,252796,7926,230599949.00,82974,32.82,33.00,4.60
21-March-2024,892.80,922.70,884.50,896.40,906.854328698837872736,133204,4826,120796624.00,37914,28.46,38.20,3.60
20-March-2024,889.95,904.25,875.00,878.05,884.870106168798250315,138082,6188,122184634.00,46957,34.01,29.25,-11.90
19-March-2024,874.95,911.80,865.00,882.65,889.804386609297932626,133406,5125,118705244.00,34259,25.68,46.80,7.70
18-March-2024,897.50,913.00,870.05,875.00,889.603958227994250974,251173,12413,223444495.00,108312,43.12,42.95,-22.50
15-March-2024,805.60,903.00,787.30,890.55,859.186761892321759241,780882,38350,670923477.00,332160,42.54,115.70,84.95
14-March-2024,735.15,815.00,712.90,805.60,773.915055112394568450,126741,7107,98086768.00,32160,25.37,102.10,70.45
13-March-2024,818.70,836.80,717.05,729.70,764.664830265646484564,546177,26710,417642343.00,250127,45.80,119.75,-89.00
12-March-2024,853.40,855.95,814.00,818.25,826.259177807023619865,57748,3191,47714815.00,24186,41.88,41.95,-35.15
11-March-2024,867.00,868.05,845.55,848.00,852.155235410794446184,38316,1650,32651180.00,16011,41.79,22.50,-19.00
7-March-2024,854.55,876.00,854.00,866.55,867.413950513185822696,34393,5481,29832968.00,14758,42.91,22.00,12.00
6-March-2024,872.85,876.00,844.00,854.55,854.592072565418529356,154123,7120,131712294.00,65411,42.44,32.00,-18.30
5-March-2024,882.65,890.00,872.05,876.35,882.309594038941073490,135949,4754,119949107.00,59429,43.71,17.95,-6.30
