Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-January-2024,0.67,0.67,0.67,0.67,0.669790915645277577,1387,4,929.00,1387,100.00,0.00,0.00
26-December-2023,0.64,0.64,0.64,0.64,0.638926174496644295,745,1,476.00,745,100.00,0.00,0.00
18-December-2023,0.61,0.61,0.61,0.61,0.600000000000000000,5,2,3.00,5,100.00,0.00,0.00
11-December-2023,0.59,0.59,0.59,0.59,0.589219330855018587,538,4,317.00,538,100.00,0.00,0.00
4-December-2023,0.57,0.57,0.57,0.57,0.569523809523809523,1050,2,598.00,1050,100.00,0.00,0.00
28-November-2023,0.57,0.57,0.55,0.55,0.553168316831683168,10100,18,5587.00,10100,100.00,0.02,-0.02
20-November-2023,0.57,0.57,0.57,0.57,0.570000000000000000,1000,2,570.00,1000,100.00,0.00,0.00
6-November-2023,0.59,0.59,0.59,0.59,0.582608695652173913,115,3,67.00,115,100.00,0.00,0.00
23-October-2023,0.59,0.59,0.57,0.57,0.589728453364817001,1694,6,999.00,1694,100.00,0.02,-0.02
9-October-2023,0.59,0.59,0.59,0.59,0.589991220368744512,4556,1,2688.00,4556,100.00,0.00,0.00
3-October-2023,0.57,0.57,0.56,0.57,0.569545454545454545,2200,5,1253.00,2200,100.00,0.01,0.00
25-September-2023,0.57,0.57,0.57,0.57,0.568503937007874015,635,2,361.00,635,100.00,0.00,0.00
18-September-2023,0.56,0.60,0.56,0.60,0.589068290100582318,7556,7,4451.00,7556,100.00,0.04,0.04
11-September-2023,0.56,0.58,0.54,0.58,0.578771416631842875,4786,8,2770.00,4786,100.00,0.04,0.02
4-September-2023,0.57,0.57,0.56,0.56,0.561188811188811188,572,5,321.00,572,100.00,0.01,-0.01
28-August-2023,0.60,0.60,0.58,0.58,0.580000000000000000,200,3,116.00,200,100.00,0.02,-0.02
14-August-2023,0.60,0.60,0.60,0.60,0.600000000000000000,400,3,240.00,400,100.00,0.00,0.00
7-August-2023,0.63,0.63,0.60,0.60,0.617647058823529411,68,4,42.00,68,100.00,0.03,-0.03
31-July-2023,0.63,0.63,0.60,0.63,0.629278951201747997,1373,6,864.00,1373,100.00,0.03,0.00
24-July-2023,0.63,0.63,0.63,0.63,0.629925187032418952,2005,11,1263.00,2005,100.00,0.00,0.00
17-July-2023,0.66,0.66,0.66,0.66,0.657957244655581947,421,3,277.00,421,100.00,0.00,0.00
10-July-2023,0.66,0.66,0.66,0.66,0.659259259259259259,810,3,534.00,810,100.00,0.00,0.00
3-July-2023,0.63,0.66,0.63,0.66,0.659538784067085953,4770,11,3146.00,4770,100.00,0.03,0.03
5-June-2023,0.68,0.68,0.65,0.66,0.673362445414847161,2290,6,1542.00,2290,100.00,0.03,-0.02
29-May-2023,0.74,0.74,0.68,0.68,0.680000000000000000,20950,10,14246.00,20950,100.00,0.06,-0.06
22-May-2023,0.71,0.71,0.71,0.71,0.709137709137709137,777,7,551.00,777,100.00,0.00,0.00
15-May-2023,0.74,0.74,0.71,0.71,0.711052433044134288,2651,5,1885.00,2651,100.00,0.03,-0.03
8-May-2023,0.74,0.74,0.74,0.74,0.738613861386138613,505,3,373.00,505,100.00,0.00,0.00
2-May-2023,0.74,0.80,0.74,0.74,0.748258706467661691,5025,12,3760.00,5025,100.00,0.06,0.00
24-April-2023,0.77,0.77,0.77,0.77,0.769941634241245136,2056,9,1583.00,2056,100.00,0.00,0.00
17-April-2023,0.86,0.86,0.81,0.81,0.810000000000000000,800,2,648.00,800,100.00,0.05,-0.05
10-April-2023,0.82,0.82,0.79,0.82,0.819855358316896778,3042,11,2494.00,3042,100.00,0.03,0.00
