Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
27-June-2024,26.55,27.50,26.52,27.25,26.892500000000000000,12000,4,322710.00,12000,100.00,0.98,0.70
26-June-2024,26.20,27.49,26.20,27.49,26.845000000000000000,6000,2,161070.00,6000,100.00,1.29,1.29
25-June-2024,26.00,26.00,26.00,26.00,26.000000000000000000,3000,1,78000.00,3000,100.00,0.00,0.00
24-June-2024,27.45,27.45,26.00,26.08,26.540000000000000000,15000,5,398100.00,15000,100.00,1.45,-1.37
20-June-2024,27.50,27.50,27.50,27.50,27.500000000000000000,3000,1,82500.00,3000,100.00,0.00,0.00
18-June-2024,27.90,28.68,26.11,26.95,27.332592592592592592,81000,8,2213940.00,9000,11.11,2.57,-0.95
14-June-2024,28.00,28.00,28.00,28.00,28.000000000000000000,3000,1,84000.00,3000,100.00,0.00,0.00
13-June-2024,25.25,28.38,25.25,28.38,26.892352941176470588,51000,5,1371510.00,3000,5.88,3.13,3.13
12-June-2024,26.90,27.94,26.90,27.42,27.246666666666666666,9000,3,245220.00,9000,100.00,1.04,0.52
11-June-2024,24.41,27.75,24.41,27.75,25.853636363636363636,33000,5,853170.00,9000,27.27,3.34,3.34
10-June-2024,26.05,28.00,26.03,26.83,26.826000000000000000,15000,3,402390.00,3000,20.00,1.97,0.78
7-June-2024,26.76,28.80,26.76,28.80,27.780000000000000000,6000,2,166680.00,6000,100.00,2.04,2.04
6-June-2024,29.80,29.80,29.38,29.63,29.626666666666666666,9000,3,266640.00,6000,66.67,0.42,-0.17
5-June-2024,25.01,27.90,25.01,27.90,26.466666666666666666,9000,3,238200.00,6000,66.67,2.89,2.89
4-June-2024,27.55,27.55,27.55,27.55,27.550000000000000000,3000,1,82650.00,3000,100.00,0.00,0.00
3-June-2024,30.00,30.00,27.50,27.50,28.750000000000000000,6000,2,172500.00,6000,100.00,2.50,-2.50
24-May-2024,30.50,30.50,30.50,30.50,30.500000000000000000,3000,1,91500.00,3000,100.00,0.00,0.00
23-May-2024,27.15,28.11,27.11,28.11,27.456666666666666666,9000,3,247110.00,6000,66.67,1.00,0.96
21-May-2024,29.00,29.00,27.10,28.95,28.500000000000000000,12000,4,342000.00,9000,75.00,1.90,-0.05
18-May-2024,27.98,29.60,27.98,29.60,28.520000000000000000,9000,3,256680.00,9000,100.00,1.62,1.62
14-May-2024,28.00,29.45,28.00,29.45,28.483333333333333333,9000,3,256350.00,9000,100.00,1.45,1.45
13-May-2024,28.17,28.17,28.00,28.00,28.042500000000000000,12000,4,336510.00,12000,100.00,0.17,-0.17
7-May-2024,32.90,32.90,30.00,30.00,30.970000000000000000,9000,3,278730.00,9000,100.00,2.90,-2.90
3-May-2024,31.00,33.45,31.00,33.17,32.333333333333333333,18000,6,582000.00,9000,50.00,2.45,2.17
24-April-2024,32.00,32.00,32.00,32.00,32.000000000000000000,3000,1,96000.00,3000,100.00,0.00,0.00
23-April-2024,31.00,31.00,31.00,31.00,31.000000000000000000,3000,1,93000.00,3000,100.00,0.00,0.00
19-April-2024,31.90,31.90,31.90,31.90,31.900000000000000000,3000,1,95700.00,3000,100.00,0.00,0.00
12-April-2024,30.90,30.90,30.00,30.00,30.580000000000000000,9000,3,275220.00,6000,66.67,0.90,-0.90
10-April-2024,30.05,30.05,30.05,30.05,30.050000000000000000,3000,1,90150.00,3000,100.00,0.00,0.00
5-April-2024,29.05,31.35,29.05,31.35,30.200000000000000000,6000,2,181200.00,6000,100.00,2.30,2.30
4-April-2024,30.35,31.85,30.35,31.85,31.100000000000000000,6000,2,186600.00,6000,100.00,1.50,1.50
3-April-2024,32.00,32.00,31.89,31.89,31.926666666666666666,9000,3,287340.00,9000,100.00,0.11,-0.11
2-April-2024,31.00,31.01,31.00,31.01,31.005000000000000000,6000,2,186030.00,6000,100.00,0.01,0.01
1-April-2024,31.70,31.70,31.70,31.70,31.700000000000000000,3000,1,95100.00,3000,100.00,0.00,0.00
28-March-2024,29.06,29.06,29.06,29.06,29.060000000000000000,3000,1,87180.00,3000,100.00,0.00,0.00
27-March-2024,28.15,30.60,27.15,29.09,28.312222222222222222,27000,9,764430.00,24000,88.89,3.45,0.94
26-March-2024,28.50,29.50,28.03,28.19,28.456666666666666666,18000,6,512220.00,9000,50.00,1.47,-0.31
22-March-2024,30.00,30.00,30.00,30.00,30.000000000000000000,3000,1,90000.00,3000,100.00,0.00,0.00
20-March-2024,29.50,31.73,29.50,31.73,30.243333333333333333,9000,3,272190.00,6000,66.67,2.23,2.23
19-March-2024,30.61,32.54,30.50,31.74,31.411250000000000000,24000,8,753870.00,18000,75.00,2.04,1.13
14-March-2024,27.90,30.77,27.00,30.62,28.506000000000000000,30000,8,855180.00,27000,90.00,3.77,2.72
13-March-2024,27.03,28.97,27.00,28.70,27.621666666666666666,18000,6,497190.00,15000,83.33,1.97,1.67
12-March-2024,30.01,30.01,30.00,30.00,30.007500000000000000,12000,4,360090.00,9000,75.00,0.01,-0.01
11-March-2024,32.50,32.50,31.50,31.50,31.778571428571428571,21000,7,667350.00,15000,71.43,1.00,-1.00
7-March-2024,32.70,32.70,30.81,32.49,31.783333333333333333,18000,6,572100.00,15000,83.33,1.89,-0.21
6-March-2024,30.42,33.72,30.03,31.40,31.726111111111111111,54000,15,1713210.00,42000,77.78,3.69,0.98
5-March-2024,27.31,31.28,27.31,30.95,29.151250000000000000,48000,15,1399260.00,45000,93.75,3.97,3.64
4-March-2024,32.50,32.51,30.34,30.34,30.940357142857142857,168000,47,5197980.00,138000,82.14,2.17,-2.16
2-March-2024,37.92,37.92,37.92,37.92,37.920000000000000000,6000,2,227520.00,6000,100.00,0.00,0.00
1-March-2024,45.35,45.35,39.91,39.91,40.859264705882352941,204000,55,8335290.00,156000,76.47,5.44,-5.44
26-February-2024,49.46,49.88,48.00,49.88,48.714000000000000000,15000,5,730710.00,12000,80.00,1.88,0.42
23-February-2024,53.88,53.88,49.16,49.16,52.438333333333333333,18000,6,943890.00,18000,100.00,4.72,-4.72
22-February-2024,49.00,53.87,49.00,51.94,50.956666666666666666,9000,3,458610.00,3000,33.33,4.87,2.94
21-February-2024,49.10,51.90,49.10,51.90,50.663000000000000000,30000,10,1519890.00,21000,70.00,2.80,2.80
20-February-2024,49.00,49.60,47.00,49.60,48.264285714285714285,21000,7,1013550.00,18000,85.71,2.60,0.60
19-February-2024,48.10,52.89,48.10,48.10,49.860000000000000000,27000,9,1346220.00,15000,55.56,4.79,0.00
16-February-2024,48.10,50.00,48.10,50.00,49.360000000000000000,9000,3,444240.00,9000,100.00,1.90,1.90
15-February-2024,48.00,48.00,48.00,48.00,48.000000000000000000,6000,2,288000.00,6000,100.00,0.00,0.00
14-February-2024,50.00,52.40,49.05,50.73,50.483333333333333333,9000,3,454350.00,9000,100.00,3.35,0.73
13-February-2024,54.00,54.00,54.00,54.00,54.000000000000000000,3000,1,162000.00,3000,100.00,0.00,0.00
12-February-2024,50.55,53.60,49.02,51.83,50.620000000000000000,18000,6,911160.00,15000,83.33,4.58,1.28
9-February-2024,56.00,56.00,56.00,56.00,56.000000000000000000,3000,1,168000.00,3000,100.00,0.00,0.00
8-February-2024,56.40,56.40,56.00,56.00,56.200000000000000000,6000,2,337200.00,0,0.00,0.40,-0.40
2-February-2024,55.00,56.80,54.01,56.80,55.270000000000000000,9000,3,497430.00,9000,100.00,2.79,1.80
30-January-2024,55.00,56.40,54.00,56.40,54.945454545454545454,33000,7,1813200.00,30000,90.91,2.40,1.40
29-January-2024,55.99,56.00,55.00,55.05,55.522500000000000000,12000,4,666270.00,9000,75.00,1.00,-0.94
25-January-2024,56.99,56.99,56.00,56.00,56.495000000000000000,6000,2,338970.00,6000,100.00,0.99,-0.99
24-January-2024,55.20,57.00,55.20,57.00,56.100000000000000000,6000,2,336600.00,6000,100.00,1.80,1.80
23-January-2024,52.00,58.90,52.00,58.90,54.730000000000000000,12000,4,656760.00,9000,75.00,6.90,6.90
20-January-2024,57.10,60.65,55.67,60.65,57.280000000000000000,12000,4,687360.00,9000,75.00,4.98,3.55
19-January-2024,64.20,64.20,62.00,62.00,63.100000000000000000,12000,3,757200.00,12000,100.00,2.20,-2.20
18-January-2024,55.00,58.00,55.00,58.00,57.000000000000000000,30000,4,1710000.00,30000,100.00,3.00,3.00
17-January-2024,60.00,60.00,58.00,58.00,59.000000000000000000,9000,3,531000.00,9000,100.00,2.00,-2.00
16-January-2024,68.50,68.50,55.50,63.00,63.200000000000000000,15000,5,948000.00,15000,100.00,13.00,-5.50
15-January-2024,58.90,58.90,58.90,58.90,58.900000000000000000,3000,1,176700.00,3000,100.00,0.00,0.00
12-January-2024,56.90,56.90,53.65,53.65,55.387500000000000000,12000,4,664650.00,12000,100.00,3.25,-3.25
11-January-2024,61.95,61.95,52.31,54.76,54.960000000000000000,36000,12,1978560.00,18000,50.00,9.64,-7.19
10-January-2024,54.07,54.07,52.00,52.00,53.035000000000000000,6000,2,318210.00,6000,100.00,2.07,-2.07
9-January-2024,52.00,52.00,51.15,51.15,51.577500000000000000,12000,4,618930.00,12000,100.00,0.85,-0.85
8-January-2024,53.54,53.54,50.00,53.53,51.614000000000000000,15000,5,774210.00,9000,60.00,3.54,-0.01
5-January-2024,53.95,54.00,50.64,53.60,53.338571428571428571,21000,7,1120110.00,12000,57.14,3.36,-0.35
3-January-2024,54.95,54.95,50.51,50.51,53.153333333333333333,9000,3,478380.00,6000,66.67,4.44,-4.44
2-January-2024,53.00,53.00,50.00,52.99,51.808000000000000000,15000,5,777120.00,15000,100.00,3.00,-0.01
1-January-2024,52.00,58.65,52.00,53.00,54.412500000000000000,12000,4,652950.00,9000,75.00,6.65,1.00
28-December-2023,50.17,50.17,50.17,50.17,50.170000000000000000,3000,1,150510.00,3000,100.00,0.00,0.00
27-December-2023,55.00,56.95,52.05,55.00,54.578571428571428571,42000,10,2292300.00,42000,100.00,4.90,0.00
26-December-2023,50.00,56.00,50.00,55.90,55.521739130434782608,69000,5,3831000.00,66000,95.65,6.00,5.90
22-December-2023,54.00,54.00,53.05,53.05,53.525000000000000000,6000,2,321150.00,6000,100.00,0.95,-0.95
