Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,197.15,202.00,197.15,200.60,199.399594320486815415,4930,281,983040.00,2561,51.95,4.85,3.45
27-June-2024,202.55,208.85,194.90,196.65,203.071197718631178707,10520,526,2136309.00,6516,61.94,13.95,-5.90
26-June-2024,197.95,205.90,197.95,200.15,202.457308895842646401,2237,176,452897.00,1353,60.48,7.95,2.20
25-June-2024,195.05,197.00,193.15,193.15,194.524483133841131664,919,37,178768.00,721,78.45,3.85,-1.90
24-June-2024,198.65,198.65,194.00,194.20,195.370129870129870129,462,18,90261.00,445,96.32,4.65,-4.45
21-June-2024,196.75,198.25,194.45,194.75,195.668563300142247510,703,57,137555.00,444,63.16,3.80,-2.00
20-June-2024,201.45,201.45,194.40,195.20,196.802884615384615384,3120,138,614025.00,2634,84.42,7.05,-6.25
19-June-2024,202.20,207.05,196.50,199.25,199.920937225911539907,7981,176,1595569.00,6597,82.66,10.55,-2.95
18-June-2024,199.20,206.00,199.20,202.40,203.369935630443014009,2641,168,537100.00,1676,63.46,6.80,3.20
14-June-2024,202.00,204.85,198.00,198.80,201.345359477124183006,3825,149,770146.00,2704,70.69,6.85,-3.20
13-June-2024,198.00,199.90,195.20,199.00,198.251745869528189405,5871,382,1163936.00,4698,80.02,4.70,1.00
12-June-2024,195.00,198.00,193.10,195.05,194.815492409497859089,2569,124,500481.00,1427,55.55,4.90,0.05
11-June-2024,192.90,194.70,191.75,192.75,192.988883459565111165,8186,443,1579807.00,6549,80.00,2.95,-0.15
10-June-2024,180.75,188.70,180.15,187.40,186.586688311688311688,3080,153,574687.00,2819,91.53,8.55,6.65
7-June-2024,177.00,177.90,173.60,176.70,175.514358974358974358,1950,138,342253.00,1350,69.23,4.30,-0.30
6-June-2024,168.15,177.00,168.15,174.35,172.187179487179487179,1560,140,268612.00,958,61.41,8.85,6.20
5-June-2024,160.00,169.70,158.00,167.50,161.297035842738434825,8063,394,1300538.00,3283,40.72,11.70,7.50
4-June-2024,171.00,175.05,155.10,164.35,161.177056382719062728,20485,532,3301712.00,4241,20.70,19.95,-6.65
3-June-2024,175.00,177.55,170.00,171.80,172.702527435982707016,6014,234,1038633.00,4971,82.66,7.55,-3.20
31-May-2024,173.45,174.25,168.85,169.30,170.232868405093996361,1649,184,280714.00,1250,75.80,5.40,-4.15
30-May-2024,174.25,175.45,170.90,173.45,172.633594071634417455,2429,184,419327.00,1847,76.04,4.55,-0.80
29-May-2024,175.00,176.90,169.50,174.25,172.087662043332426797,11031,798,1898299.00,8393,76.09,7.40,-0.75
28-May-2024,189.00,189.00,174.70,176.90,179.594462540716612377,614,61,110271.00,534,86.97,14.30,-12.10
27-May-2024,184.00,185.05,180.00,181.20,182.079529649766089265,7909,200,1440067.00,6466,81.75,5.05,-2.80
24-May-2024,180.00,183.15,179.70,181.95,180.721949509116409537,2852,146,515419.00,2643,92.67,3.45,1.95
23-May-2024,180.60,181.05,178.65,180.00,180.164529914529914529,1872,115,337268.00,1494,79.81,2.40,-0.60
22-May-2024,179.35,180.80,178.30,178.50,179.433298862461220268,967,110,173512.00,849,87.80,2.50,-0.85
21-May-2024,177.90,180.40,177.45,180.20,178.704859879389854558,2819,172,503769.00,2285,81.06,2.95,2.30
18-May-2024,180.00,187.50,175.95,181.50,181.367088607594936708,158,42,28656.00,130,82.28,11.55,1.50
17-May-2024,172.00,180.00,172.00,178.70,177.887834821428571428,1792,183,318775.00,1340,74.78,8.00,6.70
16-May-2024,178.50,182.10,178.50,181.15,180.462623413258110014,709,39,127948.00,646,91.11,3.60,2.65
15-May-2024,177.70,178.75,175.65,176.30,177.457943925233644859,321,64,56964.00,279,86.92,3.10,-1.40
14-May-2024,175.00,176.65,174.15,176.00,175.041958041958041958,286,42,50062.00,247,86.36,2.50,1.00
13-May-2024,171.10,176.25,171.05,173.60,172.674345549738219895,955,108,164904.00,505,52.88,5.20,2.50
10-May-2024,176.95,176.95,171.00,173.35,174.543968432919954904,1774,182,309641.00,1647,92.84,5.95,-3.60
9-May-2024,177.50,177.90,174.90,176.05,175.154340836012861736,622,73,108946.00,578,92.93,3.00,-1.45
8-May-2024,175.50,182.20,175.50,176.40,179.429558011049723756,724,105,129907.00,514,70.99,6.70,0.90
7-May-2024,180.90,183.15,180.05,181.10,181.200332502078137988,1203,116,217984.00,868,72.15,3.10,0.20
6-May-2024,183.40,188.20,181.55,182.90,184.379441624365482233,788,91,145291.00,504,63.96,6.65,-0.50
3-May-2024,183.60,184.05,180.20,181.00,181.508227848101265822,1580,181,286783.00,1282,81.14,3.85,-2.60
2-May-2024,185.05,186.40,182.00,183.00,183.273972602739726027,3212,250,588676.00,2823,87.89,4.40,-2.05
30-April-2024,184.85,187.70,184.25,185.05,185.162754303599374021,639,131,118319.00,507,79.34,3.45,0.20
29-April-2024,187.00,187.95,184.00,184.20,185.976674641148325358,1672,164,310953.00,1113,66.57,3.95,-2.80
26-April-2024,186.30,189.00,186.20,186.45,187.350649350649350649,154,24,28852.00,111,72.08,2.80,0.15
25-April-2024,185.45,186.85,184.00,185.75,185.919880034275921165,2334,109,433937.00,1601,68.59,2.85,0.30
24-April-2024,183.50,189.25,183.00,185.45,186.117462803445575567,2554,250,475344.00,1820,71.26,6.25,1.95
23-April-2024,184.15,186.00,183.20,184.60,184.559198542805100182,1647,72,303969.00,1525,92.59,2.80,0.45
22-April-2024,192.30,192.30,182.00,184.20,185.029740791268758526,3665,140,678134.00,3268,89.17,10.30,-8.10
