Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
15-April-2019,1.13,1.13,1.13,1.13,1.130000000000000000,1400,4,1582.00,1400,100.00,0.00,0.00
11-March-2019,1.18,1.18,1.18,1.18,1.180000000000000000,1400,2,1652.00,1400,100.00,0.00,0.00
7-January-2019,1.36,1.36,1.24,1.24,1.303000000000000000,1000,4,1303.00,1000,100.00,0.12,-0.12
17-December-2018,1.42,1.42,1.30,1.30,1.310000000000000000,100,2,131.00,100,100.00,0.12,-0.12
22-November-2018,1.36,1.36,1.36,1.36,1.360000000000000000,100,1,136.00,100,100.00,0.00,0.00
20-November-2018,1.42,1.42,1.41,1.41,1.412000000000000000,1000,3,1412.00,1000,100.00,0.01,-0.01
19-November-2018,1.49,1.49,1.48,1.48,1.482500000000000000,400,2,593.00,400,100.00,0.01,-0.01
16-November-2018,1.55,1.55,1.55,1.55,1.547486033519553072,179,2,277.00,179,100.00,0.00,0.00
15-November-2018,1.55,1.55,1.49,1.49,1.505000000000000000,200,3,301.00,200,100.00,0.06,-0.06
1-November-2018,1.56,1.56,1.55,1.55,1.556000000000000000,500,3,778.00,500,100.00,0.01,-0.01
30-October-2018,1.63,1.63,1.63,1.63,1.623762376237623762,101,1,164.00,101,100.00,0.00,0.00
26-October-2018,1.71,1.71,1.71,1.71,1.000000000000000000,1,1,1.00,1,100.00,0.00,0.00
23-October-2018,1.71,1.71,1.71,1.71,1.708827404479578392,759,1,1297.00,759,100.00,0.00,0.00
19-October-2018,1.80,1.80,1.64,1.80,1.798019801980198019,1010,4,1816.00,1010,100.00,0.16,0.00
17-October-2018,1.72,1.72,1.72,1.72,1.716666666666666666,180,2,309.00,180,100.00,0.00,0.00
16-October-2018,1.81,1.81,1.81,1.81,1.810000000000000000,300,4,543.00,300,100.00,0.00,0.00
12-October-2018,1.90,1.90,1.90,1.90,1.900000000000000000,100,1,190.00,100,100.00,0.00,0.00
3-October-2018,1.99,1.99,1.99,1.99,1.985714285714285714,70,1,139.00,70,100.00,0.00,0.00
28-September-2018,2.09,2.09,2.09,2.09,2.090000000000000000,100,1,209.00,100,100.00,0.00,0.00
11-September-2018,2.19,2.19,2.19,2.19,2.142857142857142857,21,1,45.00,21,100.00,0.00,0.00
10-September-2018,2.19,2.19,2.19,2.19,2.190000000000000000,200,1,438.00,200,100.00,0.00,0.00
