Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
3-June-2020,8.25,8.25,8.25,8.25,8.250000000000000000,20,1,165.00,20,100.00,0.00,0.00
1-April-2020,8.25,8.25,8.25,8.25,8.000000000000000000,3,1,24.00,3,100.00,0.00,0.00
31-March-2020,7.86,7.86,7.86,7.86,7.855555555555555555,90,1,707.00,90,100.00,0.00,0.00
16-March-2020,8.73,8.73,8.73,8.73,8.666666666666666666,9,1,78.00,9,100.00,0.00,0.00
13-March-2020,9.70,9.70,9.70,9.70,9.500000000000000000,2,1,19.00,2,100.00,0.00,0.00
10-February-2020,8.86,8.86,8.86,8.86,8.800000000000000000,5,1,44.00,5,100.00,0.00,0.00
4-February-2020,9.80,9.80,9.80,9.80,9.800000000000000000,5,1,49.00,5,100.00,0.00,0.00
27-June-2019,9.73,9.80,9.73,9.80,9.751147842056932966,3267,2,31857.00,3267,100.00,0.07,0.07
10-May-2019,9.06,9.06,9.06,9.06,9.059561128526645768,2233,3,20230.00,2233,100.00,0.00,0.00
12-December-2018,9.10,9.10,9.10,9.10,9.100000000000000000,100,1,910.00,100,100.00,0.00,0.00
26-November-2018,8.00,8.80,8.00,8.80,8.400000000000000000,4000,2,33600.00,2000,50.00,0.80,0.80
14-November-2018,9.00,9.00,8.00,8.00,8.980392156862745098,5100,2,45800.00,5100,100.00,1.00,-1.00
15-October-2018,8.41,8.80,8.41,8.80,8.605000000000000000,20000,7,172100.00,10000,50.00,0.39,0.39
27-August-2018,9.18,9.18,9.18,9.18,9.179899497487437185,1990,1,18268.00,1990,100.00,0.00,0.00
20-August-2018,9.12,9.12,9.12,9.12,9.100000000000000000,10,1,91.00,10,100.00,0.00,0.00
2-January-2018,9.60,9.60,9.60,9.60,9.600000000000000000,800,1,7680.00,800,100.00,0.00,0.00
13-November-2017,10.10,10.10,9.40,9.40,9.407000000000000000,1000,3,9407.00,1000,100.00,0.70,-0.70
26-September-2017,9.20,9.20,9.20,9.20,9.200000000000000000,50,1,460.00,50,100.00,0.00,0.00
29-August-2017,9.27,9.27,9.27,9.27,9.270000000000000000,1000,1,9270.00,1000,100.00,0.00,0.00
17-August-2017,9.11,9.11,9.11,9.11,9.110000000000000000,1800,4,16398.00,1800,100.00,0.00,0.00
2-August-2017,8.29,8.29,8.29,8.29,8.290000000000000000,200,1,1658.00,200,100.00,0.00,0.00
28-July-2017,9.00,9.18,9.00,9.01,9.006923076923076923,5200,4,46836.00,5000,96.15,0.18,0.01
