Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,208.00,208.00,208.00,208.00,208.000000000000000000,5000,2,1040000.00,5000,100.00,0.00,0.00
27-June-2024,208.00,208.00,208.00,208.00,208.000000000000000000,6250,2,1300000.00,6250,100.00,0.00,0.00
26-June-2024,208.00,208.00,208.00,208.00,208.000000000000000000,12500,5,2600000.00,12500,100.00,0.00,0.00
25-June-2024,207.50,208.00,207.50,208.00,207.944444444444444444,22500,9,4678750.00,22500,100.00,0.50,0.50
24-June-2024,207.50,207.50,207.50,207.50,207.500000000000000000,8750,4,1815625.00,8750,100.00,0.00,0.00
21-June-2024,207.00,207.75,207.00,207.75,207.326892307692307692,24375,11,5053593.00,24375,100.00,0.75,0.75
20-June-2024,205.00,207.00,205.00,207.00,205.666666666666666666,18750,11,3856250.00,18750,100.00,2.00,2.00
27-May-2024,202.00,202.00,202.00,202.00,202.000000000000000000,3125,3,631250.00,1875,60.00,0.00,0.00
17-May-2024,202.00,202.00,202.00,202.00,202.000000000000000000,41250,6,8332500.00,41250,100.00,0.00,0.00
16-May-2024,203.00,203.00,201.00,201.00,202.180555555555555555,45000,7,9098125.00,45000,100.00,2.00,-2.00
15-May-2024,201.50,201.50,201.50,201.50,201.499957894736842105,11875,1,2392812.00,11875,100.00,0.00,0.00
8-May-2024,202.00,202.00,201.00,201.00,201.214285714285714285,17500,15,3521250.00,13750,78.57,1.00,-1.00
6-May-2024,201.00,201.00,201.00,201.00,201.000000000000000000,3750,6,753750.00,3750,100.00,0.00,0.00
3-May-2024,199.00,202.00,199.00,202.00,200.384615384615384615,8125,6,1628125.00,8125,100.00,3.00,3.00
29-April-2024,200.50,200.50,200.50,200.50,200.499200000000000000,625,1,125312.00,625,100.00,0.00,0.00
26-April-2024,199.25,199.25,199.25,199.25,199.249600000000000000,625,1,124531.00,625,100.00,0.00,0.00
24-April-2024,199.25,199.25,199.25,199.25,199.249920000000000000,6250,2,1245312.00,6250,100.00,0.00,0.00
22-April-2024,198.90,199.00,198.90,199.00,198.974960000000000000,12500,6,2487187.00,12500,100.00,0.10,0.10
16-April-2024,199.20,199.20,199.20,199.20,199.200000000000000000,4375,1,871500.00,4375,100.00,0.00,0.00
15-April-2024,200.05,200.05,200.00,200.00,200.004509090909090909,6875,3,1375031.00,6875,100.00,0.05,-0.05
12-April-2024,201.00,201.25,200.00,200.00,200.309360000000000000,50000,8,10015468.00,50000,100.00,1.25,-1.00
10-April-2024,202.00,202.00,201.00,201.00,201.967741935483870967,38750,3,7826250.00,38750,100.00,1.00,-1.00
8-April-2024,201.00,201.00,201.00,201.00,201.000000000000000000,9375,3,1884375.00,9375,100.00,0.00,0.00
4-April-2024,201.00,201.50,201.00,201.50,201.304858536585365853,25625,8,5158437.00,25625,100.00,0.50,0.50
3-April-2024,201.50,201.50,201.50,201.50,201.500000000000000000,25000,10,5037500.00,25000,100.00,0.00,0.00
2-April-2024,201.50,201.50,201.50,201.50,201.500000000000000000,25000,10,5037500.00,25000,100.00,0.00,0.00
1-April-2024,201.50,201.50,201.50,201.50,201.500000000000000000,1250,1,251875.00,1250,100.00,0.00,0.00
