Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,0.70,0.75,0.69,0.75,0.732373581118053356,47681821,10890,34920906.00,22990858,48.22,0.06,0.05
27-June-2024,0.70,0.70,0.69,0.69,0.693669726464805095,9964056,7537,6911764.00,4664400,46.81,0.01,-0.01
26-June-2024,0.71,0.71,0.68,0.70,0.695455382520013062,14113157,7531,9815071.00,5370747,38.05,0.03,-0.01
25-June-2024,0.71,0.71,0.70,0.70,0.703416922262741168,10549523,7028,7420713.00,5744930,54.46,0.01,-0.01
24-June-2024,0.71,0.71,0.70,0.70,0.704355570616975468,11838931,10097,8338817.00,6787522,57.33,0.01,-0.01
21-June-2024,0.71,0.71,0.70,0.70,0.704197276544805247,11347644,8420,7990980.00,6889399,60.71,0.01,-0.01
20-June-2024,0.71,0.72,0.70,0.70,0.706129709383962050,11920402,8164,8417350.00,5318639,44.62,0.02,-0.01
19-June-2024,0.71,0.72,0.70,0.70,0.706302646909374712,12998745,8142,9181048.00,5823468,44.80,0.02,-0.01
18-June-2024,0.71,0.73,0.70,0.70,0.707083131205388338,16548924,12195,11701465.00,8202450,49.56,0.03,-0.01
14-June-2024,0.70,0.71,0.69,0.70,0.701169954068586000,12760330,8439,8947160.00,6812865,53.39,0.02,0.00
13-June-2024,0.70,0.74,0.69,0.71,0.706367339055095549,14993516,8944,10590930.00,6583091,43.91,0.05,0.01
12-June-2024,0.70,0.70,0.69,0.70,0.694965775870187973,12454809,9443,8655666.00,7295540,58.58,0.01,0.00
11-June-2024,0.69,0.70,0.69,0.69,0.695025200169214059,9838426,8099,6837954.00,6404046,65.09,0.01,0.00
10-June-2024,0.71,0.72,0.69,0.69,0.702659602872403111,12996226,11302,9131923.00,7773251,59.81,0.03,-0.02
7-June-2024,0.71,0.72,0.69,0.70,0.705959916353113372,13874037,9656,9794514.00,10493040,75.63,0.03,-0.01
6-June-2024,0.67,0.69,0.66,0.69,0.681379207961393139,17338473,9898,11814075.00,9008908,51.96,0.03,0.02
5-June-2024,0.63,0.66,0.62,0.66,0.643394953691350046,12288309,9743,7906236.00,7423066,60.41,0.04,0.03
