Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,252.00,252.00,233.50,240.65,241.157480314960629921,381,26,91881.00,276,72.44,18.50,-11.35
27-June-2024,233.10,243.00,226.90,240.65,237.390625000000000000,1536,52,364632.00,1081,70.38,16.10,7.55
26-June-2024,252.15,252.15,237.15,240.10,241.014040014040014040,2849,44,686649.00,2222,77.99,15.00,-12.05
25-June-2024,257.45,257.45,238.75,245.15,244.896366083445491251,743,41,181958.00,627,84.39,18.70,-12.30
24-June-2024,258.00,258.00,237.20,248.45,244.521591871295512277,1181,37,288780.00,872,73.84,20.80,-9.55
21-June-2024,257.90,257.90,241.65,242.75,243.259208731241473396,1466,34,356618.00,1396,95.23,16.25,-15.15
20-June-2024,257.00,257.00,241.00,244.65,245.329741032652404696,6217,68,1525215.00,5479,88.13,16.00,-12.35
19-June-2024,268.40,268.40,235.05,235.65,242.033978494623655913,2325,51,562729.00,1491,64.13,33.35,-32.75
18-June-2024,240.00,245.00,226.10,243.25,235.821052631578947368,3705,84,873717.00,2935,79.22,18.90,3.25
14-June-2024,246.00,246.00,236.75,243.70,241.101576182136602451,1713,41,413007.00,1416,82.66,9.25,-2.30
13-June-2024,226.00,248.95,226.00,244.35,243.441127694859038142,1206,49,293590.00,978,81.09,22.95,18.35
12-June-2024,247.00,247.00,236.35,241.25,240.054809437386569872,2755,58,661351.00,2702,98.08,10.65,-5.75
11-June-2024,235.00,240.00,235.00,235.05,238.226120857699805068,1026,37,244420.00,933,90.94,5.00,0.05
10-June-2024,249.40,249.40,230.50,237.00,237.070040899795501022,1956,106,463709.00,1317,67.33,18.90,-12.40
7-June-2024,248.90,248.90,221.95,234.75,229.584717607973421926,2709,113,621945.00,1827,67.44,26.95,-14.15
6-June-2024,220.00,228.00,208.00,211.60,215.576703774097203366,3683,116,793969.00,3012,81.78,20.00,-8.40
5-June-2024,207.00,230.75,207.00,215.15,217.779251170046801872,2564,83,558386.00,2022,78.86,23.75,8.15
4-June-2024,222.00,233.75,215.00,222.40,220.575959933222036727,1198,48,264250.00,856,71.45,18.75,0.40
3-June-2024,254.95,254.95,214.00,222.35,223.903333512843987290,18569,208,4157661.00,14871,80.08,40.95,-32.60
31-May-2024,237.90,237.90,230.00,234.95,232.996978851963746223,662,33,154244.00,455,68.73,7.90,-2.95
30-May-2024,251.00,251.00,229.30,234.45,234.538413230060707557,4777,98,1120390.00,3817,79.90,21.70,-16.55
29-May-2024,236.00,254.00,232.00,239.90,238.831860412417856333,4413,142,1053965.00,3373,76.43,22.00,3.90
28-May-2024,280.45,280.45,242.65,249.65,255.919258046917621385,3666,119,938200.00,3034,82.76,37.80,-30.80
27-May-2024,280.00,284.95,275.00,276.15,277.405797101449275362,2415,61,669935.00,2220,91.93,9.95,-3.85
24-May-2024,291.00,291.00,280.00,282.40,283.747652582159624413,852,36,241753.00,757,88.85,11.00,-8.60
23-May-2024,282.50,288.80,282.50,287.90,286.525274725274725274,455,27,130369.00,331,72.75,6.30,5.40
22-May-2024,294.60,294.60,281.65,287.80,286.061032863849765258,639,31,182793.00,552,86.38,12.95,-6.80
21-May-2024,287.00,302.90,281.65,286.75,289.799327354260089686,2676,78,775503.00,2118,79.15,21.25,-0.25
18-May-2024,295.00,295.00,290.00,290.00,291.000000000000000000,5,4,1455.00,4,80.00,5.00,-5.00
17-May-2024,305.00,305.00,280.00,283.85,284.277692307692307692,1300,40,369561.00,1036,79.69,25.00,-21.15
16-May-2024,299.00,299.00,280.30,285.30,285.101028162717925793,4474,38,1275542.00,4319,96.54,18.70,-13.70
15-May-2024,289.00,299.75,275.00,287.10,287.817736403723664870,4082,58,1174872.00,3860,94.56,24.75,-1.90
