Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,243.15,244.55,238.75,241.40,240.941838649155722326,11193,716,2696862.00,7483,66.85,5.80,-1.75
27-June-2024,243.95,249.10,241.00,241.40,244.788333167281060077,20074,1088,4913881.00,13483,67.17,8.10,-2.55
26-June-2024,244.00,248.00,242.25,243.15,244.299105914718019257,14540,658,3552109.00,8138,55.97,5.75,-0.85
25-June-2024,250.75,253.40,242.10,245.10,250.083027910910628700,7094,386,1774089.00,4813,67.85,11.30,-5.65
24-June-2024,249.25,253.50,243.70,248.35,248.042648828484462377,28254,1338,7008197.00,11541,40.85,9.80,-0.90
21-June-2024,256.55,256.55,247.25,249.15,250.296324081020255063,5332,271,1334580.00,2711,50.84,9.30,-7.40
20-June-2024,244.05,257.80,243.25,251.50,251.478897035384124960,31370,1504,7888893.00,17058,54.38,14.55,7.45
19-June-2024,249.50,249.50,242.00,243.60,245.407916757622062140,27486,1346,6745282.00,13749,50.02,7.50,-5.90
18-June-2024,247.45,254.00,247.45,249.50,250.359911133053567020,4051,209,1014208.00,2254,55.64,6.55,2.05
14-June-2024,251.15,258.60,251.15,252.50,254.573641504794688959,4067,299,1035351.00,2074,51.00,7.45,1.35
13-June-2024,259.95,259.95,253.15,254.10,255.941372559394676967,18899,810,4837036.00,10875,57.54,6.80,-5.85
12-June-2024,251.00,262.00,251.00,254.90,256.956509019990248659,10255,599,2635089.00,5508,53.71,11.00,3.90
11-June-2024,254.70,261.00,245.00,255.10,254.229407748762587472,58590,2955,14895301.00,34126,58.25,16.00,0.40
10-June-2024,240.00,249.20,238.00,245.25,243.873906550032003413,14061,674,3429111.00,7961,56.62,11.20,5.25
7-June-2024,234.00,241.95,234.00,239.60,239.223732197013321048,26049,1239,6231539.00,15512,59.55,7.95,5.60
6-June-2024,223.90,241.80,223.90,233.65,234.680775473951793206,32651,1967,7662562.00,10099,30.93,17.90,9.75
5-June-2024,217.05,231.30,210.55,225.50,220.971166207529843893,5445,508,1203188.00,2889,53.06,20.75,8.45
4-June-2024,231.00,231.95,207.45,213.05,219.466509931868342769,41684,2374,9148242.00,23124,55.47,24.50,-17.95
3-June-2024,242.95,242.95,230.20,231.70,233.404894471060468729,7723,407,1802586.00,2911,37.69,12.75,-11.25
31-May-2024,251.30,251.30,229.90,231.55,232.674408477282624473,6889,491,1602894.00,3841,55.76,21.40,-19.75
30-May-2024,235.40,240.05,234.00,235.00,236.267333333333333333,1500,162,354401.00,644,42.93,6.05,-0.40
29-May-2024,238.55,239.15,235.00,236.65,236.953656462585034013,2352,209,557315.00,953,40.52,4.15,-1.90
