Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,245.55,245.55,245.55,245.55,245.545454545454545454,143,7,35113.00,143,100.00,0.00,0.00
27-June-2024,240.75,240.75,240.75,240.75,240.748837209302325581,215,7,51761.00,215,100.00,0.00,0.00
26-June-2024,236.05,236.05,236.05,236.05,236.049618320610687022,262,8,61845.00,262,100.00,0.00,0.00
25-June-2024,231.45,231.45,231.45,231.45,231.433333333333333333,30,4,6943.00,30,100.00,0.00,0.00
24-June-2024,226.95,226.95,226.95,226.95,226.942528735632183908,87,6,19744.00,87,100.00,0.00,0.00
21-June-2024,222.50,222.50,222.50,222.50,222.485714285714285714,35,7,7787.00,35,100.00,0.00,0.00
20-June-2024,218.15,218.15,218.15,218.15,218.000000000000000000,3,3,654.00,3,100.00,0.00,0.00
19-June-2024,213.90,213.90,213.90,213.90,213.750000000000000000,4,3,855.00,4,100.00,0.00,0.00
18-June-2024,209.75,209.75,209.75,209.75,209.750000000000000000,4,3,839.00,4,100.00,0.00,0.00
14-June-2024,205.65,205.65,205.65,205.65,205.634920634920634920,63,5,12955.00,63,100.00,0.00,0.00
13-June-2024,201.65,201.65,201.65,201.65,201.500000000000000000,2,2,403.00,2,100.00,0.00,0.00
12-June-2024,197.70,197.70,197.70,197.70,197.700000000000000000,40,4,7908.00,40,100.00,0.00,0.00
11-June-2024,193.85,193.85,193.85,193.85,193.833333333333333333,6,1,1163.00,6,100.00,0.00,0.00
10-June-2024,190.05,190.05,190.05,190.05,190.000000000000000000,1,1,190.00,1,100.00,0.00,0.00
7-June-2024,186.35,186.35,186.35,186.35,186.200000000000000000,5,1,931.00,5,100.00,0.00,0.00
6-June-2024,182.70,182.70,182.70,182.70,182.682926829268292682,41,4,7490.00,41,100.00,0.00,0.00
5-June-2024,179.15,179.15,179.15,179.15,179.133333333333333333,15,3,2687.00,15,100.00,0.00,0.00
4-June-2024,175.65,175.65,175.65,175.65,175.500000000000000000,4,3,702.00,4,100.00,0.00,0.00
3-June-2024,172.25,172.25,172.25,172.25,172.247663551401869158,214,7,36861.00,214,100.00,0.00,0.00
31-May-2024,168.90,168.90,168.90,168.90,168.888888888888888888,18,3,3040.00,18,100.00,0.00,0.00
30-May-2024,165.60,165.60,165.60,165.60,165.500000000000000000,6,4,993.00,6,100.00,0.00,0.00
29-May-2024,162.40,162.40,162.40,162.40,162.333333333333333333,3,2,487.00,3,100.00,0.00,0.00
28-May-2024,159.25,159.25,159.25,159.25,159.249801113762927605,1257,5,200177.00,1257,100.00,0.00,0.00
27-May-2024,156.15,156.15,156.15,156.15,156.121212121212121212,33,4,5152.00,33,100.00,0.00,0.00
24-May-2024,153.10,153.10,153.10,153.10,153.100000000000000000,10,1,1531.00,10,100.00,0.00,0.00
23-May-2024,150.10,150.10,150.10,150.10,150.098290598290598290,234,4,35123.00,234,100.00,0.00,0.00
22-May-2024,147.20,147.20,147.20,147.20,147.000000000000000000,3,1,441.00,3,100.00,0.00,0.00
21-May-2024,144.35,144.35,144.35,144.35,144.000000000000000000,1,1,144.00,1,100.00,0.00,0.00
17-May-2024,141.55,141.55,141.55,141.55,141.000000000000000000,1,1,141.00,1,100.00,0.00,0.00
16-May-2024,138.80,138.80,138.80,138.80,138.000000000000000000,1,1,138.00,1,100.00,0.00,0.00
15-May-2024,136.10,136.10,136.10,136.10,136.000000000000000000,1,1,136.00,1,100.00,0.00,0.00
14-May-2024,133.45,133.45,133.45,133.45,133.437500000000000000,16,6,2135.00,16,100.00,0.00,0.00
13-May-2024,130.85,130.85,130.85,130.85,130.833333333333333333,42,3,5495.00,42,100.00,0.00,0.00
10-May-2024,128.30,128.30,128.30,128.30,128.300000000000000000,10,2,1283.00,10,100.00,0.00,0.00
9-May-2024,125.80,125.80,125.80,125.80,125.750000000000000000,8,3,1006.00,8,100.00,0.00,0.00
8-May-2024,123.35,123.35,123.35,123.35,123.350000000000000000,20,3,2467.00,20,100.00,0.00,0.00
