Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,58.56,61.49,58.56,60.04,59.906966819588178811,9373,131,561508.00,6806,72.61,2.93,1.48
27-June-2024,60.79,60.79,58.31,59.16,59.791714614499424626,1738,54,103918.00,1274,73.30,2.48,-1.63
26-June-2024,61.94,61.94,60.40,60.81,60.907622058306989813,2847,32,173404.00,2430,85.35,1.54,-1.13
25-June-2024,62.10,62.10,59.16,60.26,60.483960396039603960,12625,148,763610.00,9775,77.43,2.94,-1.84
24-June-2024,62.47,62.47,60.00,61.73,61.380732139342649084,10162,122,623751.00,6779,66.71,2.47,-0.74
21-June-2024,62.96,62.96,59.67,60.48,60.647762213870857533,2927,74,177516.00,2218,75.78,3.29,-2.48
20-June-2024,62.80,62.80,60.30,60.35,60.621422945655027566,3809,61,230907.00,3006,78.92,2.50,-2.45
19-June-2024,62.95,62.95,59.00,59.70,60.282677791021056813,5034,82,303463.00,4537,90.13,3.95,-3.25
18-June-2024,62.89,63.00,60.35,62.45,61.939589442815249266,3410,85,211214.00,2891,84.78,2.65,-0.44
14-June-2024,62.88,62.88,59.55,60.16,60.558732345849121598,2903,52,175802.00,2131,73.41,3.33,-2.72
13-June-2024,63.63,63.63,59.25,60.08,60.593645990922844175,3305,58,200262.00,2763,83.60,4.38,-3.55
12-June-2024,61.60,62.50,58.65,60.93,61.191433566433566433,5720,115,350015.00,4077,71.28,3.85,-0.67
11-June-2024,59.40,62.50,57.51,60.52,60.024973619416109743,8529,137,511953.00,7077,82.98,4.99,1.12
10-June-2024,61.71,61.71,55.80,58.15,58.624863288370397375,5486,117,321616.00,4515,82.30,5.91,-3.56
7-June-2024,60.50,62.00,58.21,59.04,60.285208148804251550,16935,133,1020930.00,14973,88.41,3.79,-1.46
6-June-2024,55.11,59.99,55.11,58.38,58.021818181818181818,6325,77,366988.00,4881,77.17,4.88,3.27
5-June-2024,59.25,59.25,51.51,55.92,54.240099695375242315,3611,94,195861.00,2809,77.79,7.74,-3.33
4-June-2024,59.67,59.67,50.00,52.73,54.025967325881341358,5815,133,314161.00,3904,67.14,9.67,-6.94
3-June-2024,57.00,60.68,57.00,57.59,58.264114062320340347,8697,165,506723.00,5638,64.83,3.68,0.59
31-May-2024,57.19,59.97,56.80,57.09,57.162237408251075677,3951,66,225848.00,3552,89.90,3.17,-0.10
30-May-2024,57.70,59.70,56.20,57.19,57.033071638861629048,10190,92,581167.00,9665,94.85,3.50,-0.51
29-May-2024,58.00,58.85,56.00,57.77,57.408262849707221860,6148,123,352946.00,4065,66.12,2.85,-0.23
28-May-2024,60.00,60.99,57.90,58.22,58.600216880534971986,5533,88,324235.00,4987,90.13,3.09,-1.78
27-May-2024,59.06,62.90,58.00,59.99,59.727967919425533899,10723,154,640463.00,7940,74.05,4.90,0.93
24-May-2024,63.99,64.36,60.00,60.22,61.365313653136531365,10840,174,665200.00,9587,88.44,4.36,-3.77
23-May-2024,64.00,64.95,62.20,62.40,63.224974721941354903,1978,70,125059.00,1270,64.21,2.75,-1.60
22-May-2024,65.90,65.90,62.21,62.76,63.164383561643835616,3869,78,244383.00,2887,74.62,3.69,-3.14
21-May-2024,68.49,68.49,62.65,62.81,63.600239616613418530,10016,112,637020.00,8765,87.51,5.84,-5.68
