Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,44.05,47.49,44.00,46.00,45.669541356330850646,5102,56,233006.00,4054,79.46,3.49,1.95
27-June-2024,47.00,47.00,45.00,46.36,46.033441208198489751,1854,29,85346.00,1454,78.42,2.00,-0.64
26-June-2024,48.00,48.00,45.50,46.00,45.930316742081447963,2210,45,101506.00,1427,64.57,2.50,-2.00
25-June-2024,44.50,48.50,44.50,47.58,47.036091145435081816,6539,69,307569.00,5625,86.02,4.00,3.08
24-June-2024,47.95,48.00,46.50,46.51,46.872633390705679862,1162,30,54466.00,1052,90.53,1.50,-1.44
21-June-2024,48.18,48.18,46.56,47.94,47.904471544715447154,1476,29,70707.00,1412,95.66,1.62,-0.24
20-June-2024,44.50,49.65,44.50,47.24,46.728853383458646616,2128,59,99439.00,1413,66.40,5.15,2.74
19-June-2024,47.07,47.07,46.10,46.13,46.332332761578044596,2332,31,108047.00,1994,85.51,0.97,-0.94
18-June-2024,48.80,48.80,46.69,47.32,47.392742532707973339,4051,48,191988.00,3847,94.96,2.11,-1.48
14-June-2024,49.50,49.50,46.38,46.69,47.984034833091436865,4134,77,198366.00,2848,68.89,3.12,-2.81
13-June-2024,47.75,49.00,45.70,48.78,47.964257347100873709,2518,46,120774.00,2430,96.51,3.30,1.03
12-June-2024,46.90,47.80,44.40,47.70,46.192745376955903271,1406,39,64947.00,1296,92.18,3.40,0.80
11-June-2024,47.65,49.30,44.80,47.01,46.863895407308079114,2983,49,139795.00,2878,96.48,4.50,-0.64
10-June-2024,45.43,47.60,45.00,47.59,47.119196717771539624,4631,73,218209.00,4537,97.97,2.60,2.16
7-June-2024,45.49,47.00,43.13,45.32,46.001723395088323998,2321,40,106770.00,2092,90.13,3.87,-0.17
6-June-2024,42.59,45.63,42.25,44.69,45.010669553115818772,6467,68,291084.00,6317,97.68,3.38,2.10
5-June-2024,42.70,43.94,42.70,43.46,43.232213007420340462,2291,51,99045.00,2290,99.96,1.24,0.76
4-June-2024,41.90,42.40,38.70,42.28,40.970606629143214509,6396,91,262048.00,5173,80.88,3.70,0.38
3-June-2024,42.00,44.20,40.01,40.71,40.772917134516056591,22265,161,907809.00,17815,80.01,4.19,-1.29
31-May-2024,43.00,44.00,42.00,42.11,42.644756838905775075,2632,44,112241.00,2332,88.60,2.00,-0.89
30-May-2024,43.98,43.98,42.00,43.15,42.758684863523573200,1612,40,68927.00,1561,96.84,1.98,-0.83
29-May-2024,44.99,44.99,41.88,43.97,42.651075771749298409,1069,35,45594.00,1069,100.00,3.11,-1.02
28-May-2024,44.85,44.85,42.99,43.00,44.383132530120481927,2905,40,128933.00,2827,97.31,1.86,-1.85
27-May-2024,44.00,44.66,43.00,43.88,43.419916016796640671,1667,43,72381.00,1660,99.58,1.66,-0.12
24-May-2024,42.35,43.99,42.30,43.68,43.607062359128474830,2662,46,116082.00,2662,100.00,1.69,1.33
23-May-2024,44.95,45.00,40.90,42.30,42.474679931501263964,12263,80,520867.00,12263,100.00,4.10,-2.65
22-May-2024,45.99,45.99,42.50,42.98,43.304363186716127892,11322,107,490292.00,11322,100.00,3.49,-3.01
21-May-2024,44.50,45.00,41.79,44.73,42.418679016429595324,18138,148,769390.00,18138,100.00,3.21,0.23
18-May-2024,45.60,47.25,43.01,43.98,44.698571979930528753,2591,42,115814.00,2591,100.00,4.24,-1.62
17-May-2024,46.30,46.49,44.00,45.27,45.300640439158279963,5465,50,247568.00,5465,100.00,2.49,-1.03
16-May-2024,47.50,47.50,44.14,44.72,44.886736732389472769,11513,76,516781.00,11513,100.00,3.36,-2.78
15-May-2024,43.50,46.90,43.05,46.46,44.242311335648879065,15835,91,700577.00,15835,100.00,3.85,2.96
14-May-2024,44.51,47.99,44.18,44.76,44.441619585687382297,5310,72,235985.00,5310,100.00,3.81,0.25
13-May-2024,47.25,47.25,45.00,46.50,46.615574174470182355,2029,36,94583.00,2029,100.00,2.25,-0.75
10-May-2024,43.27,45.00,43.27,45.00,43.311550151975683890,1974,15,85497.00,1974,100.00,1.73,1.73
9-May-2024,44.10,44.15,44.10,44.15,44.099815157116451016,541,9,23858.00,541,100.00,0.05,0.05
8-May-2024,45.00,45.01,45.00,45.00,45.006864988558352402,2185,23,98340.00,2185,100.00,0.01,0.00
7-May-2024,45.00,45.00,45.00,45.00,45.000000000000000000,2063,11,92835.00,2063,100.00,0.00,0.00
6-May-2024,45.83,45.83,45.75,45.83,45.823687635574837310,11525,35,528118.00,11525,100.00,0.08,0.00
