Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,249.95,252.40,242.65,250.90,246.619779396016277575,37352,1093,9211742.00,18367,49.17,9.75,0.95
27-June-2024,246.00,257.00,245.25,247.85,251.869237722205483579,92932,2066,23406712.00,33792,36.36,11.75,1.85
26-June-2024,260.00,260.00,247.15,248.70,252.128821382689662228,87959,2100,22176999.00,37430,42.55,12.85,-11.30
25-June-2024,259.05,260.90,252.20,253.40,255.454616025902665683,3572142,1203,912520163.00,3542117,99.16,8.70,-5.65
24-June-2024,260.70,262.10,254.05,259.05,258.411310494834148994,27585,857,7128276.00,9311,33.75,8.05,-1.65
21-June-2024,272.65,274.85,262.00,263.25,266.232949880086175358,123005,2495,32747984.00,51117,41.56,12.85,-9.40
20-June-2024,269.80,283.95,263.85,272.65,272.037866312810756367,125098,3000,34031393.00,40314,32.23,20.10,2.85
19-June-2024,270.00,279.00,265.00,267.10,270.242155317796024439,36171,684,9774929.00,16459,45.50,14.00,-2.90
18-June-2024,268.25,269.35,262.00,265.50,264.800390729204261929,127454,2128,33749869.00,87201,68.42,7.35,-2.75
14-June-2024,275.00,275.00,267.30,268.75,271.635971486335750139,114752,2566,31170771.00,68702,59.87,7.70,-6.25
13-June-2024,281.35,281.35,273.05,276.10,276.617172894626872237,45467,1228,12576953.00,17349,38.16,8.30,-5.25
12-June-2024,284.35,288.00,274.70,276.90,280.972162928901058500,182239,4036,51204086.00,91236,50.06,13.30,-7.45
11-June-2024,276.90,285.50,274.00,282.20,280.492115127119177639,238241,5119,66824722.00,109996,46.17,11.50,5.30
10-June-2024,269.80,279.90,265.00,273.25,274.954981879561137864,100715,2666,27692091.00,33260,33.02,14.90,3.45
7-June-2024,267.00,276.55,263.00,268.00,268.346198609074135402,105685,2130,28360168.00,41066,38.86,13.55,1.00
6-June-2024,249.05,272.50,249.05,267.75,262.532247409301107423,511638,11571,134321474.00,279574,54.64,23.45,18.70
5-June-2024,219.00,250.85,215.00,247.60,241.794981316840613323,155220,3597,37531417.00,67739,43.64,35.85,28.60
4-June-2024,235.00,235.00,201.20,219.60,221.230927245771037636,167949,4744,37155513.00,62311,37.10,33.80,-15.40
3-June-2024,240.00,244.00,234.30,236.05,239.453520056593392197,229002,4648,54835335.00,133756,58.41,9.70,-3.95
31-May-2024,223.75,231.00,219.25,229.80,225.437362602095669057,62319,1993,14049031.00,27041,43.39,11.75,6.05
30-May-2024,224.85,225.90,220.90,223.75,223.749763132961364354,18998,690,4250798.00,6250,32.90,5.00,-1.10
29-May-2024,227.30,227.30,221.25,224.85,225.000703329997024373,36967,1458,8317601.00,14899,40.30,6.05,-2.45
28-May-2024,232.05,233.55,223.75,226.10,228.536773081304066742,64966,1625,14847120.00,30687,47.24,9.80,-5.95
27-May-2024,227.05,235.50,227.05,232.05,232.238964581004213914,81397,2158,18903555.00,45180,55.51,8.45,5.00
24-May-2024,231.50,234.40,229.40,230.90,232.565546812190903111,41047,870,9546118.00,22160,53.99,5.00,-0.60
23-May-2024,225.85,235.50,225.85,231.10,232.310149984376627434,76808,1445,17843278.00,35600,46.35,9.65,5.25
22-May-2024,225.05,233.35,216.80,227.10,225.566668776771960920,284346,5886,64138980.00,144574,50.84,16.55,2.05
21-May-2024,244.95,244.95,236.85,239.80,241.098359990257367865,49268,1330,11878434.00,15034,30.51,8.10,-5.15
18-May-2024,232.65,243.75,232.65,242.60,241.021153918862716926,52898,1592,12749537.00,37391,70.68,11.10,9.95
17-May-2024,230.80,237.40,230.80,233.90,234.680944466524551071,55354,1642,12990529.00,21670,39.15,6.60,3.10
16-May-2024,227.80,233.90,227.80,232.15,231.354848046309696092,13820,618,3197324.00,5737,41.51,6.10,4.35
15-May-2024,224.55,234.00,224.55,231.95,230.619052017142012708,54136,1618,12484793.00,28520,52.68,9.45,7.40
14-May-2024,217.05,226.45,217.05,224.95,224.569610961585515047,12261,574,2753448.00,4560,37.19,9.40,7.90
13-May-2024,220.00,223.30,212.20,220.45,218.260171577499457033,55252,1601,12059311.00,23752,42.99,11.10,0.45
10-May-2024,222.05,224.35,214.25,219.65,219.095198640621269783,71209,1786,15601550.00,31396,44.09,10.10,-2.40
9-May-2024,234.90,234.90,220.05,222.55,226.255656332862488538,80706,2567,18260189.00,36473,45.19,14.85,-12.35
8-May-2024,227.75,235.25,226.10,231.75,231.114593105065666041,34112,887,7883781.00,11766,34.49,9.15,4.00
7-May-2024,231.55,235.50,224.20,229.70,229.044437580575848732,74464,1791,17055565.00,30055,40.36,11.30,-1.85
6-May-2024,236.05,237.25,227.05,230.50,232.763728257900009106,43924,923,10223914.00,16386,37.31,10.20,-5.55
3-May-2024,240.55,244.20,233.55,236.00,238.295854951185495118,89625,2146,21357266.00,50283,56.10,10.65,-4.55
2-May-2024,238.85,242.95,236.30,240.90,240.616745364733366990,101019,2170,24306863.00,50808,50.30,6.65,2.05
30-April-2024,231.40,243.55,231.40,236.95,238.593916086937734952,46286,1858,11043558.00,13772,29.75,12.15,5.55
29-April-2024,235.75,235.75,230.00,230.85,231.825126946996063216,17527,635,4063199.00,5844,33.34,5.75,-4.90
