Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-April-2019,2.75,3.00,2.75,2.82,2.878495120823497919,123279,157,354858.00,123279,100.00,0.25,0.07
25-March-2019,3.00,3.00,2.86,2.86,2.863468794726113544,23057,28,66023.00,23057,100.00,0.14,-0.14
18-March-2019,3.10,3.31,3.01,3.01,3.040256152998154410,80733,77,245449.00,80733,100.00,0.30,-0.09
11-March-2019,2.90,3.16,2.90,3.16,3.120287233928705199,93443,112,291569.00,93443,100.00,0.26,0.26
5-March-2019,2.80,3.01,2.80,3.01,2.986609790880522987,79237,107,236650.00,79237,100.00,0.21,0.21
25-February-2019,2.72,2.87,2.61,2.87,2.850662100456621004,87600,123,249718.00,87600,100.00,0.26,0.15
18-February-2019,2.75,2.81,2.55,2.74,2.743177286390286003,67202,104,184347.00,67202,100.00,0.26,-0.01
11-February-2019,2.80,2.80,2.68,2.68,2.703409371654451124,72858,69,196965.00,72858,100.00,0.12,-0.12
4-February-2019,3.00,3.10,2.82,2.82,2.927405152460501157,79496,112,232717.00,79496,100.00,0.28,-0.18
28-January-2019,3.11,3.26,2.96,2.96,3.062570674707877874,74284,80,227500.00,74284,100.00,0.30,-0.15
21-January-2019,2.85,3.11,2.83,3.11,3.048056951811787233,129513,164,394763.00,129513,100.00,0.28,0.26
14-January-2019,3.15,3.26,2.96,2.97,3.019377807917267101,58985,95,178098.00,58985,100.00,0.30,-0.18
7-January-2019,3.20,3.30,3.11,3.11,3.136207732504893422,55687,122,174646.00,55687,100.00,0.19,-0.09
31-December-2018,3.50,3.51,3.25,3.27,3.265324849499339511,99169,158,323819.00,99169,100.00,0.26,-0.23
24-December-2018,3.60,3.75,3.42,3.42,3.513118403619615866,110951,153,389784.00,110951,100.00,0.33,-0.18
17-December-2018,3.50,3.60,3.26,3.60,3.462617746458617962,111256,161,385237.00,111256,100.00,0.34,0.10
10-December-2018,3.43,3.50,3.43,3.43,3.433898530708687621,60097,58,206367.00,60097,100.00,0.07,0.00
3-December-2018,3.80,3.80,3.61,3.61,3.675508291569897730,49086,64,180416.00,49086,100.00,0.19,-0.19
26-November-2018,3.80,3.80,3.80,3.80,3.799988072341250316,67071,76,254869.00,67071,100.00,0.00,0.00
19-November-2018,3.99,4.20,3.99,3.99,4.000436056414798664,73385,126,293572.00,73385,100.00,0.21,0.00
12-November-2018,4.19,4.20,4.19,4.19,4.190015164965231543,108144,95,453125.00,108144,100.00,0.01,0.00
5-November-2018,4.41,4.41,4.41,4.41,4.409997951239500102,48810,30,215252.00,48810,100.00,0.00,0.00
29-October-2018,4.64,4.64,4.64,4.64,4.640000000000000000,25900,13,120176.00,25900,100.00,0.00,0.00
22-October-2018,4.88,4.88,4.88,4.88,4.879977144231925899,33252,36,162269.00,33252,100.00,0.00,0.00
15-October-2018,5.13,5.13,5.13,5.13,5.129925187032418952,8020,14,41142.00,8020,100.00,0.00,0.00
8-October-2018,5.39,5.39,5.39,5.39,5.389473684210526315,950,6,5120.00,950,100.00,0.00,0.00
1-October-2018,5.80,5.80,5.67,5.67,5.669939132142155900,5093,11,28877.00,5093,100.00,0.13,-0.13
7-September-2018,5.60,6.14,5.60,5.96,5.962772792672077672,182098,333,1085809.00,182098,100.00,0.54,0.36
6-September-2018,5.86,5.86,5.32,5.85,5.765326849378120653,199878,346,1152362.00,199878,100.00,0.54,-0.01
