Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,33.74,34.69,32.30,33.41,33.712323992750592499,14346,77,483637.00,14346,100.00,2.39,-0.33
27-June-2024,32.11,33.67,32.10,33.08,32.790816326530612244,10192,50,334204.00,10192,100.00,1.57,0.97
26-June-2024,32.02,33.38,32.02,33.13,32.957712444623439387,7449,46,245502.00,7449,100.00,1.36,1.11
25-June-2024,33.58,33.58,31.68,32.36,32.128486055776892430,5020,52,161285.00,5020,100.00,1.90,-1.22
24-June-2024,32.40,33.44,32.30,32.92,32.778662873399715504,3515,41,115217.00,3515,100.00,1.14,0.52
21-June-2024,32.51,33.50,32.00,32.25,32.621722395958624007,8314,55,271217.00,8314,100.00,1.50,-0.26
20-June-2024,32.88,33.74,32.08,33.26,32.613440860215053763,5580,41,181983.00,5580,100.00,1.66,0.38
19-June-2024,32.81,32.81,32.47,32.61,32.648696334052146637,5101,39,166541.00,5101,100.00,0.34,-0.20
18-June-2024,33.37,33.95,32.51,32.81,33.173902728351126927,8430,65,279656.00,8430,100.00,1.44,-0.56
14-June-2024,32.20,33.81,32.14,33.33,33.521658311271334422,17753,78,595110.00,17753,100.00,1.67,1.13
13-June-2024,32.35,33.87,32.06,32.20,32.424063116370808678,8112,53,263024.00,8112,100.00,1.81,-0.15
12-June-2024,33.77,34.49,32.15,32.87,33.119904711487559555,3778,42,125127.00,3778,100.00,2.34,-0.90
11-June-2024,32.30,34.00,32.00,33.77,33.436982248520710059,6760,57,226034.00,6760,100.00,2.00,1.47
10-June-2024,35.00,35.00,32.09,32.60,33.126595744680851063,7520,66,249112.00,7520,100.00,2.91,-2.40
7-June-2024,33.40,33.54,32.16,33.54,33.141773268636965152,22670,64,751324.00,22670,100.00,1.38,0.14
6-June-2024,31.60,31.95,31.60,31.95,31.874841571609632446,3156,13,100597.00,3156,100.00,0.35,0.35
5-June-2024,29.76,31.89,29.76,30.43,30.512694243817027796,9138,32,278825.00,9138,100.00,2.13,0.67
4-June-2024,32.24,32.24,30.70,31.32,30.924579168858495528,15208,47,470301.00,15208,100.00,1.54,-0.92
3-June-2024,32.20,32.24,31.27,32.24,32.002978672703443345,8393,56,268601.00,8393,100.00,0.97,0.04
31-May-2024,33.57,33.57,30.46,30.71,30.909279909279909279,5291,33,163541.00,5291,100.00,3.11,-2.86
30-May-2024,31.51,31.98,29.94,31.98,30.313434035031335368,12446,62,377281.00,12446,100.00,2.04,0.47
29-May-2024,32.01,32.01,31.50,31.51,31.508954100827689992,6645,60,209377.00,6645,100.00,0.51,-0.50
28-May-2024,35.00,35.00,33.15,33.15,33.512884455527847049,4812,37,161264.00,4812,100.00,1.85,-1.85
27-May-2024,34.39,35.31,32.90,34.89,34.494597097869712874,9717,55,335184.00,9717,100.00,2.41,0.50
24-May-2024,32.35,33.63,32.05,33.63,33.386044148365607181,17713,49,591367.00,17713,100.00,1.58,1.28
23-May-2024,32.40,32.87,31.00,32.03,32.069191705459162082,9452,54,303118.00,9452,100.00,1.87,-0.37
22-May-2024,32.33,32.39,31.00,31.34,31.713700234192037470,5124,46,162501.00,5124,100.00,1.39,-0.99
21-May-2024,32.18,32.41,31.10,31.35,31.528783178214408824,5802,47,182930.00,5802,100.00,1.31,-0.83
18-May-2024,32.10,32.65,32.00,32.18,32.567676767676767676,495,8,16121.00,495,100.00,0.65,0.08
17-May-2024,32.48,32.48,31.03,32.18,31.295281933256616800,4345,35,135978.00,4345,100.00,1.45,-0.30
