Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,278.00,282.85,278.00,279.80,280.156792205358815814,26685,1115,7475984.00,16279,61.00,4.85,1.80
27-June-2024,287.95,287.95,275.40,277.90,281.415986110217992412,15551,907,4376300.00,5523,35.52,12.55,-10.05
26-June-2024,282.95,287.15,279.20,280.00,283.036939851731077879,39253,1673,11110049.00,18306,46.64,7.95,-2.95
25-June-2024,284.15,288.70,279.05,280.35,283.284002252071101101,12433,767,3522070.00,4725,38.00,9.65,-3.80
24-June-2024,294.95,294.95,284.00,285.95,287.644818141282884260,15699,860,4515736.00,6210,39.56,10.95,-9.00
21-June-2024,297.85,303.50,290.80,291.75,295.383594301860136566,33976,1168,10035953.00,7253,21.35,12.70,-6.10
20-June-2024,297.10,301.30,293.10,294.20,296.808542129189132043,37836,1379,11230048.00,8844,23.37,8.20,-2.90
19-June-2024,283.00,307.70,275.00,297.10,295.239079991858335029,221085,5957,65272932.00,96235,43.53,32.70,14.10
18-June-2024,295.05,296.65,280.00,282.95,283.106992623300615741,32806,933,9287608.00,17882,54.51,16.65,-12.10
14-June-2024,293.40,298.65,286.40,290.65,290.726241982824220023,91990,3732,26743907.00,48351,52.56,12.25,-2.75
13-June-2024,268.80,305.00,268.80,291.90,295.286280807910823970,273347,8832,80715619.00,46176,16.89,36.20,23.10
12-June-2024,262.00,266.60,259.15,260.50,261.826915734933187892,36670,1672,9601193.00,25102,68.45,7.45,-1.50
11-June-2024,266.00,266.70,259.55,260.30,262.153745301984092299,11441,711,2999301.00,6021,52.63,7.15,-5.70
10-June-2024,264.45,276.40,262.70,264.85,265.829811794228356336,19925,908,5296659.00,9393,47.14,13.70,0.40
7-June-2024,248.15,261.00,248.15,259.25,257.088591880398320082,37859,1857,9733117.00,19816,52.34,12.85,11.10
6-June-2024,255.00,257.90,246.70,248.15,251.751845574928905868,34813,1620,8764237.00,14810,42.54,11.20,-6.85
5-June-2024,230.15,248.20,230.15,244.45,243.034122218297421405,14155,739,3440148.00,5871,41.48,18.05,14.30
4-June-2024,238.00,248.00,226.00,234.95,234.743263162413955951,69877,3489,16403155.00,40300,57.67,22.00,-3.05
3-June-2024,255.05,255.05,240.10,241.60,244.498174778761061946,18080,987,4420527.00,11146,61.65,14.95,-13.45
31-May-2024,245.05,249.50,242.00,243.50,244.517519334809919756,27541,1581,6734257.00,18064,65.59,7.50,-1.55
30-May-2024,245.00,248.55,243.25,245.60,245.064717193820038458,30162,1561,7391642.00,18846,62.48,5.30,0.60
29-May-2024,254.95,254.95,245.00,246.85,250.028964041800378507,12153,858,3038602.00,8441,69.46,9.95,-8.10
28-May-2024,263.95,263.95,251.50,253.50,255.234589713388299960,20376,918,5200660.00,12386,60.79,12.45,-10.45
27-May-2024,270.00,272.00,263.00,264.40,266.206047966631908237,14385,1058,3829374.00,5760,40.04,9.00,-5.60
24-May-2024,270.75,274.15,267.00,267.80,270.953224189776144336,11972,654,3243852.00,4561,38.10,7.15,-2.95
23-May-2024,272.15,272.15,265.00,266.20,267.743539202803328953,9132,539,2445034.00,5154,56.44,7.15,-5.95
