Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,3.02,3.02,3.02,3.02,3.019999983397336600,2409252,3322,7275941.00,2409252,100.00,0.00,0.00
27-June-2024,3.31,3.33,3.17,3.17,3.185447021519040398,3077693,4107,9803828.00,3077693,100.00,0.16,-0.14
26-June-2024,3.51,3.57,3.31,3.33,3.390404685938508074,8622563,6603,29233978.00,8622563,100.00,0.26,-0.18
25-June-2024,3.68,3.70,3.40,3.44,3.586739872272434747,16612389,11493,59584318.00,16612389,100.00,0.30,-0.24
24-June-2024,3.55,3.55,3.52,3.53,3.546856343544127553,17149727,12452,60827618.00,17149727,100.00,0.03,-0.02
21-June-2024,3.38,3.39,3.24,3.39,3.351459181370857612,15160247,8333,50808949.00,15160247,100.00,0.15,0.01
20-June-2024,3.13,3.23,2.93,3.23,3.216303826816522032,15434082,7458,49640697.00,15434082,100.00,0.30,0.10
19-June-2024,3.25,3.25,3.08,3.08,3.100398369058342433,1003592,1694,3111535.00,1003592,100.00,0.17,-0.17
18-June-2024,3.11,3.25,2.96,3.24,3.012019759088369709,6893233,2281,20762554.00,6893233,100.00,0.29,0.13
14-June-2024,3.30,3.36,3.09,3.11,3.145328903324985742,2016550,2381,6342713.00,2016550,100.00,0.27,-0.19
13-June-2024,3.42,3.44,3.23,3.24,3.294726741831106499,1064067,1631,3505810.00,1064067,100.00,0.21,-0.18
12-June-2024,3.60,3.62,3.31,3.35,3.396904523307647119,1446950,2331,4915151.00,1446950,100.00,0.31,-0.25
11-June-2024,3.43,3.48,3.30,3.48,3.430030361936019920,772678,1072,2650309.00,772678,100.00,0.18,0.05
10-June-2024,3.34,3.40,3.28,3.32,3.332326341497771864,525327,1656,1750561.00,525327,100.00,0.12,-0.02
7-June-2024,3.27,3.33,3.10,3.27,3.199484588870178877,771423,1388,2468156.00,771423,100.00,0.23,0.00
6-June-2024,3.11,3.22,2.92,3.21,3.120350221812248145,1829926,1303,5710010.00,1829926,100.00,0.30,0.10
5-June-2024,3.20,3.20,2.99,3.07,3.053654032550725569,435382,1321,1329506.00,435382,100.00,0.21,-0.13
4-June-2024,3.12,3.18,3.00,3.11,3.097488061409515835,439541,1770,1361473.00,439541,100.00,0.18,-0.01
3-June-2024,3.33,3.33,3.06,3.07,3.093971075436303751,2903138,2871,8982225.00,2903138,100.00,0.27,-0.26
31-May-2024,3.40,3.40,3.17,3.18,3.203317166600359778,987831,1852,3164336.00,987831,100.00,0.23,-0.22
30-May-2024,3.18,3.40,3.18,3.29,3.252147783691527825,939806,1781,3056388.00,939806,100.00,0.22,0.11
29-May-2024,3.54,3.57,3.29,3.34,3.377717076784184819,777582,1306,2626452.00,777582,100.00,0.28,-0.20
28-May-2024,3.45,3.59,3.31,3.46,3.373185223278151580,1158958,1887,3909380.00,1158958,100.00,0.28,0.01
27-May-2024,3.72,3.77,3.42,3.45,3.555994176605633014,1250130,2411,4445455.00,1250130,100.00,0.35,-0.27
24-May-2024,3.91,3.91,3.59,3.60,3.660412515473450724,1152781,2169,4219654.00,1152781,100.00,0.32,-0.31
23-May-2024,3.70,3.81,3.50,3.77,3.628766874210653050,1017455,2118,3692107.00,1017455,100.00,0.31,0.07
22-May-2024,3.83,3.95,3.63,3.63,3.739184083209012450,1004122,2157,3754597.00,1004122,100.00,0.32,-0.20
21-May-2024,3.87,4.00,3.80,3.82,3.884159829197750772,1208415,2849,4693677.00,1208415,100.00,0.20,-0.05
18-May-2024,3.70,3.88,3.61,3.83,3.780544217687074829,654150,1014,2473043.00,654150,100.00,0.27,0.13
17-May-2024,3.53,3.70,3.41,3.70,3.650289728147419439,1000248,1223,3651195.00,1000248,100.00,0.29,0.17
16-May-2024,3.45,3.53,3.25,3.53,3.448160773161840792,913237,1104,3148988.00,913237,100.00,0.28,0.08
15-May-2024,3.39,3.39,3.31,3.37,3.353164479707049130,163850,886,549416.00,163850,100.00,0.08,-0.02
14-May-2024,3.40,3.40,3.28,3.34,3.349806274687397791,158988,877,532579.00,158988,100.00,0.12,-0.06
13-May-2024,3.35,3.40,3.18,3.35,3.292179812855718833,310990,1118,1023835.00,310990,100.00,0.22,0.00
10-May-2024,3.28,3.35,3.16,3.24,3.230098100763174017,264422,913,854109.00,264422,100.00,0.19,-0.04
9-May-2024,3.38,3.42,3.26,3.28,3.326315954184139700,319540,981,1062891.00,319540,100.00,0.16,-0.10
8-May-2024,3.35,3.42,3.25,3.38,3.374359274657921961,256155,1006,864359.00,256155,100.00,0.17,0.03
7-May-2024,3.48,3.54,3.35,3.38,3.398762208949284187,291487,1064,990695.00,291487,100.00,0.19,-0.10
6-May-2024,3.55,3.55,3.35,3.48,3.453213450292397660,342000,1313,1180999.00,342000,100.00,0.20,-0.07
3-May-2024,3.60,3.60,3.33,3.45,3.409196299621374760,512380,1226,1746804.00,512380,100.00,0.27,-0.15
2-May-2024,3.55,3.62,3.40,3.50,3.493518653135994882,515865,1416,1802184.00,515865,100.00,0.22,-0.05
30-April-2024,3.54,3.54,3.40,3.48,3.480544914973895283,417166,1097,1451965.00,417166,100.00,0.14,-0.06
29-April-2024,3.72,3.72,3.39,3.39,3.433419713402922561,1717603,2310,5897252.00,1717603,100.00,0.33,-0.33
26-April-2024,3.54,3.85,3.54,3.56,3.557089016765407759,988106,1509,3514781.00,988106,100.00,0.31,0.02
25-April-2024,3.95,4.10,3.72,3.72,3.817325789712484985,1412761,2245,5392969.00,1412761,100.00,0.38,-0.23
24-April-2024,3.93,3.93,3.80,3.91,3.925195046656259735,1800723,1975,7068189.00,1800723,100.00,0.13,-0.02
23-April-2024,3.75,3.75,3.66,3.75,3.744987474036237108,583987,1194,2187024.00,583987,100.00,0.09,0.00
22-April-2024,3.50,3.58,3.43,3.58,3.543648946045755697,691586,1047,2450738.00,691586,100.00,0.15,0.08
19-April-2024,3.41,3.58,3.24,3.41,3.414570779610171909,652031,1178,2226406.00,652031,100.00,0.34,0.00
18-April-2024,3.71,3.71,3.40,3.41,3.489334885555673148,1351181,2067,4714723.00,1351181,100.00,0.31,-0.30
16-April-2024,3.57,3.75,3.57,3.57,3.604105470121285366,720697,1529,2597468.00,720697,100.00,0.18,0.00
15-April-2024,4.13,4.13,3.75,3.75,3.838222787961200056,1841446,2853,7067880.00,1841446,100.00,0.38,-0.38
12-April-2024,3.76,3.94,3.63,3.94,3.822564215710352702,1241869,2003,4747124.00,1241869,100.00,0.31,0.18
10-April-2024,3.82,3.82,3.68,3.76,3.782383670216983887,517043,1552,1955655.00,517043,100.00,0.14,-0.06
9-April-2024,3.83,3.83,3.47,3.69,3.700144228053327307,1132928,1863,4191997.00,1132928,100.00,0.36,-0.14
8-April-2024,3.87,3.87,3.51,3.65,3.720344161781005219,1906429,2565,7092572.00,1906429,100.00,0.36,-0.22
5-April-2024,3.62,3.71,3.39,3.69,3.636257322536181943,928640,2226,3376774.00,928640,100.00,0.32,0.07
4-April-2024,3.54,3.54,3.22,3.54,3.528675830114923466,1362733,2170,4808643.00,1362733,100.00,0.32,0.00
3-April-2024,3.06,3.38,3.06,3.38,3.179649482054514330,3016051,1908,9589985.00,3016051,100.00,0.32,0.32
2-April-2024,3.22,3.22,3.22,3.22,3.219999046926935036,167878,577,540567.00,167878,100.00,0.00,0.00
1-April-2024,3.38,3.38,3.38,3.38,3.379996983863670637,165775,619,560319.00,165775,100.00,0.00,0.00
28-March-2024,3.55,3.55,3.55,3.55,3.549995007987220447,40064,169,142227.00,40064,100.00,0.00,0.00
27-March-2024,3.60,3.60,3.60,3.60,3.599986373237037541,44031,182,158511.00,44031,100.00,0.00,0.00
26-March-2024,3.65,3.65,3.65,3.65,3.649996390412936760,55408,182,202239.00,55408,100.00,0.00,0.00
22-March-2024,3.70,3.70,3.70,3.70,3.699997955971628886,97846,221,362030.00,97846,100.00,0.00,0.00
21-March-2024,3.75,3.75,3.75,3.75,3.750000000000000000,88944,337,333540.00,88944,100.00,0.00,0.00
20-March-2024,3.80,3.80,3.80,3.80,3.800000000000000000,58460,265,222148.00,58460,100.00,0.00,0.00
19-March-2024,3.85,3.85,3.85,3.85,3.849998614945659701,108299,327,416951.00,108299,100.00,0.00,0.00
18-March-2024,3.90,3.90,3.90,3.90,3.899996269909358797,134045,431,522775.00,134045,100.00,0.00,0.00
15-March-2024,3.95,3.95,3.95,3.95,3.949998662090204310,411089,516,1623801.00,411089,100.00,0.00,0.00
14-March-2024,4.00,4.00,4.00,4.00,4.000000000000000000,798945,1262,3195780.00,798945,100.00,0.00,0.00
13-March-2024,4.05,4.05,4.05,4.05,4.049982587657398412,54559,21,220963.00,54559,100.00,0.00,0.00
12-March-2024,4.00,4.00,4.00,4.00,4.000000000000000000,29446,22,117784.00,29446,100.00,0.00,0.00
11-March-2024,3.95,3.95,3.95,3.95,3.949985124458695580,30251,16,119491.00,30251,100.00,0.00,0.00
7-March-2024,3.90,3.90,3.90,3.90,3.891089108910891089,101,1,393.00,101,100.00,0.00,0.00
6-March-2024,295.45,295.55,295.45,295.55,295.471434187928073333,48327,1299,14279248.00,48327,100.00,0.10,0.10
5-March-2024,289.80,289.80,289.80,289.80,289.799976962506479295,34726,45,10063594.00,34726,100.00,0.00,0.00
4-March-2024,284.15,284.15,284.15,284.15,284.149986257803604381,25469,29,7237016.00,25469,100.00,0.00,0.00
2-March-2024,278.60,278.60,278.60,278.60,278.000000000000000000,1,1,278.00,1,100.00,0.00,0.00
1-March-2024,273.15,273.15,273.15,273.15,273.149951314508276533,13351,29,3646825.00,13351,100.00,0.00,0.00
29-February-2024,267.80,267.80,267.80,267.80,267.799618320610687022,1572,16,420981.00,1572,100.00,0.00,0.00
28-February-2024,262.55,262.55,262.55,262.55,262.549918463489762638,5519,22,1449013.00,5519,100.00,0.00,0.00
