Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,1015.00,1015.00,983.70,1000.45,999.373472949389179755,573,117,572641.00,416,72.60,31.30,-14.55
27-June-2024,1038.55,1039.95,986.00,1005.25,1009.676130389064143007,951,171,960202.00,702,73.82,53.95,-33.30
26-June-2024,1025.00,1031.45,1010.55,1018.15,1022.288401253918495297,319,83,326110.00,222,69.59,20.90,-6.85
25-June-2024,1050.00,1050.00,1004.70,1023.55,1035.235639861074004808,3743,497,3874887.00,3549,94.82,45.30,-26.45
24-June-2024,1039.95,1070.00,1012.60,1023.75,1045.924981791697013838,4119,381,4308165.00,2839,68.92,57.40,-16.20
21-June-2024,1052.05,1052.05,1000.00,1028.75,1016.879683840749414519,3416,316,3473661.00,2175,63.67,52.05,-23.30
20-June-2024,1034.95,1061.90,998.15,1019.30,1044.463676894833464463,3813,484,3982540.00,2382,62.47,63.75,-15.65
19-June-2024,994.95,1011.35,976.10,1011.35,1002.735951008645533141,2776,232,2783595.00,2212,79.68,35.25,16.40
18-June-2024,958.65,963.20,947.80,963.20,959.836047774158523344,1842,172,1768018.00,1515,82.25,15.40,4.55
14-June-2024,916.60,929.35,909.35,917.35,916.987525987525987525,1443,104,1323213.00,1245,86.28,20.00,0.75
13-June-2024,939.95,939.95,915.00,916.60,921.304738562091503267,1224,171,1127677.00,795,64.95,24.95,-23.35
12-June-2024,904.95,909.75,890.00,908.80,906.851637764932562620,2076,106,1882624.00,1756,84.59,19.75,3.85
11-June-2024,855.05,867.10,846.30,866.45,855.556683587140439932,591,81,505634.00,440,74.45,20.80,11.40
10-June-2024,886.15,886.15,843.20,849.00,856.706153846153846153,1300,112,1113718.00,1159,89.15,42.95,-37.15
7-June-2024,855.50,870.00,855.50,869.15,868.590909090909090909,110,21,95545.00,106,96.36,14.50,13.65
6-June-2024,861.80,861.80,841.10,850.10,850.539711191335740072,554,49,471199.00,486,87.73,20.70,-11.70
5-June-2024,872.10,872.10,872.10,872.10,872.098265895953757225,173,17,150873.00,173,100.00,0.00,0.00
4-June-2024,860.00,918.00,838.70,918.00,885.725510204081632653,980,51,868011.00,968,98.78,79.30,58.00
3-June-2024,895.00,915.00,868.75,882.80,885.753271028037383177,535,129,473878.00,425,79.44,46.25,-12.20
31-May-2024,891.80,891.80,858.65,889.90,878.111111111111111111,63,34,55321.00,52,82.54,33.15,-1.90
30-May-2024,908.15,917.30,876.30,885.95,894.011976047904191616,167,32,149300.00,151,90.42,41.00,-22.20
29-May-2024,873.10,918.85,873.10,904.95,903.508196721311475409,244,49,220456.00,205,84.02,45.75,31.85
28-May-2024,926.00,926.00,917.00,919.05,920.944444444444444444,18,9,16577.00,7,38.89,9.00,-6.95
27-May-2024,938.20,941.55,918.30,932.20,932.000000000000000000,395,61,368140.00,341,86.33,23.25,-6.00
24-May-2024,925.65,949.00,916.10,932.75,920.534734917733089579,1094,102,1007065.00,923,84.37,32.90,7.10
23-May-2024,943.00,943.00,915.30,927.75,929.554079696394686907,527,81,489875.00,407,77.23,27.70,-15.25
22-May-2024,980.10,980.10,927.95,940.95,937.066189624329159212,559,87,523820.00,500,89.45,52.15,-39.15
21-May-2024,1016.30,1016.30,943.20,958.35,965.524096385542168674,332,44,320554.00,268,80.72,73.10,-57.95
18-May-2024,972.00,972.50,962.00,972.50,968.746153846153846153,130,34,125937.00,125,96.15,10.50,0.50
17-May-2024,964.50,971.10,958.00,961.70,961.703389830508474576,118,15,113481.00,109,92.37,13.10,-2.80
16-May-2024,975.95,978.00,955.65,958.20,962.626543209876543209,324,73,311891.00,290,89.51,22.35,-17.75
15-May-2024,964.70,985.50,956.30,978.00,965.846153846153846153,26,10,25112.00,16,61.54,29.20,13.30
14-May-2024,941.65,963.00,941.00,961.45,952.318181818181818181,22,9,20951.00,18,81.82,22.00,19.80
13-May-2024,925.20,936.45,896.60,930.15,908.525045262522631261,1657,106,1505426.00,1611,97.22,39.85,4.95
10-May-2024,928.20,942.00,914.95,940.70,939.009661835748792270,207,29,194375.00,159,76.81,27.05,12.50
9-May-2024,953.25,953.30,917.05,925.65,948.564444444444444444,225,47,213427.00,203,90.22,36.25,-27.60
8-May-2024,938.55,953.30,912.65,947.20,937.808147174770039421,761,65,713672.00,622,81.73,40.65,8.65
7-May-2024,981.15,981.15,932.10,944.60,952.482367758186397984,2382,80,2268813.00,2136,89.67,49.05,-36.55
6-May-2024,1018.45,1018.45,981.15,981.15,1001.266666666666666666,15,5,15019.00,13,86.67,37.30,-37.30
3-May-2024,1000.00,1000.00,973.00,974.55,986.103785103785103785,819,70,807619.00,759,92.67,27.00,-25.45
2-May-2024,953.65,994.85,953.65,986.45,983.100000000000000000,80,14,78648.00,65,81.25,41.20,32.80
30-April-2024,983.15,985.25,972.00,973.10,980.370909090909090909,275,35,269602.00,271,98.55,13.25,-10.05
29-April-2024,956.80,981.45,956.80,981.45,968.600000000000000000,10,4,9686.00,5,50.00,24.65,24.65
26-April-2024,987.05,993.00,968.00,971.90,985.741379310344827586,290,15,285865.00,286,98.62,25.00,-15.15
25-April-2024,952.70,994.40,952.00,967.70,970.387387387387387387,222,43,215426.00,136,61.26,42.40,15.00
24-April-2024,957.00,960.00,940.55,951.85,949.314185228604923798,853,44,809765.00,832,97.54,19.45,-5.15
