Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,3.93,3.93,3.93,3.93,3.929997951997463119,151367,48,594872.00,151367,100.00,0.00,0.00
27-June-2024,3.86,3.86,3.86,3.86,3.859989109196322752,31219,37,120505.00,31219,100.00,0.00,0.00
26-June-2024,3.79,3.79,3.79,3.79,3.789992917551972670,120015,45,454856.00,120015,100.00,0.00,0.00
25-June-2024,3.72,3.72,3.72,3.72,3.719996564164232949,58210,46,216541.00,58210,100.00,0.00,0.00
24-June-2024,3.65,3.65,3.65,3.65,3.649996120121052223,51548,29,188150.00,51548,100.00,0.00,0.00
21-June-2024,3.58,3.58,3.58,3.58,3.579994976767549918,95556,52,342090.00,95556,100.00,0.00,0.00
20-June-2024,3.51,3.51,3.51,3.51,3.509996544641314572,208372,55,731385.00,208372,100.00,0.00,0.00
19-June-2024,3.45,3.45,3.45,3.45,3.449996417884126817,181457,56,626026.00,181457,100.00,0.00,0.00
18-June-2024,3.39,3.39,3.39,3.39,3.389998105701837469,79185,27,268437.00,79185,100.00,0.00,0.00
14-June-2024,3.33,3.33,3.33,3.33,3.329991308039053182,98942,55,329476.00,98942,100.00,0.00,0.00
13-June-2024,3.21,3.27,3.21,3.27,3.238740541327124563,494784,134,1602477.00,494784,100.00,0.06,0.06
12-June-2024,3.21,3.21,3.21,3.21,3.209992472570503121,131519,34,422175.00,131519,100.00,0.00,0.00
11-June-2024,3.15,3.15,3.15,3.15,3.149992070729096459,100892,41,317809.00,100892,100.00,0.00,0.00
10-June-2024,3.09,3.09,3.09,3.09,3.089994844812490282,122207,53,377619.00,122207,100.00,0.00,0.00
7-June-2024,3.03,3.03,3.03,3.03,3.029991816693944353,97760,50,296212.00,97760,100.00,0.00,0.00
6-June-2024,2.98,2.98,2.98,2.98,2.979998127165464931,53395,34,159117.00,53395,100.00,0.00,0.00
5-June-2024,2.98,2.98,2.93,2.93,2.961632309633992427,59425,84,175995.00,59425,100.00,0.05,-0.05
