Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,708.00,730.00,708.00,713.15,717.654147318583265045,21966,1118,15763991.00,21966,100.00,22.00,5.15
27-June-2024,680.95,714.00,680.95,706.85,702.633040317809145465,23662,1120,16625703.00,23662,100.00,33.05,25.90
26-June-2024,700.00,701.00,675.00,680.95,683.346096678299082331,30948,1564,21148195.00,24706,79.83,26.00,-19.05
25-June-2024,799.00,823.80,701.90,703.55,753.917990754540632025,158348,5913,119381406.00,102378,64.65,121.90,-95.45
24-June-2024,694.40,824.45,684.00,779.85,775.799894193889697130,173903,3939,134913929.00,87930,50.56,140.45,85.45
21-June-2024,749.00,781.00,678.00,687.05,721.099667221297836938,162270,4532,117012843.00,121700,75.00,103.00,-61.95
20-June-2024,576.00,678.90,570.05,678.90,668.668940069601105223,57183,749,38236496.00,37654,65.85,108.85,102.90
19-June-2024,564.80,579.95,554.00,565.75,572.458424507658643326,1828,109,1046454.00,1612,88.18,25.95,0.95
18-June-2024,546.55,567.00,546.55,561.40,559.988418079096045197,3540,179,1982359.00,2066,58.36,20.45,14.85
14-June-2024,535.00,562.00,525.30,546.55,545.322072072072072072,1776,77,968492.00,1636,92.12,36.70,11.55
13-June-2024,525.05,540.00,525.05,532.20,529.627118644067796610,472,67,249984.00,351,74.36,14.95,7.15
12-June-2024,541.15,549.85,523.00,530.55,534.119696969696969696,660,63,352519.00,455,68.94,26.85,-10.60
11-June-2024,534.00,543.00,520.00,533.80,530.319779116465863453,1992,90,1056397.00,1405,70.53,23.00,-0.20
10-June-2024,536.00,536.00,520.00,528.30,526.984507042253521126,710,43,374159.00,469,66.06,16.00,-7.70
7-June-2024,529.85,535.15,514.00,525.70,523.912322274881516587,422,35,221091.00,332,78.67,21.15,-4.15
6-June-2024,539.00,539.00,524.25,529.85,531.551020408163265306,98,10,52092.00,98,100.00,14.75,-9.15
5-June-2024,490.50,520.00,490.50,519.80,506.782006920415224913,289,40,146460.00,175,60.55,29.50,29.30
4-June-2024,522.00,522.00,500.00,502.85,507.851694915254237288,472,57,239706.00,355,75.21,22.00,-19.15
3-June-2024,520.25,535.00,512.00,515.00,520.116354759967453213,1229,82,639223.00,870,70.79,23.00,-5.25
31-May-2024,538.00,538.00,516.50,518.05,528.773469387755102040,490,34,259099.00,369,75.31,21.50,-19.95
30-May-2024,538.20,538.20,512.00,519.45,521.824242424242424242,165,18,86101.00,144,87.27,26.20,-18.75
29-May-2024,520.70,521.00,515.00,515.00,518.872093023255813953,86,8,44623.00,86,100.00,6.00,-5.70
28-May-2024,522.00,525.00,509.10,519.45,519.268929503916449086,383,35,198880.00,265,69.19,15.90,-2.55
27-May-2024,521.25,525.00,520.00,520.80,521.450980392156862745,102,19,53188.00,67,65.69,5.00,-0.45
24-May-2024,527.95,530.95,521.00,522.85,523.501567398119122257,319,39,166997.00,194,60.82,9.95,-5.10
23-May-2024,521.75,530.00,521.70,527.95,526.539735099337748344,302,32,159015.00,243,80.46,8.30,6.20
22-May-2024,529.95,545.90,520.00,521.70,528.060311284046692607,514,41,271423.00,350,68.09,25.90,-8.25
21-May-2024,522.50,530.85,521.50,530.00,527.440217391304347826,368,21,194098.00,341,92.66,9.35,7.50
18-May-2024,530.60,534.90,521.00,530.85,530.671428571428571428,70,10,37147.00,35,50.00,13.90,0.25
17-May-2024,524.00,529.00,513.05,528.60,525.375000000000000000,1072,43,563202.00,769,71.74,15.95,4.60
16-May-2024,521.00,528.75,517.00,523.95,522.165591397849462365,465,38,242807.00,324,69.68,11.75,2.95
15-May-2024,529.80,529.80,520.80,521.05,526.339805825242718446,824,26,433704.00,652,79.13,9.00,-8.75
14-May-2024,531.00,535.00,510.15,520.05,522.891949152542372881,472,43,246805.00,367,77.75,24.85,-10.95
13-May-2024,525.00,531.90,521.00,521.90,524.595854922279792746,579,27,303741.00,573,98.96,10.90,-3.10
10-May-2024,539.00,540.00,522.00,525.25,528.304062909567496723,763,57,403096.00,506,66.32,18.00,-13.75
9-May-2024,554.90,554.90,525.10,538.35,537.232830820770519262,597,45,320728.00,346,57.96,29.80,-16.55
8-May-2024,536.95,539.00,522.65,538.70,533.976138828633405639,461,42,246163.00,239,51.84,16.35,1.75
7-May-2024,539.85,540.00,526.00,526.40,537.160000000000000000,300,22,161148.00,243,81.00,14.00,-13.45
6-May-2024,541.00,543.00,522.20,538.50,532.235655737704918032,976,60,519462.00,632,64.75,20.80,-2.50
3-May-2024,544.95,545.00,530.10,535.60,541.053169734151329243,489,45,264575.00,394,80.57,14.90,-9.35
2-May-2024,530.55,544.00,530.55,536.55,535.773522064945878434,1201,70,643464.00,892,74.27,13.45,6.00
30-April-2024,517.20,552.00,517.20,534.60,538.173975214489990467,2098,73,1129089.00,1386,66.06,34.80,17.40
29-April-2024,535.00,535.00,516.00,520.95,523.784383318544809228,1127,70,590305.00,985,87.40,19.00,-14.05
26-April-2024,518.20,530.00,518.20,524.65,522.284482758620689655,464,22,242340.00,299,64.44,11.80,6.45
25-April-2024,520.75,531.00,516.00,528.20,524.995088408644400785,1018,62,534445.00,673,66.11,15.00,7.45
24-April-2024,532.80,532.80,519.00,520.75,522.046538024971623155,881,66,459923.00,586,66.52,13.80,-12.05
23-April-2024,525.00,548.00,516.15,532.80,529.252416756176154672,931,72,492734.00,844,90.66,31.85,7.80
22-April-2024,529.00,530.00,510.10,513.40,515.155395683453237410,1390,49,716066.00,1217,87.55,19.90,-15.60
19-April-2024,529.00,529.00,510.50,515.10,522.122137404580152671,524,40,273592.00,312,59.54,18.50,-13.90
18-April-2024,506.10,549.00,506.10,523.40,525.854107648725212464,706,89,371253.00,407,57.65,42.90,17.30
16-April-2024,502.80,518.50,502.80,505.55,506.556390977443609022,133,20,67372.00,105,78.95,15.70,2.75
15-April-2024,520.00,520.00,502.45,506.80,507.761450381679389312,524,61,266067.00,348,66.41,17.55,-13.20
12-April-2024,519.95,525.00,515.00,519.00,519.718987341772151898,790,40,410578.00,665,84.18,10.00,-0.95
10-April-2024,523.00,523.00,510.10,519.95,519.664670658682634730,334,32,173568.00,278,83.23,12.90,-3.05
9-April-2024,516.65,525.00,512.00,521.70,519.228782287822878228,542,39,281422.00,394,72.69,13.00,5.05
8-April-2024,536.00,536.00,500.00,513.75,511.363330529857022708,1189,86,608011.00,802,67.45,36.00,-22.25
5-April-2024,517.20,530.00,510.05,515.35,519.214659685863874345,573,44,297510.00,498,86.91,19.95,-1.85
4-April-2024,530.00,530.00,507.00,517.10,521.691000000000000000,1000,64,521691.00,733,73.30,23.00,-12.90
3-April-2024,521.95,525.95,513.95,519.90,523.437908496732026143,153,16,80086.00,149,97.39,12.00,-2.05
2-April-2024,515.00,534.00,510.05,514.70,514.550259067357512953,965,78,496541.00,839,86.94,23.95,-0.30
1-April-2024,519.00,535.00,508.70,513.60,517.958477508650519031,578,49,299380.00,346,59.86,26.30,-5.40
28-March-2024,530.00,530.00,513.25,517.50,519.540229885057471264,174,47,90400.00,110,63.22,16.75,-12.50
27-March-2024,525.00,533.00,500.00,525.75,516.700029095141111434,3437,173,1775898.00,2385,69.39,33.00,0.75
26-March-2024,498.95,518.00,490.05,506.75,507.394911118856744510,2869,138,1455716.00,2180,75.98,27.95,7.80
22-March-2024,517.30,531.95,490.00,498.25,502.623737373737373737,2772,185,1393273.00,1755,63.31,41.95,-19.05
