Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,63.89,63.89,58.52,58.60,60.404753877275792312,5932,73,358321.00,5932,100.00,5.37,-5.29
27-June-2024,60.35,61.35,56.55,61.34,60.006222110489598391,15911,66,954759.00,15911,100.00,4.80,0.99
26-June-2024,60.49,61.25,58.20,58.43,58.642902859502425931,48435,80,2840369.00,48435,100.00,3.05,-2.06
25-June-2024,55.00,60.37,54.63,58.47,56.701406372080909801,69114,170,3918861.00,69114,100.00,5.74,3.47
24-June-2024,60.00,63.48,57.50,57.50,57.598266588561082117,75112,88,4326321.00,75112,100.00,5.98,-2.50
21-June-2024,60.55,61.00,60.52,60.52,60.590028089887640449,7120,17,431401.00,7120,100.00,0.48,-0.03
20-June-2024,62.99,62.99,61.74,61.75,61.888244479143430738,4483,9,277445.00,4483,100.00,1.25,-1.24
19-June-2024,64.27,64.27,62.99,62.99,63.823104693140794223,277,6,17679.00,277,100.00,1.28,-1.28
18-June-2024,65.50,65.50,64.27,64.27,64.663551401869158878,321,6,20757.00,321,100.00,1.23,-1.23
14-June-2024,66.91,66.91,65.58,65.58,65.587591240875912408,274,10,17971.00,274,100.00,1.33,-1.33
13-June-2024,67.10,67.10,66.91,66.91,67.041862652869238005,2126,9,142531.00,2126,100.00,0.19,-0.19
12-June-2024,68.27,68.27,68.27,68.27,68.269928851459271090,6887,19,470175.00,6887,100.00,0.00,0.00
11-June-2024,69.66,69.66,67.00,69.66,67.931069958847736625,7776,15,528232.00,7776,100.00,2.66,0.00
10-June-2024,68.44,68.44,67.00,68.30,67.946989261927416066,7357,24,499886.00,7357,100.00,1.44,-0.14
7-June-2024,66.00,67.10,66.00,67.10,66.196963479688141157,2437,13,161322.00,2437,100.00,1.10,1.10
6-June-2024,64.50,65.79,63.30,65.79,63.364796596649827173,3761,15,238315.00,3761,100.00,2.49,1.29
5-June-2024,65.50,65.50,64.20,64.50,64.529241877256317689,2770,15,178746.00,2770,100.00,1.30,-1.00
4-June-2024,65.50,65.50,65.42,65.50,65.479156202913108990,1991,13,130369.00,1991,100.00,0.08,0.00
3-June-2024,66.75,66.75,66.75,66.75,66.750000000000000000,12352,20,824496.00,12352,100.00,0.00,0.00
31-May-2024,66.78,66.78,65.45,65.45,65.786792452830188679,1590,17,104601.00,1590,100.00,1.33,-1.33
30-May-2024,66.79,67.00,66.78,66.78,66.810660915113233708,6491,31,433668.00,6491,100.00,0.22,-0.01
29-May-2024,70.92,70.92,68.14,68.14,68.199106256206554121,14098,44,961471.00,14098,100.00,2.78,-2.78
28-May-2024,69.58,69.58,69.53,69.53,69.576313894888408927,22224,40,1546264.00,22224,100.00,0.05,-0.05
27-May-2024,68.22,68.22,68.22,68.22,68.219973185965141754,30581,12,2086235.00,30581,100.00,0.00,0.00
24-May-2024,66.89,66.89,66.89,66.89,66.889983445400478243,48929,29,3272860.00,48929,100.00,0.00,0.00
23-May-2024,65.58,65.58,65.58,65.58,65.578947368421052631,627,5,41118.00,627,100.00,0.00,0.00
22-May-2024,64.30,64.30,64.30,64.30,64.300000000000000000,1100,2,70730.00,1100,100.00,0.00,0.00
21-May-2024,63.04,63.04,63.04,63.04,63.040000000000000000,4750,6,299440.00,4750,100.00,0.00,0.00
18-May-2024,61.81,61.81,61.81,61.81,61.800000000000000000,50,1,3090.00,50,100.00,0.00,0.00
17-May-2024,60.60,60.60,60.60,60.60,60.599942229924898902,3462,10,209797.00,3462,100.00,0.00,0.00
16-May-2024,59.42,59.42,59.42,59.42,59.419990311642176651,6193,12,367988.00,6193,100.00,0.00,0.00
15-May-2024,58.26,58.26,58.26,58.26,58.260000000000000000,700,2,40782.00,700,100.00,0.00,0.00
14-May-2024,57.12,57.12,57.12,57.12,57.119609438567941415,1229,6,70200.00,1229,100.00,0.00,0.00
