Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
24-June-2019,1.89,1.89,1.89,1.89,1.890000000000000000,200,1,378.00,200,100.00,0.00,0.00
27-May-2019,1.80,1.89,1.80,1.89,1.855799373040752351,319,2,592.00,319,100.00,0.09,0.09
16-January-2019,1.80,1.80,1.80,1.80,1.800000000000000000,2000,1,3600.00,2000,100.00,0.00,0.00
15-January-2019,1.81,1.81,1.81,1.81,1.809595202398800599,2001,2,3621.00,2001,100.00,0.00,0.00
9-January-2019,1.90,1.90,1.90,1.90,1.878787878787878787,33,1,62.00,33,100.00,0.00,0.00
8-January-2019,1.90,1.90,1.81,1.90,1.819397993311036789,598,6,1088.00,598,100.00,0.09,0.00
7-January-2019,1.90,1.90,1.90,1.90,1.900000000000000000,50,1,95.00,50,100.00,0.00,0.00
20-December-2018,1.90,1.90,1.81,1.81,1.860000000000000000,100,2,186.00,100,100.00,0.09,-0.09
13-December-2018,1.90,1.90,1.90,1.90,1.900000000000000000,20,1,38.00,20,100.00,0.00,0.00
29-November-2018,1.90,1.90,1.90,1.90,1.897435897435897435,117,1,222.00,117,100.00,0.00,0.00
28-November-2018,1.93,1.93,1.93,1.93,1.928888888888888888,450,1,868.00,450,100.00,0.00,0.00
26-November-2018,1.96,1.96,1.96,1.96,1.960000000000000000,100,2,196.00,100,100.00,0.00,0.00
22-November-2018,2.02,2.02,1.96,1.96,2.018518518518518518,2052,5,4142.00,2052,100.00,0.06,-0.06
19-November-2018,2.07,2.07,1.99,1.99,1.990000000000000000,100,2,199.00,100,100.00,0.08,-0.08
16-November-2018,2.03,2.03,2.03,2.03,2.029622063329928498,1958,2,3974.00,1958,100.00,0.00,0.00
15-November-2018,2.07,2.07,2.07,2.07,2.063636363636363636,110,4,227.00,110,100.00,0.00,0.00
14-November-2018,2.11,2.11,2.11,2.11,2.100000000000000000,70,3,147.00,70,100.00,0.00,0.00
13-November-2018,2.15,2.15,2.15,2.15,2.149956153171587255,3421,8,7355.00,3421,100.00,0.00,0.00
12-November-2018,2.15,2.19,2.15,2.19,2.183768656716417910,1072,3,2341.00,1072,100.00,0.04,0.04
9-November-2018,2.23,2.23,2.19,2.19,2.199733688415446071,751,15,1652.00,751,100.00,0.04,-0.04
6-November-2018,2.27,2.27,2.23,2.23,2.226086956521739130,230,6,512.00,230,100.00,0.04,-0.04
5-November-2018,2.27,2.27,2.27,2.27,2.270000000000000000,100,2,227.00,100,100.00,0.00,0.00
2-November-2018,2.31,2.31,2.31,2.31,2.300000000000000000,50,1,115.00,50,100.00,0.00,0.00
1-November-2018,2.39,2.39,2.35,2.35,2.380000000000000000,250,2,595.00,250,100.00,0.04,-0.04
