Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
31-March-2021,11.00,11.00,11.00,11.00,11.000000000000000000,2000,2,22000.00,1000,50.00,0.00,0.00
8-January-2021,11.00,11.00,11.00,11.00,11.000000000000000000,1000,1,11000.00,1000,100.00,0.00,0.00
2-December-2020,12.10,12.10,12.10,12.10,12.000000000000000000,6,2,72.00,6,100.00,0.00,0.00
1-December-2020,11.00,11.00,11.00,11.00,11.000000000000000000,6,2,66.00,6,100.00,0.00,0.00
