Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,8.09,8.09,7.88,7.88,7.968068593391972799,27058,58,215600.00,27058,100.00,0.21,-0.21
27-June-2024,8.15,8.15,8.04,8.04,8.115168744077556673,27438,27,222664.00,27438,100.00,0.11,-0.11
26-June-2024,8.10,8.18,8.10,8.18,8.145099828252468870,74528,64,607038.00,74528,100.00,0.08,0.08
25-June-2024,7.87,8.02,7.87,8.02,8.001013044901267085,64163,36,513369.00,64163,100.00,0.15,0.15
24-June-2024,7.57,7.87,7.57,7.87,7.648137658446936797,79443,72,607591.00,79443,100.00,0.30,0.30
21-June-2024,7.72,7.72,7.72,7.72,7.719999080607718298,43507,46,335874.00,43507,100.00,0.00,0.00
20-June-2024,7.87,7.87,7.87,7.87,7.869997848537005163,37184,37,292638.00,37184,100.00,0.00,0.00
19-June-2024,8.03,8.03,8.03,8.03,8.029964837180859195,19623,43,157572.00,19623,100.00,0.00,0.00
18-June-2024,8.35,8.35,8.19,8.19,8.216866955538005080,46849,56,384952.00,46849,100.00,0.16,-0.16
14-June-2024,8.38,8.38,8.30,8.35,8.311486385954471060,26884,36,223446.00,26884,100.00,0.08,-0.03
13-June-2024,8.35,8.45,8.35,8.45,8.433746876884638580,23214,37,195781.00,23214,100.00,0.10,0.10
12-June-2024,8.80,8.80,8.31,8.49,8.574870662668468052,151735,209,1301108.00,151735,100.00,0.49,-0.31
11-June-2024,8.70,8.84,8.31,8.49,8.641028152056822567,173593,254,1500022.00,173593,100.00,0.53,-0.21
10-June-2024,8.50,8.63,8.30,8.43,8.552741244020776464,233726,270,1998998.00,233726,100.00,0.33,-0.07
7-June-2024,8.37,8.37,8.14,8.23,8.260771124303974094,75967,194,627546.00,75967,100.00,0.23,-0.14
6-June-2024,7.98,7.98,7.60,7.98,7.969261419088408707,123981,88,988037.00,123981,100.00,0.38,0.00
5-June-2024,6.88,7.60,6.88,7.60,7.381931665955160383,67931,88,501462.00,67931,100.00,0.72,0.72
4-June-2024,7.90,7.90,7.24,7.24,7.351757956876177784,96049,138,706129.00,96049,100.00,0.66,-0.66
3-June-2024,7.90,7.90,7.55,7.62,7.724859537186934577,42004,114,324475.00,42004,100.00,0.35,-0.28
31-May-2024,7.75,7.75,7.55,7.74,7.683109788413714378,73587,126,565377.00,73587,100.00,0.20,-0.01
30-May-2024,7.60,8.08,7.60,7.70,7.673300475866757307,58840,155,451497.00,58840,100.00,0.48,0.10
29-May-2024,7.93,8.10,7.80,7.94,7.959620065867977662,20951,112,166762.00,20951,100.00,0.30,0.01
28-May-2024,8.05,8.09,7.80,8.00,8.019246496919470039,36682,102,294162.00,36682,100.00,0.29,-0.05
27-May-2024,8.05,8.20,8.01,8.08,8.146732376258838654,23335,64,190104.00,23335,100.00,0.19,0.03
24-May-2024,8.15,8.40,8.06,8.23,8.155049032600053008,83006,130,676918.00,83006,100.00,0.34,0.08
23-May-2024,8.45,8.45,8.21,8.29,8.291791773685924103,27643,78,229210.00,27643,100.00,0.24,-0.16
22-May-2024,8.42,8.42,8.25,8.37,8.373853721735257798,49399,85,413660.00,49399,100.00,0.17,-0.05
21-May-2024,8.45,8.86,8.36,8.42,8.549972856873111782,169472,141,1448981.00,169472,100.00,0.50,-0.03
18-May-2024,8.35,8.45,8.20,8.44,8.331383659294461707,5471,22,45581.00,5471,100.00,0.25,0.09
17-May-2024,8.50,8.50,8.16,8.34,8.309544384516821121,67118,116,557720.00,67118,100.00,0.34,-0.16
16-May-2024,8.43,8.75,8.26,8.38,8.390980009751340809,82040,113,688396.00,82040,100.00,0.49,-0.05
15-May-2024,8.50,8.75,8.35,8.53,8.486636567758758057,41419,98,351508.00,41419,100.00,0.40,0.03
14-May-2024,8.19,8.52,8.19,8.50,8.376159452296819787,54336,111,455127.00,54336,100.00,0.33,0.31
13-May-2024,8.45,8.59,8.15,8.36,8.365643705806824963,55297,83,462595.00,55297,100.00,0.44,-0.09
10-May-2024,8.50,8.59,8.06,8.35,8.337758014203225592,15067,75,125625.00,15067,100.00,0.53,-0.15
9-May-2024,8.50,8.70,8.40,8.45,8.547097205956165300,59770,93,510860.00,59770,100.00,0.30,-0.05
