Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,193.35,197.95,191.00,195.40,195.880212954747116237,4508,82,883028.00,3732,82.79,6.95,2.05
27-June-2024,190.50,197.00,186.30,193.35,191.038452042957659548,32404,105,6190410.00,31350,96.75,10.70,2.85
26-June-2024,195.30,196.45,188.90,190.00,190.666068962674416208,48519,239,9250927.00,44400,91.51,7.55,-5.30
25-June-2024,194.80,195.95,190.60,194.50,194.434790595150624540,10888,82,2117006.00,9873,90.68,5.35,-0.30
24-June-2024,185.65,192.90,185.65,191.55,190.904939660462262221,19556,87,3733337.00,18683,95.54,7.25,5.90
21-June-2024,200.00,200.00,189.30,191.05,193.830808337569903406,9835,139,1906326.00,7353,74.76,10.70,-8.95
20-June-2024,188.00,191.90,187.00,189.65,189.896668614845119812,8555,85,1624566.00,7661,89.55,4.90,1.65
19-June-2024,191.00,191.00,187.05,188.00,188.504435994930291508,5523,96,1041110.00,4009,72.59,3.95,-3.00
18-June-2024,190.00,192.85,187.10,189.50,188.807025652877282181,8654,97,1633936.00,7662,88.54,5.75,-0.50
14-June-2024,198.90,198.90,184.00,189.00,187.606964345218260579,6002,107,1126017.00,5309,88.45,14.90,-9.90
13-June-2024,190.05,194.80,187.65,189.70,189.483458369204279916,8131,126,1540690.00,7227,88.88,7.15,-0.35
12-June-2024,202.80,202.80,186.75,187.95,190.802223675604970568,7645,127,1458683.00,5886,76.99,16.05,-14.85
11-June-2024,196.00,196.00,186.80,188.35,188.684709066305818673,2217,60,418314.00,1514,68.29,9.20,-7.65
10-June-2024,195.95,195.95,184.00,190.95,191.158646974749880895,4198,45,802484.00,3458,82.37,11.95,-5.00
7-June-2024,186.00,188.55,182.85,186.75,186.566626287098728043,3302,86,616043.00,2234,67.66,5.70,0.75
6-June-2024,185.00,186.65,182.00,182.30,183.578514739229024943,3528,79,647665.00,2676,75.85,4.65,-2.70
5-June-2024,173.35,189.50,173.35,179.35,182.507916402786573780,1579,40,288180.00,901,57.06,16.15,6.00
4-June-2024,188.00,188.00,175.00,176.85,178.202245789145352464,8015,126,1428291.00,5570,69.49,13.00,-11.15
3-June-2024,185.00,194.70,184.10,185.15,186.960309499928356498,6979,112,1304796.00,5324,76.29,10.60,0.15
31-May-2024,191.05,193.00,180.00,185.40,187.122200538983365858,10761,95,2013622.00,10229,95.06,13.00,-5.65
30-May-2024,197.80,197.80,191.00,191.05,192.977852068533221897,4786,63,923592.00,4022,84.04,6.80,-6.75
29-May-2024,199.00,199.00,189.50,193.90,193.702778983933999131,4606,89,892195.00,3933,85.39,9.50,-5.10
28-May-2024,207.50,207.50,194.10,195.95,201.062846580406654343,3787,81,761425.00,3672,96.96,13.40,-11.55
27-May-2024,197.00,210.00,197.00,202.70,206.048055959302325581,22016,280,4536354.00,17143,77.87,13.00,5.70
24-May-2024,202.30,202.30,191.55,194.70,197.442452830188679245,4240,97,837156.00,3350,79.01,10.75,-7.60
23-May-2024,200.90,203.00,195.10,199.30,199.825826724524913960,6683,114,1335436.00,5389,80.64,7.90,-1.60
22-May-2024,187.30,203.90,187.30,200.90,199.755242366004697843,23415,281,4677269.00,14665,62.63,16.60,13.60
21-May-2024,195.00,196.00,190.00,192.85,193.180318754633061527,10792,119,2084802.00,8824,81.76,6.00,-2.15
18-May-2024,193.60,195.00,192.00,193.05,192.582051282051282051,1560,11,300428.00,1558,99.87,3.00,-0.55
17-May-2024,187.90,194.95,187.00,193.70,192.306151920670068354,10387,97,1997484.00,9374,90.25,7.95,5.80
16-May-2024,190.40,195.00,185.00,187.80,189.245153061224489795,7840,83,1483682.00,7100,90.56,10.00,-2.60
15-May-2024,196.80,196.80,189.25,191.85,192.655421686746987951,2490,69,479712.00,1599,64.22,7.55,-4.95
14-May-2024,195.00,199.00,186.10,193.65,194.659958444642327100,16845,137,3279047.00,14462,85.85,12.90,-1.35
13-May-2024,181.40,197.00,178.00,191.35,189.295061340044039005,9537,113,1805307.00,8168,85.65,19.00,9.95
10-May-2024,187.50,188.25,179.70,181.40,182.506329113924050632,2528,76,461376.00,1864,73.73,8.55,-6.10
9-May-2024,188.80,188.80,181.15,182.95,183.694579569145239749,2878,50,528673.00,2223,77.24,7.65,-5.85
8-May-2024,186.90,186.90,181.00,183.10,183.372101720269259536,2674,57,490337.00,2038,76.22,5.90,-3.80
7-May-2024,187.00,189.70,181.60,186.85,186.471559633027522935,545,36,101627.00,408,74.86,8.10,-0.15
6-May-2024,197.90,197.90,185.35,186.45,186.088614733873810363,28370,92,5279334.00,26284,92.65,12.55,-11.45
3-May-2024,199.60,199.60,188.05,189.45,195.033998521803399852,5412,93,1055524.00,4330,80.01,11.55,-10.15
2-May-2024,190.00,194.00,186.00,190.10,189.528278120670109585,7939,66,1504665.00,7010,88.30,8.00,0.10
30-April-2024,196.00,196.00,184.50,190.20,189.713099439485156736,4817,83,913848.00,3844,79.80,11.50,-5.80
29-April-2024,193.35,193.35,180.10,184.45,188.065185475188411471,10217,142,1921462.00,8969,87.78,13.25,-8.90
26-April-2024,186.00,197.00,184.15,194.60,190.734944380514000767,13035,150,2486230.00,11677,89.58,12.85,8.60
25-April-2024,187.00,189.00,181.45,185.25,185.753908376759741774,12857,99,2388238.00,11168,86.86,7.55,-1.75
24-April-2024,184.00,187.95,181.00,183.70,184.004427577482605945,3162,36,581822.00,2904,91.84,6.95,-0.30
23-April-2024,187.00,187.00,181.50,182.40,183.894100778369520688,4882,62,897771.00,4067,83.31,5.50,-4.60
22-April-2024,185.00,189.00,181.55,183.00,183.011380880121396054,2636,50,482418.00,1840,69.80,7.45,-2.00
19-April-2024,182.20,185.00,180.00,181.05,181.039136795903438185,2734,50,494961.00,1982,72.49,5.00,-1.15
18-April-2024,185.00,186.50,180.30,183.60,183.709499136442141623,2895,58,531839.00,2026,69.98,6.20,-1.40
16-April-2024,181.00,186.45,178.00,182.90,182.581978021978021978,2275,45,415374.00,1627,71.52,8.45,1.90
15-April-2024,169.00,186.95,169.00,181.15,175.442294713160854893,4445,87,779841.00,3312,74.51,17.95,12.15
12-April-2024,196.00,196.00,180.30,187.30,184.796576879910213243,3564,76,658615.00,2966,83.22,15.70,-8.70
10-April-2024,197.85,197.85,184.00,185.60,185.037050556670925351,10958,82,2027636.00,10362,94.56,13.85,-12.25
9-April-2024,197.80,197.80,180.55,183.00,185.782659574468085106,9400,124,1746357.00,7777,82.73,17.25,-14.80
8-April-2024,197.00,202.00,182.00,185.25,188.374388966480446927,11456,191,2158017.00,10991,95.94,20.00,-11.75
5-April-2024,182.00,198.00,180.00,196.55,194.796191445596624043,47157,331,9186004.00,38497,81.64,18.00,14.55
4-April-2024,188.25,188.25,176.00,180.00,180.253459119496855345,3180,66,573206.00,2397,75.38,12.25,-8.25
3-April-2024,182.00,182.00,175.00,180.15,178.642266072565245066,1571,49,280647.00,1388,88.35,7.00,-1.85
2-April-2024,178.90,178.90,175.00,177.95,177.205217391304347826,2300,63,407572.00,2249,97.78,3.90,-0.95
1-April-2024,170.40,170.40,165.55,170.40,170.257037943696450428,1634,30,278200.00,1450,88.74,4.85,0.00
28-March-2024,171.90,172.00,160.80,162.30,167.690271383571601647,16508,130,2768231.00,14946,90.54,11.20,-9.60
27-March-2024,168.70,174.25,160.30,163.85,164.145033484995654618,39122,254,6421682.00,37061,94.73,13.95,-4.85
26-March-2024,176.30,176.30,168.20,168.70,171.928924200128838307,18628,130,3202692.00,18062,96.96,8.10,-7.60
22-March-2024,173.95,176.90,171.10,171.15,173.716208791208791208,3640,63,632327.00,2816,77.36,5.80,-2.80
21-March-2024,174.00,178.95,169.00,170.85,171.477799463283727738,8198,104,1405775.00,8035,98.01,9.95,-3.15
20-March-2024,175.10,177.60,169.55,171.15,173.598981399468556244,4516,59,783973.00,4070,90.12,8.05,-3.95
19-March-2024,178.45,178.95,171.15,173.55,176.660147675114747555,5011,75,885244.00,4299,85.79,7.80,-4.90
18-March-2024,178.15,181.95,175.50,178.45,177.308866442199775533,4455,38,789911.00,4214,94.59,6.45,0.30
15-March-2024,182.70,182.70,170.00,178.15,177.282680639823496966,3626,67,642827.00,2697,74.38,12.70,-4.55
14-March-2024,172.00,178.90,165.00,177.40,170.081447963800904977,5746,96,977288.00,5142,89.49,13.90,5.40
13-March-2024,179.10,183.80,170.05,170.80,172.040846148493493841,14371,169,2472399.00,13516,94.05,13.75,-8.30
12-March-2024,180.00,189.90,178.30,179.00,181.359709480122324159,5232,85,948874.00,3867,73.91,11.60,-1.00
11-March-2024,185.05,191.95,181.50,182.15,183.457220185088178802,11454,122,2101319.00,9795,85.52,10.45,-2.90
7-March-2024,192.00,192.00,185.10,188.40,188.084622383985441310,3297,45,620115.00,3297,100.00,6.90,-3.60
6-March-2024,198.50,198.70,188.35,190.90,190.118213748118414450,19930,120,3789056.00,19930,100.00,10.35,-7.60
5-March-2024,202.95,202.95,193.00,198.25,196.980699451864432949,12953,82,2551491.00,12953,100.00,9.95,-4.70
4-March-2024,205.00,205.00,196.05,202.80,201.880405002977963073,8395,104,1694786.00,8395,100.00,8.95,-2.20
2-March-2024,201.00,201.00,200.00,200.00,200.117870722433460076,263,6,52631.00,263,100.00,1.00,-1.00
1-March-2024,191.10,200.00,191.10,199.25,197.957607655502392344,10450,85,2068657.00,10450,100.00,8.90,8.15
29-February-2024,204.80,204.80,191.05,194.20,194.188571428571428571,9975,114,1937031.00,9975,100.00,13.75,-10.60
28-February-2024,194.60,202.75,194.45,201.10,201.324320797557220032,38317,361,7714144.00,38317,100.00,8.30,6.50
27-February-2024,189.30,193.30,181.10,193.10,191.526885434657455382,34740,315,6653644.00,34740,100.00,12.20,3.80
26-February-2024,180.30,186.20,175.05,184.10,183.222839369029104643,4501,73,824686.00,4501,100.00,11.15,3.80
23-February-2024,178.90,182.35,175.00,180.30,178.659467312348668280,10325,80,1844659.00,10325,100.00,7.35,1.40
22-February-2024,173.50,178.90,173.50,175.00,176.017118402282453637,4907,73,863716.00,4907,100.00,5.40,1.50
21-February-2024,176.00,179.65,172.40,175.00,176.169706277596467652,15627,133,2753004.00,15627,100.00,7.25,-1.00
20-February-2024,179.95,183.00,175.50,176.65,179.893614421020470516,16365,104,2943959.00,16365,100.00,7.50,-3.30
19-February-2024,175.05,182.00,175.00,176.95,178.921249732505884870,9346,111,1672198.00,9346,100.00,7.00,1.90
16-February-2024,184.85,184.85,177.00,178.70,181.069835596854896354,13990,110,2533167.00,13990,100.00,7.85,-6.15
15-February-2024,187.95,188.00,180.00,180.30,183.222247471878195659,8801,112,1612539.00,8801,100.00,8.00,-7.65
14-February-2024,194.20,194.20,184.45,185.20,188.589288945178216030,16581,150,3126999.00,16581,100.00,9.75,-9.00
