Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,27850.00,28115.35,27734.85,27878.55,27902.268092105263157894,608,390,16964579.00,221,36.35,380.50,28.55
27-June-2024,27629.05,28212.00,27545.00,27849.55,27837.748502994011976047,501,333,13946712.00,141,28.14,667.00,220.50
26-June-2024,27249.85,28167.30,27108.00,27486.75,27736.721843003412969283,586,343,16253719.00,205,34.98,1059.30,236.90
25-June-2024,27406.90,27565.00,27128.70,27181.55,27333.072164948453608247,194,140,5302616.00,77,39.69,436.30,-225.35
24-June-2024,27481.55,27481.55,27117.20,27315.80,27253.994565217391304347,184,139,5014735.00,61,33.15,364.35,-165.75
21-June-2024,27849.95,27849.95,27250.00,27390.10,27534.517964071856287425,334,228,9196529.00,132,39.52,599.95,-459.85
20-June-2024,27409.30,27750.00,27370.00,27674.65,27591.964356435643564356,505,293,13933942.00,346,68.51,380.00,265.35
19-June-2024,27442.00,27750.00,27080.25,27475.55,27337.189873417721518987,316,140,8638552.00,76,24.05,669.75,33.55
18-June-2024,27600.85,27630.30,27281.60,27452.05,27417.419277108433734939,415,165,11378229.00,139,33.49,348.70,-148.80
14-June-2024,27500.00,28000.00,27420.05,27518.45,27610.929906542056074766,428,241,11817478.00,154,35.98,579.95,18.45
13-June-2024,27538.90,27643.95,27222.65,27485.15,27455.463576158940397350,302,234,8291550.00,75,24.83,421.30,-53.75
12-June-2024,27009.80,27698.25,26989.55,27517.20,27403.718662952646239554,359,264,9837935.00,166,46.24,708.70,507.40
11-June-2024,27341.85,27342.00,26835.95,27048.45,27087.158498435870698644,959,567,25976585.00,401,41.81,506.05,-293.40
10-June-2024,26253.95,27401.25,26253.95,27246.70,27161.165002935995302407,1703,800,46255464.00,476,27.95,1147.30,992.75
7-June-2024,25654.05,26238.50,25546.40,26052.85,26020.697341513292433537,978,619,25448242.00,626,64.01,692.10,398.80
6-June-2024,25539.95,25800.00,25460.00,25653.00,25621.184855233853006681,449,312,11503912.00,239,53.23,340.00,113.05
5-June-2024,25000.00,25600.00,24901.90,25486.05,25274.964871194379391100,427,286,10792410.00,170,39.81,698.10,486.05
4-June-2024,25408.75,25408.75,23714.05,24841.05,24714.922503725782414307,3355,1361,82918565.00,1903,56.72,1694.70,-567.70
3-June-2024,25124.45,25600.00,25044.50,25408.75,25397.966367713004484304,892,581,22654986.00,471,52.80,555.50,284.30
31-May-2024,25113.15,25405.75,24621.00,24735.40,25038.198717948717948717,468,217,11717877.00,129,27.56,784.75,-377.75
30-May-2024,25211.55,25231.75,24723.00,25048.15,24969.219616204690831556,469,332,11710564.00,181,38.59,508.75,-163.40
29-May-2024,25450.00,25457.35,25274.70,25353.65,25368.096491228070175438,228,142,5783926.00,95,41.67,182.65,-96.35
