Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,92.40,92.40,88.71,89.46,90.104952294411631076,70432,753,6346272.00,61232,86.94,3.69,-2.94
27-June-2024,93.90,94.00,89.77,90.88,91.500711809335588791,59707,726,5463233.00,49733,83.30,4.23,-3.02
26-June-2024,92.04,95.80,92.04,93.18,93.908032939361629727,88162,734,8279120.00,65097,73.84,3.76,1.14
25-June-2024,95.30,96.00,93.01,93.42,94.588053137061305089,111410,807,10538055.00,81689,73.32,2.99,-1.88
24-June-2024,92.65,93.90,89.90,93.23,92.350525082675900104,96461,687,8908224.00,72849,75.52,4.00,0.58
21-June-2024,93.51,94.49,91.00,92.19,92.969444259123357128,44967,502,4180557.00,38350,85.28,3.49,-1.32
20-June-2024,95.26,95.99,92.90,93.27,93.972812440252373972,78455,800,7372637.00,64026,81.61,3.09,-1.99
19-June-2024,97.55,98.30,92.12,95.19,95.578013035451908224,132715,1029,12684636.00,98616,74.31,6.18,-2.36
18-June-2024,94.55,97.60,94.20,95.81,96.071765823307546182,145292,1315,13958459.00,110537,76.08,3.40,1.26
14-June-2024,92.00,94.35,92.00,93.93,93.733493912586493824,114170,744,10701553.00,93563,81.95,2.35,1.93
13-June-2024,92.46,94.49,91.05,91.44,92.098323345791660576,47893,554,4410865.00,38342,80.06,3.44,-1.02
12-June-2024,90.00,94.00,89.50,92.46,92.017732006659181540,77487,708,7130178.00,60410,77.96,4.50,2.46
11-June-2024,88.07,89.99,88.00,89.42,88.991108573293090790,49036,540,4363768.00,36744,74.93,1.99,1.35
10-June-2024,88.11,89.92,88.07,88.73,88.904131112014086414,36915,540,3281896.00,25549,69.21,1.85,0.62
7-June-2024,88.99,89.95,86.03,88.43,88.483739948207714324,36685,553,3246026.00,26103,71.15,3.92,-0.56
6-June-2024,85.50,88.98,85.03,88.23,87.599028602266594711,38913,675,3408741.00,27530,70.75,3.95,2.73
5-June-2024,83.49,86.43,79.00,85.01,82.805463892069050665,44547,829,3688735.00,31888,71.58,7.43,1.52
4-June-2024,87.35,87.35,75.00,83.40,82.899699560896695169,90867,1698,7532847.00,68101,74.95,12.35,-3.95
3-June-2024,89.67,90.98,87.10,87.66,88.212332990750256937,77840,1022,6866448.00,61637,79.18,3.88,-2.01
31-May-2024,90.50,90.98,88.55,88.93,89.317699687702219846,35543,467,3174619.00,28410,79.93,2.43,-1.57
30-May-2024,90.30,90.50,88.00,90.11,89.523637470049062488,26293,464,2353845.00,18099,68.84,2.50,-0.19
29-May-2024,87.22,93.00,86.10,90.30,89.831687177336553339,69151,674,6211951.00,38076,55.06,6.90,3.08
28-May-2024,89.54,90.45,86.40,87.74,87.675192621659553747,34913,694,3061004.00,24990,71.58,4.05,-1.80
27-May-2024,91.00,91.00,87.35,89.54,89.413449163449163449,37296,658,3334764.00,26089,69.95,3.65,-1.46
24-May-2024,91.88,91.88,90.70,90.89,91.160160841323847819,32330,467,2947208.00,24795,76.69,1.18,-0.99
23-May-2024,91.00,91.83,90.40,91.16,91.168681076312307013,34005,441,3100191.00,27860,81.93,1.43,0.16
22-May-2024,90.41,92.30,90.11,90.90,91.101512424615578920,31671,475,2885276.00,22698,71.67,2.19,0.49
21-May-2024,92.60,92.60,90.06,91.19,91.490413396974354825,37083,585,3392739.00,23751,64.05,2.54,-1.41
18-May-2024,91.99,92.95,91.01,92.11,92.037469105289174493,10115,188,930959.00,8064,79.72,1.94,0.12
17-May-2024,91.89,93.40,91.00,91.72,91.889155247057139790,27949,488,2568210.00,21347,76.38,2.40,-0.17
16-May-2024,91.01,93.00,91.01,91.89,92.096098006139210751,36161,400,3330287.00,28058,77.59,1.99,0.88
15-May-2024,89.00,91.75,88.20,90.93,90.623580505066752452,31085,380,2817034.00,26112,84.00,3.55,1.93
14-May-2024,87.45,90.00,87.45,89.59,89.569520085649117907,21483,391,1924222.00,16192,75.37,2.55,2.14
13-May-2024,89.00,89.00,87.00,87.32,87.488742253332738864,22429,551,1962285.00,18815,83.89,2.00,-1.68
10-May-2024,89.25,89.25,86.03,88.81,87.796327356853672643,34580,658,3035997.00,24471,70.77,3.22,-0.44
9-May-2024,90.30,90.88,87.10,88.29,88.738227452238237475,49883,901,4426529.00,40360,80.91,3.78,-2.01
8-May-2024,92.00,92.90,89.00,89.89,90.528822632679831247,56414,839,5107093.00,45520,80.69,3.90,-2.11
7-May-2024,92.90,92.95,91.00,91.03,91.652301665034280117,30630,598,2807310.00,21601,70.52,1.95,-1.87
6-May-2024,92.39,94.00,91.00,91.69,92.160594228382292097,77344,841,7128069.00,58493,75.63,3.00,-0.70
3-May-2024,93.80,93.80,91.50,92.08,92.213120529894655251,56766,769,5234570.00,47892,84.37,2.30,-1.72
2-May-2024,94.49,94.50,91.00,92.75,92.736680439697513058,64135,891,5947667.00,47572,74.17,3.50,-1.74
30-April-2024,94.51,96.00,92.65,93.48,93.291899148382766287,71511,767,6671397.00,45458,63.57,3.35,-1.03
29-April-2024,95.55,96.85,93.00,93.81,94.260115981468882625,61734,766,5819054.00,44563,72.19,3.85,-1.74
26-April-2024,93.10,95.90,93.10,95.18,95.142902125426397271,76220,666,7251792.00,55781,73.18,2.80,2.08
25-April-2024,93.99,93.99,92.62,93.44,93.185979241109409562,41139,624,3833578.00,32654,79.37,1.37,-0.55
24-April-2024,92.66,95.00,92.50,93.37,93.677914773956305429,73968,699,6929168.00,50109,67.74,2.50,0.71
23-April-2024,94.50,96.50,92.00,92.52,93.034579448320024838,103067,1183,9588795.00,86853,84.27,4.50,-1.98
22-April-2024,95.25,96.93,92.80,94.69,94.235049575385709839,44982,700,4238881.00,30150,67.03,4.13,-0.56
19-April-2024,92.50,96.60,90.13,94.47,93.343054708155379296,49170,662,4589678.00,36677,74.59,6.47,1.97
18-April-2024,95.00,97.00,93.60,94.05,94.933097488622335231,54273,713,5152304.00,43763,80.63,3.40,-0.95
16-April-2024,92.46,97.00,91.62,94.09,94.312400140290713534,51322,636,4840301.00,36749,71.60,5.38,1.63
15-April-2024,94.00,97.45,90.66,93.49,93.020131229274946497,85042,1339,7910618.00,59934,70.48,6.79,-0.51
12-April-2024,98.99,98.99,94.50,97.71,97.007190664976004365,62303,840,6043839.00,41562,66.71,4.49,-1.28
10-April-2024,102.50,102.93,96.61,98.99,99.436823557052235883,63845,766,6348544.00,42334,66.31,6.32,-3.51
9-April-2024,103.79,103.85,100.50,101.46,101.901821060965954077,51783,605,5276782.00,38449,74.25,3.35,-2.33
8-April-2024,101.50,104.95,100.98,102.69,102.575841446382253781,195467,1514,20050192.00,158905,81.30,3.97,1.19
5-April-2024,96.99,100.98,94.90,99.78,98.572740112994350282,141600,841,13957900.00,84482,59.66,6.08,2.79
4-April-2024,96.70,99.95,96.11,97.11,97.372054716035235980,55852,594,5438424.00,44660,79.96,3.84,0.41
3-April-2024,95.00,96.99,94.00,96.51,96.186840215439856373,55700,639,5357607.00,45187,81.13,2.99,1.51
2-April-2024,94.72,95.89,92.81,95.39,95.067927744264157879,59843,601,5689150.00,43824,73.23,3.08,0.67
1-April-2024,92.99,95.75,91.00,93.98,93.919369583849157223,105010,734,9862473.00,65709,62.57,4.75,0.99
28-March-2024,91.95,93.00,88.05,89.85,90.727509537678959675,48754,663,4423329.00,38397,78.76,4.95,-2.10
27-March-2024,91.05,93.00,89.85,90.60,90.466140871466500078,64030,744,5792547.00,51579,80.55,3.15,-0.45
26-March-2024,92.90,94.00,90.60,91.80,92.083426166604777819,32316,545,2975768.00,23158,71.66,3.40,-1.10
22-March-2024,88.15,93.50,88.00,92.50,90.667087971274685816,69625,735,6312696.00,47511,68.24,5.50,4.35
21-March-2024,88.20,91.90,87.00,88.15,89.116104942517441289,50885,604,4534673.00,41422,81.40,4.90,-0.05
20-March-2024,90.00,92.50,86.40,87.40,87.807525567633627066,77735,1031,6825718.00,48932,62.95,6.10,-2.60
19-March-2024,92.75,92.80,89.00,89.65,90.345085026959767731,45809,788,4138618.00,34431,75.16,3.80,-3.10
18-March-2024,94.30,96.95,92.05,92.70,93.469325927796011108,31688,552,2961856.00,26995,85.19,4.90,-1.60
15-March-2024,92.05,95.95,91.55,94.30,93.631710949133944666,38277,592,3583941.00,25606,66.90,4.40,2.25
14-March-2024,87.55,96.50,86.00,92.95,92.827733485193621867,77264,1035,7172242.00,55652,72.03,10.50,5.40
13-March-2024,88.45,104.85,85.00,89.05,92.334816077702004546,193560,2550,17872327.00,118810,61.38,19.85,0.60
12-March-2024,92.85,93.35,88.00,88.45,89.252617611311203041,89681,1614,8004264.00,72324,80.65,5.35,-4.40
11-March-2024,95.00,96.40,92.00,92.85,93.858509712960278341,48286,1100,4532052.00,36330,75.24,4.40,-2.15
7-March-2024,96.40,96.40,90.10,94.80,94.902219059513781986,68858,1085,6534777.00,58496,84.95,6.30,-1.60
6-March-2024,100.40,101.00,94.80,94.90,96.691339141834867396,146452,2017,14160640.00,123287,84.18,6.20,-5.50
5-March-2024,102.00,102.80,98.15,100.15,100.403509067335701897,59389,1016,5962864.00,44306,74.60,4.65,-1.85
4-March-2024,104.00,104.00,101.00,102.30,102.179100930513153324,54701,759,5589299.00,39946,73.03,3.00,-1.70
2-March-2024,101.60,104.00,101.00,103.00,102.317682695948504354,18487,349,1891547.00,13068,70.69,3.00,1.40
1-March-2024,102.45,104.00,100.00,101.20,102.170968438897106483,60169,784,6147525.00,39810,66.16,4.00,-1.25
29-February-2024,104.00,104.65,100.05,101.40,101.346027892916847962,43667,658,4425477.00,30069,68.86,4.60,-2.60
28-February-2024,103.30,104.50,99.60,101.20,101.532337466799749623,59111,1067,6001678.00,48382,81.85,4.90,-2.10
27-February-2024,103.95,106.00,102.00,103.00,104.072151938669274694,63394,810,6597550.00,44979,70.95,4.00,-0.95
26-February-2024,106.45,106.45,102.20,103.65,103.533057736975998230,72328,1128,7488339.00,58270,80.56,4.25,-2.80
23-February-2024,104.60,107.90,104.05,105.60,105.560212398497151860,132016,1023,13935637.00,93996,71.20,3.85,1.00
22-February-2024,105.90,108.90,103.00,104.95,105.390114556073551584,57701,945,6081115.00,38820,67.28,5.90,-0.95
21-February-2024,109.45,110.00,104.00,104.85,105.217601278576888332,86346,1394,9085119.00,69580,80.58,6.00,-4.60
20-February-2024,110.35,114.00,106.00,108.55,109.540774537896769274,81313,1236,8907089.00,56179,69.09,8.00,-1.80
19-February-2024,105.30,115.00,105.30,111.35,111.523267146467891873,186744,1897,20826301.00,123756,66.27,9.70,6.05
16-February-2024,106.85,107.60,103.00,104.35,105.441436184696775197,77121,1059,8131749.00,53358,69.19,4.60,-2.50
15-February-2024,108.90,110.00,102.00,106.05,105.756649948502082307,89324,1391,9446607.00,58076,65.02,8.00,-2.85
14-February-2024,104.00,108.00,102.00,106.10,105.975441242094572760,64987,1055,6887026.00,38465,59.19,6.00,2.10
13-February-2024,101.00,106.00,98.00,104.75,102.112210001718508334,116380,1727,11883819.00,72716,62.48,8.00,3.75
12-February-2024,110.70,111.45,101.80,102.75,103.982803419050858743,138167,2405,14366992.00,100149,72.48,9.65,-7.95
9-February-2024,114.95,115.00,106.20,109.80,109.052360543356862658,181759,2765,19821248.00,135266,74.42,8.80,-5.15
8-February-2024,118.00,118.90,106.00,114.15,112.569749419836967904,238726,3163,26873326.00,169407,70.96,12.90,-3.85
7-February-2024,101.95,119.90,101.95,116.50,116.949150172164345489,1136995,9667,132970599.00,595889,52.41,17.95,14.55
6-February-2024,101.10,105.00,96.20,99.95,98.661642028479416443,154638,2553,15256839.00,107081,69.25,8.80,-1.15
5-February-2024,104.05,105.00,101.85,102.40,103.580863566683699540,148732,2100,15405789.00,118094,79.40,3.15,-1.65
