Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,1447.00,1448.00,1420.00,1423.45,1427.567041130639608624,11038,1273,15757485.00,7605,68.90,28.00,-23.55
27-June-2024,1452.05,1458.80,1425.00,1433.60,1441.515467934232057975,12833,1287,18498968.00,8602,67.03,33.80,-18.45
26-June-2024,1458.00,1470.00,1435.15,1453.10,1454.216050033379009873,28461,1426,41388443.00,21948,77.12,34.85,-4.90
25-June-2024,1450.00,1470.00,1421.45,1451.65,1434.370325840268021182,74024,1507,106177829.00,66386,89.68,48.55,1.65
24-June-2024,1433.00,1447.85,1420.00,1438.70,1438.039310623090668050,17349,1429,24948544.00,10715,61.76,27.85,5.70
21-June-2024,1449.00,1449.00,1409.00,1424.00,1419.406283343212803793,16870,1670,23945384.00,9852,58.40,40.00,-25.00
20-June-2024,1458.00,1458.00,1425.05,1432.50,1435.962585415033045816,17854,1405,25637676.00,11132,62.35,32.95,-25.50
19-June-2024,1454.00,1479.80,1440.10,1442.60,1451.976767382901791280,24061,1377,34936013.00,17300,71.90,39.70,-11.40
18-June-2024,1458.00,1499.00,1440.00,1443.85,1463.248229443970063790,39818,2274,58263618.00,28518,71.62,59.00,-14.15
14-June-2024,1447.00,1465.00,1440.00,1448.80,1451.664518900343642611,23280,1568,33794750.00,14412,61.91,25.00,1.80
13-June-2024,1465.00,1465.00,1414.95,1432.65,1435.240672088017220760,16724,1687,24002965.00,10631,63.57,50.05,-32.35
12-June-2024,1465.00,1479.90,1445.00,1457.25,1455.923631284916201117,17900,1218,26061033.00,13181,73.64,34.90,-7.75
11-June-2024,1424.95,1489.10,1420.00,1441.05,1454.691149889907653882,30429,1915,44264797.00,19403,63.76,69.10,16.10
10-June-2024,1406.00,1436.00,1385.05,1422.70,1424.214504150283966797,27468,1969,39120324.00,17149,62.43,50.95,16.70
7-June-2024,1375.00,1390.00,1350.00,1377.95,1377.020111420612813370,17950,1493,24717511.00,12979,72.31,40.00,2.95
6-June-2024,1325.00,1385.00,1313.10,1361.95,1347.488736634485622339,19266,1371,25960718.00,11141,57.83,71.90,36.95
5-June-2024,1333.90,1337.00,1281.00,1297.85,1304.010057409245910130,23167,2168,30210001.00,13939,60.17,56.00,-36.05
4-June-2024,1312.30,1324.75,1257.00,1304.50,1290.993981453049192409,32566,3351,42042510.00,21097,64.78,67.75,-7.80
3-June-2024,1328.00,1387.95,1321.10,1328.40,1343.268169138158860666,13622,1258,18297999.00,8981,65.93,66.85,0.40
31-May-2024,1314.95,1354.30,1297.95,1314.45,1320.681962345637357446,14819,1365,19571186.00,8506,57.40,56.35,-0.50
30-May-2024,1389.00,1398.00,1299.95,1305.15,1333.994120611456408533,23812,2449,31765068.00,15381,64.59,98.05,-83.85
29-May-2024,1370.00,1414.00,1365.60,1382.45,1379.891139082751744765,32096,2441,44288986.00,16947,52.80,48.40,12.45
28-May-2024,1335.30,1352.50,1305.55,1311.30,1323.940260272568910749,9759,1194,12920333.00,6103,62.54,46.95,-24.00
27-May-2024,1322.00,1350.00,1312.65,1335.30,1333.633112269066792989,8444,873,11261198.00,5249,62.16,37.35,13.30
24-May-2024,1349.90,1349.90,1315.55,1329.35,1331.974825557531810097,7309,805,9735404.00,4525,61.91,34.35,-20.55
23-May-2024,1308.00,1328.00,1300.05,1311.55,1313.084784122562674094,5744,732,7542359.00,3517,61.23,27.95,3.55
22-May-2024,1300.05,1314.95,1285.00,1303.55,1300.094395678595543551,7405,911,9627199.00,4852,65.52,29.95,3.50
21-May-2024,1310.00,1319.00,1290.00,1301.10,1301.715416993650567168,14017,1708,18246145.00,8823,62.94,29.00,-8.90
18-May-2024,1300.10,1337.00,1300.10,1316.75,1318.742012398664759179,2097,329,2765402.00,1203,57.37,36.90,16.65
17-May-2024,1327.90,1357.00,1316.45,1321.75,1324.436869134053479723,5647,697,7479095.00,3580,63.40,40.55,-6.15
16-May-2024,1328.00,1337.00,1305.10,1314.00,1320.017536263260445983,4619,547,6097161.00,2932,63.48,31.90,-14.00
15-May-2024,1327.30,1349.75,1291.10,1318.30,1310.800947586615339058,16885,1864,22132874.00,8924,52.85,58.65,-9.00
14-May-2024,1324.80,1345.00,1312.15,1333.75,1333.795827900912646675,3835,636,5115107.00,2086,54.39,32.85,8.95
13-May-2024,1281.00,1326.95,1271.00,1312.30,1299.401382311532061948,7813,1101,10152223.00,4472,57.24,55.95,31.30
10-May-2024,1300.00,1336.60,1275.05,1281.00,1290.223454963839579224,12168,1504,15699439.00,8747,71.89,61.55,-19.00
9-May-2024,1347.00,1366.60,1287.95,1296.95,1318.269837122201898789,11481,1729,15135056.00,8357,72.79,78.65,-50.05
8-May-2024,1373.00,1373.00,1341.00,1346.80,1352.731893265565438373,9444,1047,12775200.00,6160,65.23,32.00,-26.20
7-May-2024,1365.55,1408.00,1341.05,1373.25,1368.286814054480852743,10132,953,13863482.00,5119,50.52,66.95,7.70
6-May-2024,1385.25,1385.25,1358.00,1364.25,1370.388492960194681035,11506,1113,15767690.00,7612,66.16,27.25,-21.00
3-May-2024,1395.00,1395.00,1372.25,1385.25,1385.788494318181818181,14080,905,19511902.00,9626,68.37,22.75,-9.75
2-May-2024,1397.00,1406.95,1380.00,1390.70,1394.247666508463850656,12642,1018,17626079.00,7286,57.63,26.95,-6.30
30-April-2024,1383.00,1410.00,1381.00,1388.60,1395.960562198447661002,9534,790,13309088.00,6307,66.15,29.00,5.60
29-April-2024,1371.00,1405.00,1353.10,1400.05,1392.047394036762273779,21163,1346,29459899.00,12398,58.58,51.90,29.05
26-April-2024,1353.30,1379.00,1353.00,1365.25,1362.216956234880140752,9094,1004,12388001.00,5712,62.81,26.00,11.95
25-April-2024,1365.00,1380.00,1353.00,1370.15,1369.497436456856114323,9167,735,12554183.00,6370,69.49,27.00,5.15
24-April-2024,1378.40,1389.80,1360.00,1364.30,1371.462876669773221497,12876,1127,17658956.00,7286,56.59,29.80,-14.10
23-April-2024,1373.10,1408.00,1336.80,1378.40,1372.204914004914004914,14245,1143,19547059.00,7145,50.16,71.20,5.30
22-April-2024,1400.00,1429.00,1361.00,1372.80,1383.187703141928494041,7384,820,10213458.00,4270,57.83,68.00,-27.20
19-April-2024,1325.55,1379.95,1317.60,1370.15,1358.617932791845835324,6279,917,8530762.00,3358,53.48,62.35,44.60
18-April-2024,1350.00,1417.00,1350.00,1369.65,1390.984458146802939437,11839,1021,16467865.00,7024,59.33,67.00,19.65
16-April-2024,1360.00,1397.95,1310.00,1342.60,1356.647535637752725239,10733,1490,14560898.00,6531,60.85,87.95,-17.40
15-April-2024,1250.00,1388.00,1250.00,1368.30,1356.623521026372059871,14030,1762,19033428.00,8175,58.27,138.00,118.30
12-April-2024,1405.30,1405.30,1381.55,1395.70,1393.580793119923554706,10465,962,14583823.00,6381,60.97,23.75,-9.60
10-April-2024,1405.00,1423.00,1387.00,1395.30,1397.386917844060701203,9555,1033,13352032.00,5898,61.73,36.00,-9.70
9-April-2024,1403.00,1419.00,1393.00,1410.40,1410.872549019607843137,11934,1021,16837353.00,5870,49.19,26.00,7.40
8-April-2024,1434.00,1434.00,1400.00,1402.20,1407.499217255174813010,11498,975,16183426.00,8047,69.99,34.00,-31.80
5-April-2024,1439.80,1439.80,1405.00,1410.55,1412.495735607675906183,11256,1110,15899052.00,8306,73.79,34.80,-29.25
4-April-2024,1435.00,1457.35,1412.00,1426.90,1422.916214335421016005,7185,710,10223653.00,4624,64.36,45.35,-8.10
3-April-2024,1435.05,1448.80,1411.00,1419.50,1427.445705024311183144,11723,1267,16733946.00,7996,68.21,37.80,-15.55
2-April-2024,1479.00,1479.00,1435.25,1442.15,1454.903690796768572786,12626,1070,18369614.00,8050,63.76,43.75,-36.85
1-April-2024,1446.95,1500.00,1422.30,1467.70,1459.846550715387479389,18801,1273,27446575.00,12184,64.80,77.70,20.75
28-March-2024,1430.00,1470.00,1406.00,1418.00,1440.539466855390422269,21195,1669,30532234.00,10942,51.63,64.00,-12.00
27-March-2024,1408.00,1471.00,1385.00,1441.10,1444.978554354778978554,29703,2129,42920198.00,19570,65.89,86.00,33.10
26-March-2024,1330.75,1423.85,1314.00,1394.90,1372.733970030227024245,31098,2490,42689281.00,18702,60.14,109.85,64.15
22-March-2024,1290.00,1309.80,1285.00,1304.65,1302.428729474787469430,17174,1092,22367911.00,11880,69.17,24.80,14.65
21-March-2024,1260.00,1285.00,1250.00,1283.80,1273.569335572974990668,10716,798,13647569.00,7808,72.86,35.00,23.80
20-March-2024,1262.00,1288.35,1250.00,1254.25,1265.097666159309994926,7884,823,9974030.00,4685,59.42,38.35,-7.75
19-March-2024,1243.15,1264.25,1243.15,1262.65,1256.771181938911022576,7530,830,9463487.00,5259,69.84,21.10,19.50
18-March-2024,1238.00,1277.00,1225.50,1243.15,1251.779550843911284698,35845,1303,44870038.00,31506,87.90,51.50,5.15
15-March-2024,1239.90,1249.00,1212.00,1224.90,1229.018610931720777314,17033,1551,20933874.00,12983,76.22,37.00,-15.00
14-March-2024,1225.00,1269.00,1181.05,1231.50,1236.162804515745692216,26928,2587,33287392.00,19963,74.13,87.95,6.50
13-March-2024,1286.00,1310.00,1220.00,1230.10,1235.689067810325295355,24716,3305,30541291.00,16534,66.90,90.00,-55.90
12-March-2024,1323.95,1334.80,1196.45,1283.80,1265.244364136981586646,40677,3776,51466345.00,20376,50.09,138.35,-40.15
11-March-2024,1353.00,1358.00,1310.20,1314.90,1317.187699256110520722,22584,2031,29747367.00,14198,62.87,47.80,-38.10
7-March-2024,1345.00,1358.20,1318.20,1343.30,1340.466147676338759141,8478,902,11364472.00,5558,65.56,40.00,-1.70
6-March-2024,1350.00,1350.00,1320.00,1338.20,1335.647949799848534025,9243,1314,12345394.00,6754,73.07,30.00,-11.80
5-March-2024,1361.00,1373.00,1345.50,1353.35,1360.438540064326667598,7151,983,9728496.00,4505,63.00,27.50,-7.65
4-March-2024,1379.00,1383.40,1359.00,1362.50,1363.312731415551125035,7022,810,9573182.00,5739,81.73,24.40,-16.50
2-March-2024,1377.85,1398.00,1350.00,1371.40,1369.808855291576673866,2778,362,3805329.00,2094,75.38,48.00,-6.45
1-March-2024,1380.00,1393.25,1369.00,1377.85,1379.546386042647466075,7222,710,9963084.00,4773,66.09,24.25,-2.15
29-February-2024,1388.00,1388.00,1343.00,1367.20,1360.657719687244719337,8569,806,11659476.00,6656,77.68,45.00,-20.80
28-February-2024,1399.00,1399.00,1353.00,1370.35,1373.164707915658486000,11572,1037,15890262.00,5859,50.63,46.00,-28.65
27-February-2024,1373.85,1405.00,1371.00,1386.35,1384.055342755250297186,7571,809,10478683.00,4855,64.13,34.00,12.50
