Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
26-June-2024,102.10,107.00,102.10,107.00,104.125000000000000000,24,2,2499.00,24,100.00,4.90,4.90
25-June-2024,109.95,109.95,105.10,107.00,109.296178343949044585,314,7,34319.00,314,100.00,4.85,-2.95
24-June-2024,110.00,110.00,105.05,105.25,106.355072463768115942,414,4,44031.00,414,100.00,4.95,-4.75
21-June-2024,110.00,110.00,110.00,110.00,110.000000000000000000,8,1,880.00,8,100.00,0.00,0.00
20-June-2024,110.00,110.05,110.00,110.05,110.002816901408450704,355,9,39051.00,335,94.37,0.05,0.05
19-June-2024,115.00,115.75,115.00,115.75,115.000000000000000000,2,2,230.00,2,100.00,0.75,0.75
18-June-2024,115.00,115.00,110.25,110.25,114.380952380952380952,105,7,12010.00,104,99.05,4.75,-4.75
14-June-2024,116.00,116.05,116.00,116.05,116.013736263736263736,364,6,42229.00,364,100.00,0.05,0.05
13-June-2024,122.00,122.00,122.00,122.00,122.000000000000000000,11,3,1342.00,11,100.00,0.00,0.00
12-June-2024,122.00,122.00,122.00,122.00,122.000000000000000000,1,1,122.00,1,100.00,0.00,0.00
6-June-2024,129.00,129.00,128.00,128.00,128.550000000000000000,20,3,2571.00,20,100.00,1.00,-1.00
5-June-2024,125.50,129.15,124.50,129.00,124.811965811965811965,117,8,14603.00,117,100.00,4.65,3.50
4-June-2024,123.00,123.00,123.00,123.00,123.000000000000000000,100,2,12300.00,100,100.00,0.00,0.00
3-June-2024,123.00,123.00,123.00,123.00,123.000000000000000000,1,1,123.00,1,100.00,0.00,0.00
29-May-2024,121.80,123.00,121.80,123.00,122.612903225806451612,31,3,3801.00,31,100.00,1.20,1.20
22-May-2024,123.00,123.00,123.00,123.00,123.000000000000000000,239,4,29397.00,239,100.00,0.00,0.00
17-May-2024,123.00,123.00,123.00,123.00,123.000000000000000000,28,1,3444.00,28,100.00,0.00,0.00
16-May-2024,123.00,123.00,123.00,123.00,123.000000000000000000,50,2,6150.00,50,100.00,0.00,0.00
15-May-2024,123.00,123.00,123.00,123.00,123.000000000000000000,35,2,4305.00,35,100.00,0.00,0.00
14-May-2024,123.00,123.00,123.00,123.00,123.000000000000000000,50,2,6150.00,50,100.00,0.00,0.00
10-May-2024,123.45,123.50,123.45,123.45,123.476023391812865497,1710,7,211144.00,1710,100.00,0.05,0.00
7-May-2024,123.45,123.45,123.45,123.45,123.440000000000000000,50,3,6172.00,50,100.00,0.00,0.00
6-May-2024,121.05,121.05,121.05,121.05,121.046511627906976744,43,4,5205.00,43,100.00,0.00,0.00
30-April-2024,118.70,118.70,118.70,118.70,118.696000000000000000,125,2,14837.00,125,100.00,0.00,0.00
29-April-2024,118.70,118.70,118.70,118.70,118.698961937716262975,867,6,102912.00,867,100.00,0.00,0.00
26-April-2024,118.75,121.10,118.75,121.10,120.915057915057915057,259,7,31317.00,259,100.00,2.35,2.35
25-April-2024,118.75,118.75,118.75,118.75,118.750000000000000000,100,1,11875.00,100,100.00,0.00,0.00
24-April-2024,116.45,116.45,116.45,116.45,116.449760765550239234,2090,6,243380.00,2090,100.00,0.00,0.00
23-April-2024,114.20,114.20,114.20,114.20,114.198044009779951100,409,8,46707.00,409,100.00,0.00,0.00
19-April-2024,112.00,112.00,112.00,112.00,112.000000000000000000,6,2,672.00,6,100.00,0.00,0.00
18-April-2024,110.35,110.35,110.35,110.35,110.337837837837837837,74,1,8165.00,74,100.00,0.00,0.00
16-April-2024,108.20,108.20,108.20,108.20,108.200000000000000000,150,1,16230.00,150,100.00,0.00,0.00
12-April-2024,106.10,106.10,106.10,106.10,106.095890410958904109,146,2,15490.00,146,100.00,0.00,0.00
10-April-2024,107.30,107.30,107.30,107.30,107.291262135922330097,103,2,11051.00,103,100.00,0.00,0.00
9-April-2024,105.10,105.20,105.10,105.20,105.141414141414141414,99,2,10409.00,99,100.00,0.10,0.10
8-April-2024,105.00,105.05,105.00,105.05,105.023923444976076555,209,2,21950.00,209,100.00,0.05,0.05
4-April-2024,105.00,105.00,105.00,105.00,105.000000000000000000,201,6,21105.00,201,100.00,0.00,0.00
2-April-2024,105.00,105.00,105.00,105.00,105.000000000000000000,5,3,525.00,5,100.00,0.00,0.00
28-March-2024,105.56,105.57,105.56,105.56,105.561490683229813664,805,7,84977.00,805,100.00,0.01,0.00
27-March-2024,107.71,107.71,107.71,107.71,107.709790209790209790,858,4,92415.00,858,100.00,0.00,0.00
26-March-2024,109.90,109.90,109.90,109.90,109.900000000000000000,40,2,4396.00,40,100.00,0.00,0.00
21-March-2024,105.19,110.25,105.19,109.90,108.427953890489913544,1388,15,150498.00,1388,100.00,5.06,4.71
20-March-2024,105.19,105.19,105.00,105.00,105.153846153846153846,364,9,38276.00,364,100.00,0.19,-0.19
19-March-2024,95.42,100.19,95.42,100.19,100.179621848739495798,952,6,95371.00,952,100.00,4.77,4.77
18-March-2024,95.00,95.42,95.00,95.42,95.208860759493670886,1738,11,165473.00,1738,100.00,0.42,0.42
15-March-2024,90.83,90.88,90.83,90.88,90.866504854368932038,412,4,37437.00,412,100.00,0.05,0.05
13-March-2024,95.50,95.50,86.50,86.56,86.835664335664335664,572,10,49670.00,572,100.00,9.00,-8.94
12-March-2024,95.80,100.59,91.02,91.02,93.738150289017341040,1730,12,162167.00,1730,100.00,9.57,-4.78
11-March-2024,95.81,95.81,95.80,95.80,95.714285714285714285,7,3,670.00,7,100.00,0.01,-0.01
6-March-2024,100.00,100.00,95.81,95.81,99.957547169811320754,212,6,21191.00,212,100.00,4.19,-4.19
5-March-2024,91.25,100.80,91.25,100.80,100.554240631163708086,1014,6,101962.00,1014,100.00,9.55,9.55
4-March-2024,96.00,96.00,96.00,96.00,96.000000000000000000,70,5,6720.00,70,100.00,0.00,0.00
1-March-2024,96.00,96.00,96.00,96.00,96.000000000000000000,101,3,9696.00,101,100.00,0.00,0.00
29-February-2024,94.50,94.50,94.50,94.50,94.493150684931506849,73,1,6898.00,73,100.00,0.00,0.00
28-February-2024,100.00,100.00,99.22,99.22,99.984313725490196078,255,2,25496.00,255,100.00,0.78,-0.78
27-February-2024,99.22,99.22,99.22,99.22,99.200000000000000000,10,2,992.00,10,100.00,0.00,0.00
26-February-2024,99.00,99.00,95.22,95.22,98.997387328543435662,1531,6,151565.00,1531,100.00,3.78,-3.78
23-February-2024,99.86,104.87,95.22,95.22,101.983677910772578890,919,26,93723.00,919,100.00,9.65,-4.64
22-February-2024,102.50,102.50,95.25,99.88,97.806074766355140186,428,16,41861.00,428,100.00,7.25,-2.62
21-February-2024,100.75,101.00,94.00,99.06,98.350979574822842851,2399,36,235944.00,2399,100.00,7.00,-1.69
20-February-2024,95.86,104.40,95.86,98.91,100.402985074626865671,67,16,6727.00,67,100.00,8.54,3.05
19-February-2024,103.00,103.00,96.88,100.90,99.107977991746905089,1454,58,144103.00,1334,91.75,6.12,-2.10
16-February-2024,110.85,110.85,101.31,101.97,101.901673640167364016,956,27,97418.00,561,58.68,9.54,-8.88
15-February-2024,116.75,116.82,105.75,106.08,107.902854877081681205,2522,47,272131.00,1422,56.38,11.07,-10.67
14-February-2024,110.00,111.26,110.00,111.26,110.959641255605381165,223,7,24744.00,223,100.00,1.26,1.26
