Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,454.95,457.10,445.00,449.20,449.647722274583726044,31830,1711,14312287.00,14868,46.71,12.10,-5.75
27-June-2024,476.45,476.45,449.00,452.35,459.847019685738740048,61923,3529,28475107.00,28243,45.61,27.45,-24.10
26-June-2024,460.00,479.15,436.85,475.45,461.580528317507955809,115953,5487,53521647.00,51402,44.33,42.30,15.45
25-June-2024,448.00,452.35,432.25,437.45,440.710502678066469277,30059,1572,13247317.00,8363,27.82,20.10,-10.55
24-June-2024,448.05,457.10,440.35,443.10,447.028520499108734402,17952,1572,8025056.00,5734,31.94,16.75,-4.95
21-June-2024,460.00,461.30,448.50,451.55,453.146543132405595954,27091,1626,12276193.00,14512,53.57,12.80,-8.45
20-June-2024,469.65,469.65,450.00,458.45,457.120978730967474376,16879,1094,7715745.00,8787,52.06,19.65,-11.20
19-June-2024,468.85,468.85,449.25,462.15,461.525571691327861201,36427,1835,16811992.00,20123,55.24,19.60,-6.70
18-June-2024,461.50,467.05,448.05,463.00,456.273397842639593908,25216,1222,11505390.00,16759,66.46,19.00,1.50
14-June-2024,460.00,469.50,458.15,459.75,463.381508264462809917,29040,1901,13456599.00,16153,55.62,11.35,-0.25
13-June-2024,479.00,479.00,453.85,460.70,465.181797651309846431,30996,1873,14418775.00,15757,50.84,25.15,-18.30
12-June-2024,472.00,478.40,469.00,471.75,472.164930976023250181,8258,642,3899138.00,3023,36.61,9.40,-0.25
11-June-2024,460.45,470.65,452.60,468.80,462.204578089365655883,23678,1282,10944080.00,7709,32.56,18.05,8.35
10-June-2024,459.05,472.20,455.50,459.60,464.543246148333930490,27910,1659,12965402.00,7877,28.22,16.70,0.55
7-June-2024,452.00,463.90,439.90,458.35,457.506633173718502237,38217,1950,17484531.00,22729,59.47,24.00,6.35
6-June-2024,430.10,451.60,430.10,443.10,445.173949936359779380,51854,1882,23084050.00,27867,53.74,21.50,13.00
5-June-2024,419.90,446.00,399.75,429.00,424.362484043625288334,89306,3864,37898116.00,29970,33.56,46.25,9.10
4-June-2024,467.05,467.05,375.00,411.65,420.140180072228601860,180261,7727,75734889.00,52084,28.89,92.05,-55.40
3-June-2024,471.75,495.00,456.30,458.00,465.207314119641559699,41290,1529,19208410.00,14950,36.21,38.70,-13.75
31-May-2024,454.40,455.35,434.10,451.35,443.737237170678369313,67677,3924,30030805.00,27517,40.66,21.25,-3.05
30-May-2024,452.55,459.25,431.20,455.50,444.304407126417185235,82117,3555,36484945.00,33868,41.24,28.05,2.95
29-May-2024,438.65,460.00,432.70,455.65,451.316657278918531414,58587,2125,26441289.00,25051,42.76,27.30,17.00
28-May-2024,435.00,463.00,435.00,441.60,452.018978188715030820,168720,6395,76264642.00,91231,54.07,28.00,6.60
27-May-2024,428.60,447.90,420.55,433.85,433.397272480455561202,143647,4370,62256218.00,58051,40.41,27.35,5.25
