Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,2.12,2.12,2.12,2.12,2.119994304067844880,63203,8,133990.00,63203,100.00,0.00,0.00
27-June-2024,2.08,2.08,2.08,2.08,2.079995555241279686,98993,84,205905.00,98993,100.00,0.00,0.00
26-June-2024,2.04,2.04,2.04,2.04,2.039947543629577322,9913,11,20222.00,9913,100.00,0.00,0.00
25-June-2024,2.00,2.00,2.00,2.00,2.000000000000000000,28406,12,56812.00,28406,100.00,0.00,0.00
24-June-2024,1.94,1.97,1.94,1.97,1.946309075700543705,19128,26,37229.00,19128,100.00,0.03,0.03
21-June-2024,1.91,1.94,1.91,1.94,1.935490300292319957,15052,21,29133.00,15052,100.00,0.03,0.03
20-June-2024,1.91,1.91,1.91,1.91,1.909999594501439519,49322,45,94205.00,49322,100.00,0.00,0.00
19-June-2024,1.97,1.97,1.94,1.94,1.950982450877456127,33335,49,65036.00,33335,100.00,0.03,-0.03
18-June-2024,2.01,2.01,1.97,1.97,1.996591136956085823,14961,43,29871.00,14961,100.00,0.04,-0.04
14-June-2024,2.05,2.05,2.01,2.01,2.035728720394470940,12371,32,25184.00,12371,100.00,0.04,-0.04
13-June-2024,2.05,2.05,2.05,2.05,2.049914917753828701,7052,38,14456.00,7052,100.00,0.00,0.00
12-June-2024,2.10,2.11,2.09,2.09,2.103283857571329693,13003,36,27349.00,13003,100.00,0.02,-0.01
11-June-2024,2.11,2.11,2.11,2.11,2.109900990099009900,3030,21,6393.00,3030,100.00,0.00,0.00
10-June-2024,2.19,2.19,2.15,2.15,2.162994388942110305,7307,36,15805.00,7307,100.00,0.04,-0.04
7-June-2024,2.19,2.19,2.15,2.19,2.187011314506485143,10871,32,23775.00,10871,100.00,0.04,0.00
6-June-2024,2.11,2.19,2.11,2.19,2.139297460259455508,43784,37,93667.00,43784,100.00,0.08,0.08
5-June-2024,2.13,2.15,2.13,2.15,2.132230612744836988,93889,56,200193.00,93889,100.00,0.02,0.02
4-June-2024,2.17,2.17,2.17,2.17,2.169928662886409365,5467,20,11863.00,5467,100.00,0.00,0.00
3-June-2024,2.21,2.21,2.21,2.21,2.209979821758870018,23788,45,52571.00,23788,100.00,0.00,0.00
31-May-2024,2.25,2.25,2.25,2.25,2.250000000000000000,7808,25,17568.00,7808,100.00,0.00,0.00
30-May-2024,2.29,2.35,2.29,2.29,2.317368077303099827,59713,56,138377.00,59713,100.00,0.06,0.00
29-May-2024,2.33,2.33,2.12,2.33,2.322124734956496307,273540,335,635194.00,273540,100.00,0.21,0.00
28-May-2024,2.22,2.22,2.15,2.22,2.217468323286997170,40645,117,90129.00,40645,100.00,0.07,0.00
27-May-2024,2.12,2.12,2.12,2.12,2.119944719231888274,13748,36,29145.00,13748,100.00,0.00,0.00
24-May-2024,2.01,2.02,1.98,2.02,2.019005778138579819,83764,53,169120.00,83764,100.00,0.04,0.01
23-May-2024,1.75,1.93,1.75,1.93,1.828957853565814965,136785,164,250174.00,136785,100.00,0.18,0.18
22-May-2024,1.84,1.84,1.84,1.84,1.839987036327745204,67882,123,124902.00,67882,100.00,0.00,0.00
21-May-2024,1.93,2.03,1.93,1.93,1.930940024369330745,221590,231,427877.00,221590,100.00,0.10,0.00
18-May-2024,2.13,2.23,2.03,2.03,2.041541015915011946,370405,95,756197.00,370405,100.00,0.20,-0.10
17-May-2024,2.13,2.13,2.13,2.13,2.129886737303617099,5474,29,11659.00,5474,100.00,0.00,0.00
16-May-2024,2.25,2.25,2.17,2.17,2.221339091372203954,172744,64,383723.00,172744,100.00,0.08,-0.08
15-May-2024,2.21,2.21,2.21,2.21,2.209972276909478082,24889,28,55004.00,24889,100.00,0.00,0.00
14-May-2024,2.25,2.25,2.25,2.25,2.249978118161925601,11425,35,25706.00,11425,100.00,0.00,0.00
13-May-2024,2.29,2.29,2.29,2.29,2.289936941671045717,7612,21,17431.00,7612,100.00,0.00,0.00
10-May-2024,2.33,2.33,2.33,2.33,2.329809725158562367,2838,17,6612.00,2838,100.00,0.00,0.00
9-May-2024,2.37,2.37,2.37,2.37,2.369133574007220216,1108,9,2625.00,1108,100.00,0.00,0.00
8-May-2024,2.41,2.41,2.41,2.41,2.409945945945945945,4625,25,11146.00,4625,100.00,0.00,0.00
