Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,62.35,62.35,61.20,61.20,61.217391304347826086,23,6,1408.00,23,100.00,1.15,-1.15
27-June-2024,61.25,61.25,61.25,61.25,61.245901639344262295,61,4,3736.00,61,100.00,0.00,0.00
25-June-2024,58.90,60.90,58.90,60.90,60.889182058047493403,379,12,23077.00,375,98.94,2.00,2.00
24-June-2024,55.90,58.69,55.90,58.00,57.352112676056338028,71,11,4072.00,59,83.10,2.79,2.10
21-June-2024,55.90,55.90,55.90,55.90,55.896860986547085201,223,4,12465.00,223,100.00,0.00,0.00
19-June-2024,50.71,53.24,50.71,53.24,53.197183098591549295,71,3,3777.00,71,100.00,2.53,2.53
13-June-2024,50.71,50.71,50.71,50.71,50.685714285714285714,35,3,1774.00,35,100.00,0.00,0.00
12-June-2024,51.22,51.22,51.22,51.22,51.181818181818181818,22,2,1126.00,22,100.00,0.00,0.00
11-June-2024,49.00,49.00,49.00,49.00,49.000000000000000000,100,1,4900.00,100,100.00,0.00,0.00
10-June-2024,47.25,47.25,47.25,47.25,47.230769230769230769,13,1,614.00,13,100.00,0.00,0.00
7-June-2024,45.00,45.00,45.00,45.00,45.000000000000000000,125,1,5625.00,125,100.00,0.00,0.00
5-June-2024,44.00,44.00,43.00,43.00,43.957854406130268199,522,13,22946.00,522,100.00,1.00,-1.00
3-June-2024,43.99,43.99,43.99,43.99,43.000000000000000000,1,1,43.00,1,100.00,0.00,0.00
30-May-2024,43.99,43.99,43.99,43.99,43.978260869565217391,46,2,2023.00,46,100.00,0.00,0.00
28-May-2024,46.33,46.33,46.30,46.30,46.250000000000000000,12,5,555.00,12,100.00,0.03,-0.03
27-May-2024,46.33,46.33,46.33,46.33,46.328125000000000000,64,3,2965.00,64,100.00,0.00,0.00
21-May-2024,45.87,45.87,45.87,45.87,45.750000000000000000,8,1,366.00,8,100.00,0.00,0.00
17-May-2024,47.29,47.29,45.87,45.87,46.200000000000000000,150,3,6930.00,150,100.00,1.42,-1.42
16-May-2024,47.29,47.29,47.29,47.29,47.000000000000000000,1,1,47.00,1,100.00,0.00,0.00
15-May-2024,48.50,48.50,48.50,48.50,48.498181818181818181,275,2,13337.00,275,100.00,0.00,0.00
13-May-2024,48.50,48.50,48.50,48.50,48.500000000000000000,8,2,388.00,8,100.00,0.00,0.00
6-May-2024,49.49,49.49,49.49,49.49,49.333333333333333333,3,3,148.00,3,100.00,0.00,0.00
30-April-2024,50.50,50.50,50.50,50.50,50.500000000000000000,4,1,202.00,4,100.00,0.00,0.00
29-April-2024,52.00,52.00,50.50,50.50,51.229729729729729729,370,3,18955.00,370,100.00,1.50,-1.50
25-April-2024,50.17,50.17,50.17,50.17,50.161290322580645161,31,1,1555.00,31,100.00,0.00,0.00
22-April-2024,51.75,52.81,51.75,52.81,51.773542600896860986,446,3,23091.00,446,100.00,1.06,1.06
19-April-2024,52.81,52.81,52.81,52.81,52.800000000000000000,70,3,3696.00,70,100.00,0.00,0.00
18-April-2024,55.58,55.58,55.58,55.58,55.579868708971553610,457,4,25400.00,457,100.00,0.00,0.00
16-April-2024,60.60,60.60,58.50,58.50,58.750000000000000000,8,3,470.00,8,100.00,2.10,-2.10
15-April-2024,59.72,60.00,59.72,60.00,59.967889908256880733,436,8,26146.00,436,100.00,0.28,0.28
12-April-2024,58.00,58.55,58.00,58.55,58.410000000000000000,200,5,11682.00,200,100.00,0.55,0.55
9-April-2024,58.00,60.00,58.00,60.00,58.636986301369863013,584,11,34244.00,584,100.00,2.00,2.00
8-April-2024,60.40,60.45,60.40,60.45,60.430155210643015521,902,10,54508.00,902,100.00,0.05,0.05
5-April-2024,60.50,60.50,60.45,60.45,60.481481481481481481,27,4,1633.00,27,100.00,0.05,-0.05
4-April-2024,61.74,61.74,60.00,60.50,60.500000000000000000,604,11,36542.00,604,100.00,1.74,-1.24
1-April-2024,64.55,64.55,63.00,63.00,63.478395061728395061,324,13,20567.00,324,100.00,1.55,-1.55
28-March-2024,63.28,63.28,63.28,63.28,63.275000000000000000,40,2,2531.00,40,100.00,0.00,0.00
27-March-2024,70.11,70.11,66.61,66.61,66.846153846153846153,13,3,869.00,13,100.00,3.50,-3.50
26-March-2024,70.11,70.11,70.11,70.11,70.000000000000000000,2,1,140.00,2,100.00,0.00,0.00
18-March-2024,75.11,75.11,71.54,71.54,72.760869565217391304,46,4,3347.00,46,100.00,3.57,-3.57
29-February-2024,71.54,71.54,71.54,71.54,71.500000000000000000,18,1,1287.00,18,100.00,0.00,0.00
23-February-2024,74.44,74.44,73.00,73.00,73.500000000000000000,2,2,147.00,2,100.00,1.44,-1.44
21-February-2024,74.44,74.44,74.44,74.44,74.413793103448275862,29,2,2158.00,29,100.00,0.00,0.00
20-February-2024,75.95,75.95,75.95,75.95,75.950000000000000000,20,1,1519.00,20,100.00,0.00,0.00
19-February-2024,75.95,75.95,75.95,75.95,75.923076923076923076,13,3,987.00,13,100.00,0.00,0.00
16-February-2024,77.49,77.49,77.49,77.49,77.444444444444444444,9,3,697.00,9,100.00,0.00,0.00
15-February-2024,79.07,79.07,79.07,79.07,79.047619047619047619,21,2,1660.00,21,100.00,0.00,0.00
13-February-2024,80.68,80.68,80.68,80.68,80.677419354838709677,31,3,2501.00,31,100.00,0.00,0.00
12-February-2024,82.32,82.32,82.32,82.32,82.000000000000000000,1,1,82.00,1,100.00,0.00,0.00
8-February-2024,85.00,85.00,84.00,84.00,84.807511737089201877,213,15,18064.00,213,100.00,1.00,-1.00
7-February-2024,83.20,84.00,83.20,84.00,83.750000000000000000,304,11,25460.00,304,100.00,0.80,0.80
6-February-2024,83.20,83.20,77.26,83.20,81.943965517241379310,232,12,19011.00,232,100.00,5.94,0.00
5-February-2024,79.24,79.24,79.24,79.24,79.238095238095238095,21,2,1664.00,21,100.00,0.00,0.00
2-February-2024,75.47,75.47,75.47,75.47,75.470000000000000000,300,3,22641.00,300,100.00,0.00,0.00
1-February-2024,71.88,71.88,71.88,71.88,71.879411764705882352,340,6,24439.00,340,100.00,0.00,0.00
31-January-2024,68.46,68.46,68.46,68.46,68.459770114942528735,174,3,11912.00,174,100.00,0.00,0.00
30-January-2024,65.15,65.20,65.15,65.20,65.161739130434782608,1150,16,74936.00,1150,100.00,0.05,0.05
29-January-2024,62.16,62.16,59.20,62.10,62.120786516853932584,1068,14,66345.00,745,69.76,2.96,-0.06
25-January-2024,59.20,59.20,59.20,59.20,59.199004975124378109,201,3,11899.00,201,100.00,0.00,0.00
24-January-2024,56.39,56.39,56.39,56.39,56.389010989010989010,455,7,25657.00,455,100.00,0.00,0.00
23-January-2024,53.71,53.71,53.71,53.71,53.709090909090909090,55,2,2954.00,55,100.00,0.00,0.00
20-January-2024,51.16,51.16,51.16,51.16,51.160000000000000000,25,1,1279.00,25,100.00,0.00,0.00
19-January-2024,48.51,48.73,48.51,48.73,48.541538461538461538,325,3,15776.00,275,84.62,0.22,0.22
18-January-2024,46.41,46.41,46.41,46.41,46.405714285714285714,175,2,8121.00,175,100.00,0.00,0.00
17-January-2024,44.20,44.20,44.20,44.20,44.199367088607594936,1264,11,55868.00,1264,100.00,0.00,0.00
16-January-2024,44.15,44.15,39.95,42.10,43.029455081001472754,679,16,29217.00,435,64.06,4.20,-2.05
15-January-2024,42.05,42.05,42.05,42.05,42.049886621315192743,441,4,18544.00,441,100.00,0.00,0.00
12-January-2024,40.05,40.05,40.05,40.05,40.000000000000000000,1,1,40.00,1,100.00,0.00,0.00
11-January-2024,38.15,38.15,38.15,38.15,38.148550724637681159,276,4,10529.00,276,100.00,0.00,0.00
10-January-2024,36.34,36.34,36.34,36.34,36.000000000000000000,1,1,36.00,1,100.00,0.00,0.00
9-January-2024,34.61,34.61,34.61,34.61,34.600000000000000000,50,1,1730.00,50,100.00,0.00,0.00
8-January-2024,32.97,32.97,32.97,32.97,32.959183673469387755,49,1,1615.00,49,100.00,0.00,0.00
2-January-2024,31.40,31.40,31.40,31.40,31.396039603960396039,101,2,3171.00,101,100.00,0.00,0.00
1-January-2024,32.00,32.00,32.00,32.00,32.000000000000000000,2,1,64.00,2,100.00,0.00,0.00
29-December-2023,32.01,32.01,32.00,32.00,32.000000000000000000,125,2,4000.00,125,100.00,0.01,-0.01
27-December-2023,33.62,33.62,33.62,33.62,33.600000000000000000,5,1,168.00,5,100.00,0.00,0.00
26-December-2023,35.39,35.39,35.38,35.38,35.380000000000000000,50,3,1769.00,50,100.00,0.01,-0.01
22-December-2023,34.52,34.52,34.52,34.52,34.400000000000000000,5,1,172.00,5,100.00,0.00,0.00
21-December-2023,34.52,34.52,34.52,34.52,34.500000000000000000,24,1,828.00,24,100.00,0.00,0.00
19-December-2023,36.04,36.04,36.04,36.04,36.000000000000000000,2,1,72.00,2,100.00,0.00,0.00
14-December-2023,37.80,37.80,36.00,36.04,36.696202531645569620,79,3,2899.00,79,100.00,1.80,-1.76
12-December-2023,39.69,39.69,37.80,37.80,37.949275362318840579,276,3,10474.00,276,100.00,1.89,-1.89
11-December-2023,37.90,37.90,37.80,37.80,37.885964912280701754,114,2,4319.00,114,100.00,0.10,-0.10
8-December-2023,36.00,37.80,36.00,37.80,36.108433734939759036,415,5,14985.00,415,100.00,1.80,1.80
7-December-2023,36.76,36.76,36.00,36.00,36.000000000000000000,36,3,1296.00,36,100.00,0.76,-0.76
4-December-2023,35.87,35.87,35.87,35.87,35.000000000000000000,1,1,35.00,1,100.00,0.00,0.00
29-November-2023,35.87,35.87,35.87,35.87,35.865384615384615384,208,6,7460.00,204,98.08,0.00,0.00
24-November-2023,35.87,35.87,35.87,35.87,35.867109634551495016,301,3,10796.00,301,100.00,0.00,0.00
23-November-2023,34.17,34.17,34.17,34.17,34.000000000000000000,1,1,34.00,1,100.00,0.00,0.00
22-November-2023,32.55,32.55,32.55,32.55,32.545454545454545454,11,2,358.00,11,100.00,0.00,0.00
16-November-2023,31.00,31.00,31.00,31.00,31.000000000000000000,100,1,3100.00,100,100.00,0.00,0.00
3-November-2023,31.63,31.63,31.01,31.01,31.008000000000000000,125,3,3876.00,125,100.00,0.62,-0.62
2-November-2023,31.01,31.01,31.01,31.01,31.000000000000000000,1,1,31.00,1,100.00,0.00,0.00
1-November-2023,31.25,31.80,31.25,31.80,31.248120300751879699,133,2,4156.00,133,100.00,0.55,0.55
31-October-2023,31.92,31.92,31.80,31.84,31.666666666666666666,3,2,95.00,3,100.00,0.12,-0.08
27-October-2023,30.40,31.92,30.40,31.92,30.850000000000000000,20,2,617.00,20,100.00,1.52,1.52
26-October-2023,30.40,30.40,30.40,30.40,30.400000000000000000,10,1,304.00,10,100.00,0.00,0.00
20-October-2023,30.40,30.40,30.40,30.40,30.400000000000000000,10,1,304.00,10,100.00,0.00,0.00
13-October-2023,32.80,32.80,32.00,32.00,32.002040816326530612,490,4,15681.00,490,100.00,0.80,-0.80
10-October-2023,32.00,32.00,32.00,32.00,32.000000000000000000,10,1,320.00,10,100.00,0.00,0.00
6-October-2023,32.00,32.00,32.00,32.00,32.000000000000000000,1,1,32.00,1,100.00,0.00,0.00
3-October-2023,31.18,32.00,31.18,32.00,31.666666666666666666,3,3,95.00,3,100.00,0.82,0.82
29-September-2023,31.05,31.05,31.05,31.05,31.047244094488188976,127,5,3943.00,127,100.00,0.00,0.00
27-September-2023,33.35,33.35,31.05,31.05,31.200000000000000000,120,4,3744.00,120,100.00,2.30,-2.30
25-September-2023,32.68,32.68,32.68,32.68,32.600000000000000000,10,1,326.00,10,100.00,0.00,0.00
15-September-2023,32.68,32.68,32.68,32.68,32.666666666666666666,36,2,1176.00,36,100.00,0.00,0.00
14-September-2023,34.40,34.40,34.40,34.40,34.396825396825396825,126,4,4334.00,126,100.00,0.00,0.00
7-September-2023,37.60,37.60,34.40,34.40,34.716867469879518072,332,3,11526.00,332,100.00,3.20,-3.20
6-September-2023,36.15,36.15,36.15,36.15,36.133333333333333333,30,1,1084.00,30,100.00,0.00,0.00
5-September-2023,41.70,41.70,38.05,38.05,38.378378378378378378,111,3,4260.00,111,100.00,3.65,-3.65
4-September-2023,42.20,42.20,40.05,40.05,41.692307692307692307,26,8,1084.00,26,100.00,2.15,-2.15
1-September-2023,42.15,42.15,42.15,42.15,42.145833333333333333,192,4,8092.00,192,100.00,0.00,0.00
28-August-2023,40.42,40.42,40.42,40.42,40.418918918918918918,296,6,11964.00,296,100.00,0.00,0.00
25-August-2023,42.54,42.54,42.54,42.54,42.520000000000000000,25,1,1063.00,25,100.00,0.00,0.00
24-August-2023,47.12,47.12,44.77,44.77,45.603092783505154639,194,5,8847.00,194,100.00,2.35,-2.35
23-August-2023,47.12,47.12,47.12,47.12,47.120000000000000000,150,3,7068.00,150,100.00,0.00,0.00
22-August-2023,47.12,47.12,47.12,47.12,47.090909090909090909,11,1,518.00,11,100.00,0.00,0.00
17-August-2023,47.12,47.12,47.12,47.12,47.000000000000000000,5,1,235.00,5,100.00,0.00,0.00
14-August-2023,47.12,47.12,47.12,47.12,47.120000000000000000,50,1,2356.00,50,100.00,0.00,0.00
11-August-2023,47.12,47.12,47.12,47.12,47.000000000000000000,1,1,47.00,1,100.00,0.00,0.00
7-August-2023,47.12,47.12,47.12,47.12,47.000000000000000000,1,1,47.00,1,100.00,0.00,0.00
4-August-2023,44.88,44.88,44.88,44.88,44.879806138933764135,3095,6,138903.00,3095,100.00,0.00,0.00
2-August-2023,47.24,47.24,47.24,47.24,47.200000000000000000,20,2,944.00,20,100.00,0.00,0.00
20-July-2023,46.31,46.31,46.31,46.31,46.297297297297297297,37,2,1713.00,37,100.00,0.00,0.00
17-July-2023,46.31,46.31,46.31,46.31,46.308108108108108108,185,3,8567.00,185,100.00,0.00,0.00
13-July-2023,48.74,48.74,46.31,46.31,48.183206106870229007,131,6,6312.00,131,100.00,2.43,-2.43
12-July-2023,51.30,51.30,48.74,48.74,48.836317135549872122,391,7,19095.00,391,100.00,2.56,-2.56
11-July-2023,51.30,51.30,51.30,51.30,51.300000000000000000,100,2,5130.00,100,100.00,0.00,0.00
7-July-2023,51.81,54.00,51.81,54.00,53.726368159203980099,402,12,21598.00,402,100.00,2.19,2.19
6-July-2023,51.81,56.00,51.81,51.81,52.704268292682926829,328,8,17287.00,328,100.00,4.19,0.00
5-July-2023,58.83,58.83,54.53,54.53,54.987428571428571428,875,11,48114.00,875,100.00,4.30,-4.30
4-July-2023,60.80,60.80,56.00,57.40,58.471698113207547169,53,8,3099.00,53,100.00,4.80,-3.40
3-July-2023,62.28,62.28,56.50,58.00,59.098934550989345509,657,14,38828.00,657,100.00,5.78,-4.28
30-June-2023,59.30,64.45,59.24,59.32,59.305433186490455212,681,20,40387.00,681,100.00,5.21,0.02
28-June-2023,62.00,62.81,57.00,62.35,61.908424908424908424,546,20,33802.00,546,100.00,5.81,0.35
27-June-2023,59.80,59.82,59.80,59.82,59.813397129186602870,418,10,25002.00,418,100.00,0.02,0.02
26-June-2023,56.98,56.98,54.10,56.98,56.338440111420612813,718,17,40451.00,718,100.00,2.88,0.00
23-June-2023,54.27,54.27,51.69,54.27,53.060810810810810810,444,21,23559.00,323,72.75,2.58,0.00
