Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
3-August-2020,0.88,0.90,0.88,0.89,0.892500000000000000,8000,4,7140.00,8000,100.00,0.02,0.01
13-July-2020,0.92,0.92,0.92,0.92,0.920000000000000000,2000,1,1840.00,2000,100.00,0.00,0.00
6-July-2020,0.92,0.92,0.92,0.92,0.920000000000000000,6000,2,5520.00,6000,100.00,0.00,0.00
22-June-2020,0.92,0.92,0.92,0.92,0.920000000000000000,2000,1,1840.00,2000,100.00,0.00,0.00
15-June-2020,0.93,0.93,0.89,0.92,0.911111111111111111,18000,6,16400.00,18000,100.00,0.04,-0.01
1-June-2020,0.93,0.93,0.93,0.93,0.930000000000000000,20000,1,18600.00,20000,100.00,0.00,0.00
18-May-2020,0.95,0.95,0.95,0.95,0.950000000000000000,2000,1,1900.00,2000,100.00,0.00,0.00
20-April-2020,0.95,0.95,0.95,0.95,0.950000000000000000,2000,1,1900.00,2000,100.00,0.00,0.00
13-April-2020,0.91,0.91,0.91,0.91,0.910000000000000000,2000,1,1820.00,2000,100.00,0.00,0.00
16-January-2020,0.95,0.95,0.95,0.95,0.950000000000000000,2000,1,1900.00,2000,100.00,0.00,0.00
9-January-2020,0.95,0.95,0.95,0.95,0.950000000000000000,52000,3,49400.00,52000,100.00,0.00,0.00
7-January-2020,1.00,1.00,1.00,1.00,1.000000000000000000,8000,3,8000.00,8000,100.00,0.00,0.00
30-December-2019,1.00,1.00,1.00,1.00,1.000000000000000000,8000,3,8000.00,8000,100.00,0.00,0.00
17-December-2019,1.05,1.05,1.05,1.05,1.050000000000000000,2000,1,2100.00,2000,100.00,0.00,0.00
16-December-2019,1.10,1.10,1.10,1.10,1.100000000000000000,2000,1,2200.00,2000,100.00,0.00,0.00
13-December-2019,1.15,1.15,1.15,1.15,1.150000000000000000,4000,2,4600.00,4000,100.00,0.00,0.00
9-December-2019,1.21,1.22,1.16,1.21,1.213636363636363636,22000,3,26700.00,22000,100.00,0.06,0.00
6-December-2019,1.22,1.22,1.22,1.22,1.220000000000000000,4000,2,4880.00,4000,100.00,0.00,0.00
3-December-2019,1.28,1.28,1.28,1.28,1.280000000000000000,2000,1,2560.00,2000,100.00,0.00,0.00
29-November-2019,1.19,1.22,1.19,1.22,1.205000000000000000,4000,2,4820.00,4000,100.00,0.03,0.03
27-November-2019,1.21,1.21,1.18,1.18,1.200000000000000000,6000,2,7200.00,6000,100.00,0.03,-0.03
25-November-2019,1.27,1.27,1.21,1.24,1.240000000000000000,4000,2,4960.00,4000,100.00,0.06,-0.03
22-November-2019,1.27,1.27,1.27,1.27,1.270000000000000000,6000,2,7620.00,6000,100.00,0.00,0.00
21-November-2019,1.33,1.33,1.33,1.33,1.330000000000000000,14000,3,18620.00,14000,100.00,0.00,0.00
20-November-2019,1.40,1.40,1.40,1.40,1.400000000000000000,4000,2,5600.00,4000,100.00,0.00,0.00
